,context,question,answerA,answerB,answerC,correct
22698,Carson and Bailey got along great and became very good friends with each other.,What will Carson want to do next?,Avoid seeing Bailey,Hang out with Bailey more,Tell Bailey to leave them alone,B
22699,Quinn reduced the budget by 10 percent and kept everything working well.,Why did Quinn do this?,reduce costs,needed to get the boss' approval,be rewarded at their work,B
22700,Aubrey provided Ash with an overview of the assignment so they could make the presentation together.,What will Ash want to do next?,wanted to team up,wanted to collaborate,research for the presentation,C
22701,Kendall purchased clothes online for the dinner she was going to.,How would you describe Kendall?,As someone with a new outfit,ready for the dinner,excited,B
22702,Cameron reached the earth's surface after spending a whole sixty days in orbit.,How would you describe Cameron?,returning to land,a male astronaut,small land rover,B
22703,Jesse spent their free time studying and learned a lot.,Why did Jesse do this?,get straight As,do poorly in school,move onto a new topic to learn about,A
22704,"Cameron didn't have a watch or his phone, so, Lee gave him the time.",What will Cameron want to do next?,take Lee's phone,look at their wrist first,"relax, he's on time",C
22705,Bailey gave the finger to the world over her lost money.,Why did Bailey do this?,was elated,was ecstatic,blamed everyone else,C
22706,"Ash noticed he had a rash, so he put aloe on his skin.",How would you describe Ash?,less itchy,bored,careful,C
22707,jan was fluent in eight different languages so she spoke quinn's language.,What will Jan want to do next?,ignore quinn,joke with quinn,avoid quinn,B
22708,Casey tossed the fish back since she did not want to hurt it.,How would Others feel as a result?,like they want to order chicken,compassionate,like they want to get a fish tank,B
22709,Aubrey had a sore neck so Riley rubbed the back of their neck.,What will happen to Aubrey?,thank Riley,they will be thanked,better,C
22710,Aubrey went to see a doctor when she was getting a cold.,What will Aubrey want to do next?,see if the doctor can help them,make an appointment,think about if they are better,A
22711,Robin gave them money for lunch. They liked to buy from the cafeteria.,How would Others feel as a result?,thankful,hungry,generous,A
22712,Austin scored a touchdown and was so excited because that won them the game.,How would Austin feel afterwards?,upset,excited,angry,B
22713,Kendall was hired to work as a caterer for the wedding party.,What does Kendall need to do before this?,needed to take the guests' orders,needed to spill the wine,eat some food,A
22714,Jan started to ring the bell to let everyone know dinner is ready.,What will Jan want to do next?,avoid everyone next,fix the bell next,eat dinner next,C
22715,Kai turned Skylar's car around and almost ran it into a tree.,What will Skylar want to do next?,let Kai drive more,be more alert,go back and get his phone,B
22716,Jordan never got a driver's license and made other people drive for him.,How would Jordan feel afterwards?,persuasive,like a failure,afraid to drive,B
22717,Taylor said Bailey would leave after dinner yesterday yet Bailey is still here.,What will happen to Bailey?,say he was wrong,get laid,admit his mistake,C
22718,Jesse thought twice about sharing his food with Skylar who was starving.,How would Jesse feel afterwards?,comfortable,a good person,bad,C
22719,Casey put Carson in the car despite Carson's resistance to want to go to the doctor.,What will Casey want to do next?,take Carson for Ice Cream,take Carson to the hospital,cry and argue,B
22720,Taylor increased Bailey's understanding of the lesson while working as a tutor after school.,What will happen to Taylor?,be thanked by Bailey,learn the lesson,need to talk to a professor,A
22721,Riley gave the girl flowers. She was pleased with the gift.,What will Riley want to do next?,hold their hand,choose and buy flowers,go to a flower shop,A
22722,"It was only a small detail in a large and complex story they had read, but it effected them so much emotionally, that Kai remembered it forever.",How would you describe Kai?,nervous about the story that they heard,was sentimental,anxious after learning more about what happened,B
22723,Sasha attended meetings at the university every week as a teacher.,What does Sasha need to do before this?,quit her job,stay home,drive to the university,C
22724,Lee was struggling with some issues and was fighting to get through them. Lee finally found peace after all.,What does Lee need to do beforehand?,forget about them,be thankful for getting past their issues,struggle with problems,C
22725,Remy claimed that the cause of Bailey's death was an accidental blow to the head with a hammer.,How would you describe Remy?,proud of solving the mystery of Remy's death,glad to have found answers about the death,a murderer,B
22726,Skylar was sick and tired and gave Taylor a hint.,What will Taylor want to do next?,ask for soup,tell Skylar off,ask for quiet,B
22727,Kai got back to sleep and woke up the next day to begin training again.,What will Kai want to do next?,strong,be the best warrior,lazy,B
22728,Taylor used crutches after she broke her leg.,What does Taylor need to do before this?,go for a run,break her leg,hurt her arm,B
22729,Riley is trying to fix a broken car in a garage.,How would you describe Riley?,hard working,lazy,terrible,A
22730,Quinn ran over a squirrel on the road. They felt a little guilty.,How would you describe Quinn?,compassionate,sorrowful,apathetic,A
22731,Sasha is a law abiding citizen. It's important to Sasha that they do everything right concerning buying a gun. Sasha purchases a gun from the store.,What does Sasha need to do before this?,Buy bullets for the gun,Buy a scope for the gun,Get a gun license,C
22732,Bailey bought a video game from the store to play that night alone.,What will Bailey want to do next?,bored,good,wasn't very good and didn't want to be embarrassed,B
22733,Carson spent years training to be a counselor so they could help people.,How would you describe Carson?,a careless person,a poor listener,a good listener,C
22734,Casey helped for Aubrey's administration at work to help out.,What does Casey need to do before this?,think they should of helped out,want to help,think about a job,B
22735,how many voted for the first time because she did not want President Trump to be her president for the next four years.,How would you describe Remy?,depressed now,sad now,A socialist,A
22736,"As a token of their affection, Ash gave Remy a lot of gifts.",What will happen to Ash?,be happy,be thanked by Remy,give others a lot of gifts,B
22737,"Hoping that she'd be able to reach the shelf, Lee held out Skylar's arms.",What will happen to Skylar?,it's out of reach,be able to get the item from the shelf,be upset at Lee,B
22738,"Tracy put peanut butter on one slice of bread, jelly on another, and then Tracy ate them together.",What does Tracy need to do before this?,put the plate in the dishwasher,grab a plate out of the cabinet,wanted a peanut butter and jelly sandwich,C
22739,Aubrey tried and got Kendall to go to the dance recital next Wednesday at the town square.,How would you describe Aubrey?,convincing,an outgoing woman,a quiet friend,A
