,context,question,answerA,answerB,answerC,correct
31638,Addison got in trouble at school and had to call her parents into principal Skylar's office.,What will happen to Skylar?,get in trouble with her parents,expel Addison,have to talk to her parents and the principal,B
31639,Sasha went higher. in the big house her friend.,Why did Sasha do this?,went higher,sasha went school,go higher,C
31640,"Aubrey came to Lee, distraught as Lee had just lost the game, and hugged them for support.",How would Lee feel afterwards?,resentful,gratified,caring as a result,B
31641,"While thinking about romance, Quin came into Jan's mind.",How would Jan feel as a result?,indifferent about Jan,like telling Quinn to stay away,like developing a crush for Quinn,C
31642,Jan went to the bicycle shop and bought the bike she wanted.,Why did Jan do this?,wanted to get fit,get money,get directions,A
31643,Remy was in the army and volunteered for career day at their child's school.,Why did Remy do this?,were proud,Their child asked them not to,were bossy and demanding,B
31644,"Kai walked in late and missed part of it, so Ash explained the situation to Kai.",What does Ash need to do before this?,Ignore the speaker,make a joke about Kai being late,Listen intently,C
31645,Taylor was going to run a race and began training right away for it.,How would Taylor feel afterwards?,Good for trying,Like they should of  tried,Like they could of put forth effort,A
31646,Riley was sharing their apples with their brother.,What does Riley need to do before this?,pick more apples with their brother,eat apples with their brother,Get a cutting board,C
31647,Bailey was going on Vacation so Bailey learned to swim.,What does Bailey need to do before this?,get swimming lessons,did this to be safe,talk about lessons,A
31648,Remy the cat almost fell off of the chair Alex was sitting on but Remy held onto Alex fast.,What does Remy need to do before this?,relax and let Alex catch him,jump off the chair,dig his claws into Alex,C
31649,taylor asked the students if they had finished thier homework.,What will Taylor want to do next?,forget about the homework,take all the students homework,ignore students questions,B
31650,Robin always beat the clock when she was practicing against Casey.,How would Casey feel as a result?,really nice,very good,like he needed practice,C
31651,Sydney was out after dark with some friends. Sydney played football last night.,How would Sydney feel afterwards?,happy,excited,tired,C
31652,Taylor put down the ingredients she was cooking with for a well deserved break.,Why did Taylor do this?,needed a rest,turn off fire,take off pan,A
31653,Kai split their sides with a joke and had to sit down to recover from the immense laughter.,How would Kai feel afterwards?,happy,bored,indifferent,A
31654,"When they were ten minutes late coming home from school, Jesse called her kids repeatedly.",How would you describe Jesse?,overprotective,impulsive,scared,A
31655,Jordan bought their supplies for the new school year ahead of time this year.,How would Jordan feel afterwards?,excited to start school,like going to a party,optimistic,A
31656,Sydney was having a hard time deciding what flavor ice cream she wanted. Austin made Sydney's choice for them.,What does Austin need to do before this?,go with friends,needed to see the toppings,see the choices,C
31657,Skylar was a friend of Riley. Riley was moving to a different state.,How would you describe Skylar?,was a friend of Riley,sad,was sad,B
31658,Quinn texted her contented husband that night that she wasn't coming home ever.,How would her husband feel as a result?,an action taker,Her husband would be angry,very decisive,B
31659,Austin wanted to spend time with them at the park and play some fun games at the place.,How would Austin feel afterwards?,conflicted,bored,happy,C
31660,Austin was concerned so they had Tracy feel their back and Tracy found a lump.,What will Austin want to do next?,suggest Austin goes to a chiropractor,Hope for the best,Call the doctor,C
31661,Austin appeared to be unable to move so Addison made Austin act.,What does Addison need to do before this?,tell Austin,strong,run away,A
31662,Alex's neighbor banged on the wall because the music was too loud. Alex reduced the volume to a minimum level.,Why did Alex do this?,apologize,be rude to her neighbors,be considerate of her neighbors,C
31663,Taylor classified the books according to title because the organization of the books was atrocious.,Why did Taylor do this?,pat himself on the back,be more organized,keep classifying the books,B
31664,Jesse stood in the gap and had to get out by dinner time.,How would Jesse feel afterwards?,dumb now,a helpful person,a busy worker,B
31665,Aubrey pulled Remy apart before a fight started so that the fight would be more fair.,What will happen to Aubrey?,get yelled at by the fighters,hide from both of them,run away from the two of them,A
31666,Austin called Quinn and asked if he'd found the right painting at the gallery. Quinn asked Austin to describe the painting.,Why did Quinn do this?,see which piece Austin was talking about,do a mental picture exercise,check out each of the paintings,A
31667,Jordan was failing math and their parents decided to hire a tutor to help.,How would their parents feel as a result?,frustrated by Jordan,bad at math,supportive of Jordan,C
31668,Quinn went fishing with their dad and everyone on the trip caught several fish.,What will Others want to do next?,Others will be upset with the catch,needed to load his fishing poles into his Dad's truck,congratulate each other,C
31669,Skylar wanted to dress up as a Disney princess. Skylar made their own costume this year.,Why did Skylar do this?,take some photographs,attend a party,wear the costume for Halloween,C
31670,Robin got Aubrey's hair cut so that they were ready for photo day at shcool.,How would Robin feel afterwards?,very proud,mad at Aubrey,upset with Aubrey,A
31671,Anthony was applying to nursing school and asked Lee for a recommendation letter.,What did Anthony need to do before this?,finish going to medical school,do good work for Lee to impress them,get into a school,B
31672,Cameron decided to get out of the house and played hockey with his friends.,What does Cameron need to do before this?,go to his friends,stay at home,go to a pizza shop,B
31673,Lee developed students aptitude by being an effective teacher.,What will happen to the students?,get bad grades,learn the material,flunk out of school,B
31674,Jesse was going to buy them lunch but left his wallet with all his money at home.,What does Jesse need to do before this?,Pick out what food their getting,Go home to retrieve the wallet,Pay at the cashier,B
