,context,question,answerA,answerB,answerC,correct
27362,"Jordan usually went to bed early, so they could get a full 8 hours before the workday.",How would you describe Jordan?,sewing their wild oats,set in their ways,resentful,B
27363,Alex kept Addison's balance on the sheet that is on the computer.,What will Alex want to do next?,smart,write down Addison's financials,lazy,B
27364,Addison needed dog food.  They visited the pet store yesterday.,What does Addison need to do before this?,go to the store,get Mom to pay for the pet food,get money to pay for the pet food,C
27365,Cameron headed toward Robin and tripped. He had wanted to ask Robin for a long time.,Why did Cameron do this?,ask Robin out on a date,Ask Robin for to go to church,laugh off tripping,A
27366,Alex and his friends planned to go to the gaming arcade. Alex played video games together with his friends.,What will Others want to do next?,have a bad time,have fun,ignore Alex and leave,B
27367,Skylar challenged their brother to a soccer match to have some fun that day.,What does Skylar need to do before this?,want to do something fun,challenge each other in a game,think their brother isn't very fun,A
27368,alex found a girl to bring to his house so they left the store together.,Why did Alex do this?,kidnap the girl,harm the girl,show the girl his place,C
27369,Jan approached a four way stop and was the first one that came to a complete stop.,What will happen to the other drivers?,take their turn while Jan takes hers,adhere to the four way stop rules of the road,not yield to Jan and continue anyway,B
27370,Jesse took their girlfriend out to dinner after working and saving money for this evening.,Why did Jesse do this?,break up with girlfriend,let her know he cared,plan a date,B
27371,Bailey came out tonight to have fun with her friends.,What does Bailey need to do before this?,have a good night,talk to her friends,stay home,B
27372,Remy drew Lee's analogy. Remy wasn't pleased with the result of Lee's input.,How would Remy feel afterwards?,not a fan of Lee's contribution,perplexed,familiar with Lee,A
27373,Sasha called my friend on the phone and talked about the weather for hours.,How would Sasha feel afterwards?,social and entertained,enlightened and connected,worried now,A
27374,Tracy tried for years to run a 5K and signed up for her first one the next month.,What does Tracy need to do before this?,Stay well hydrated,start training for the 5k,Eat greasy food,B
27375,Robin placed an order at Burger King and Jordan got this and had to fill it.,How would Robin feel as a result?,embarrased for working hard,upset in their uniforms,kind they could help each other,C
27376,Aubrey asker her older sister Tracy questions about their deceased parents.,What will happen to Aubrey?,never know what her parents were like,happy that her parents passed away when she was young,sad that she did not get to know her parents well,C
27377,Kai admired Ash's intricate work of oil paintings. Ash won the art contest and went to a famous art school.,How would Kai feel afterwards?,proud of Ash,jealous of Ash,scared of Ash's success,A
27378,Remy failed to follow the instructions on the test. They got an f.,How would Remy feel afterwards?,angry,happy,nonchalant,A
27379,"Sasha worked at the accountants and was working on a big case, she used multiplication to determine the tax for the company in question.",What does Sasha need to do before this?,get a job,lose their job,train as a zoo keeper,A
27380,Jan blew Bailey's engine when they revved the car way too high.,What will happen to Bailey?,invite Jan to drive their cars again,be very upset,be happy with Jan,B
27381,Austin wanted their parents to take them to Disney.,How would you describe Austin?,excited,wanting,rude,B
27382,Robin started school at noon because the other's were late too.,What will Others want to do next?,sleep late,go back home,catch up,C
27383,Quinn attended their business needs when they found out the stock prices had dipped.,What does Quinn need to do before this?,keep an eye on the stock market,sell before things got worse,ignore what happens on the stock market,A
27384,Kendall began to laugh at the movie. It was unintentionally funny and hard not to.,What does Kendall need to do before this?,be goofy,control themselves,go wild,A
27385,Carson skipped rope inside because they were bored and had nothing to do.,How would Carson feel afterwards?,entertained,bored,annoyed,A
27386,Jesse visited their parents every summer at their farm.,What will Jesse want to do next?,cause trouble on the farm,ignore their grandparents,talk to their grandparents,C
27387,Kendall bought the tickets online for the game for a lot of money.,What does Kendall need to do before this?,not have internet,be broke,have money,C
27388,Addison witnessed a riot in the streets. They took part in the struggle.,What will Addison want to do next?,throw a bottle,go to the riot,stay calm,A
27389,"During a romantic moment on their first date, Sydney looked Kai in the eye.",What will Sydney want to do next?,leave Kai,kiss Kai,Hug her,B
27390,"Jan felt lonely in their home all alone, so Jan bought a cat.",What does Jan need to do before this?,want to get a dog,want to get a cat,better,B
27391,Sasha applied for a supervisor role at work.  Addision as they manager gave their support for Sasha's position.,What will happen to Addison?,thanked for the support,not rewarded for the support,not thanked for the support,A
27392,"Bailey did not want their dog stealing others toys, so Bailey took dog toys to the dog park.",How would Others feel as a result?,as practical,Irritated,Happy,C
27393,Lee was doing a magic show and pulled a rabbit out of their hat.,How would you describe Lee?,excited to see the reaction of the crowd,proud that he performed the trick correctly,doing magic,B
27394,Bailey pointed their finger at them to move out of the way.,What will Bailey want to do next?,Point at random places,Not follow her orders,Make sure they understand,C
27395,Lee was feeling very tired.  He yawned and laid in his bed ready to fall asleep.,What does Lee need to do before this?,should eat dinner,go to sleep in his bed,put on his pajamas,C
27396,Alex watched football instead of studying for his test the next day.,What will Alex want to do next?,have a test,turn off football,practice with his friends,A
27397,Jesse is going on a vacation so Lee packed their suitcase.,What will Jesse want to do next?,go on their vacation,leave their suitcase with Lee,make sure they have everything,C
27398,Casey had not been feeling well and the couch was uncomfortable so Casey went to the mattresses to lay down.,What does Casey need to do before this?,Go to the doctor,Go to the mattress,wanted to be more comfortable,C
