,context,question,answerA,answerB,answerC,correct
12050,Jesse was taking a long time to organize their office at work and the boss was waiting.,How would you describe Jesse?,Like they wish they could go faster,slow to get organized,Like they want to get done quicker,B
12051,Kendall changed their schedule so they would be able to watch their grandchildren.,How would you describe Kendall?,accommodating for their kids,a person that hates kids,selfish with their time,A
12052,Cameron gave some botox to the patient that asked for it recently.,How would you describe Cameron?,scared,thorough,silly,B
12053,Addison wanted to go to Ash and help him when she found out he was in trouble.,How would you describe Addison?,selfish,rude,generous,C
12054,"After giving their daughter a time out for misbehaving, Taylor took a moment to relax in her favorite chair.",What will Taylor want to do next?,make a call to her grandmother,unwind in her comfortable seat,Put her daughter in her room,B
12055,Remy made a huge difference to the team because of their work ethic.,How would you describe Remy?,a lazy person,a focused person,like the work paid off,B
12056,Aubrey's pencils whipped across the paper. They were using a new technique for drawing.,Why did Aubrey do this?,keep trying the technique,create art,show others the new technique,B
12057,"Riley found a lost dog and brought it to the doorstep of its owner, and was about to knock on the door.",How would you describe Riley?,neutral,useless,caring,C
12058,Kindle sign the whole class up for lessons to sing better.,How would Others feel as a result?,offended,excited,generous afterwards,B
12059,It was a bitterly cold and snowy day. Tracy wore a dress anyway.,Why did Tracy do this?,Hurry to her car,impress the job interviewer,let their legs get cold,B
12060,Addison acted serious when the situation called for it with Austin.,How would you describe Addison?,appropriate,uncontrolled,upset,A
12061,Riley was always on the computer surfing the internet. Kai limited Riley's use on there.,What will happen to Kai?,get more time with Riley,get mad,get annoyed,A
12062,Sasha had a huge crush on Kai after they went to a high school dance together.,How would Sasha feel afterwards?,like graduating,like going on more dances,lovestruck,C
12063,"Riley would be going to college away from home, so Riley showed their apartment to their parents.",What will Riley want to do next?,move back home,break their lease,ask if their parents approve,C
12064,Jordan wanted to listen to music so Jan played them good music.,What will Jordan want to do next?,she wanted to listen to music too,listen to Jan's music,she was nice,B
12065,Kai bought diapers at the store as a gift for a friend who just had a baby.,How would you describe Kai?,happy to see a new kid,a kind person,a hateful person,B
12066,Addison found Carson a place to stay while his place was getting painted.,How would Carson feel as a result?,Thoughtful about him,Loving towards him,Relieved for him,B
12067,Casey denied everything and decided to keep up the lie for a few weeks.,How would Others feel as a result?,lazy now,angry now,deceitful and dishonest,B
12068,"Aubrey went to their friend's house, where they insulted her and called her mean names.",How would Aubrey feel afterwards?,like Aubrey doesn't belong,meaningful,sad,C
12069,"Kai's mother was calling him for dinner, but Kai kept playing.",What will Kai want to do next?,take a nap,play a different game,go to bed,B
12070,Riley had eyes in the back of their head and saw the baseball coming for their head.,How would you describe Riley?,glad he saw the game,go play baseball,feeling scared,C
12071,Ash was trying to lose weight and got some equipment to exercise on.,How would Ash feel afterwards?,passive now,lazy now,strong now,C
12072,Bailey faked being sick so she could stay home.,What does Bailey need to do before this?,get a fake rash,look healthy,keep Riley feeling comfortable,A
12073,Riley invited some friends over and they ordered pizza and watched movies.,How would Others feel as a result?,happy with her friends,social and satiated,angry at being ignored,B
12074,Jesse layered blankets back on the bed after taking a short nap in the bed.,How would you describe Jesse?,a very tidy person,invigorated,an imperfect person,A
12075,Robin kept their kids together during the storm at night while it was dark outside.,Why did Robin do this?,was nice,Others will stay inside too,Others will evacuate,A
12076,lee had been playing soccer all day and was getting worn out.,How would Lee feel afterwards?,exhausted,refreshed,over worked,A
12077,On the swing set in Evansville Alex held as we swayed.,What does Alex need to do before this?,have no arms,go to a park,push harder,B
12078,Robin had passed away and gone to be with god in heaven.,How would you describe Robin?,still here,not an angel,an angel,C
12079,"Tracy is a baby, and Alex is her father. Because Tracy was crying, Alex held her as he swayed back and forth in a rocking chair. Tracy calmed down, and Alex put Tracy to bed.",How would Tracy feel as a result?,calm as she lays in the bed,frustrated,felt like a loving parent,A
12080,"jan was a evil scientist, so she launched another experiment.",What does Jan need to do before this?,decide to become a scientist,make a monster,start a war,A
12081,Remy asked his girlfriend to marry him.,What does Remy need to do before this?,plan the engagement,he loved her,break up with his girlfriend,B
12082,Jesse left his kite out on the porch. Lee wanted to fly it but Jesse wasn't home. Lee took Jesse's kite without asking.,What will happen to Lee?,have more fun,guilty,get yelled at,C
12083,Kendall threw food to the stray dogs near the beach.,How would Kendall feel afterwards?,generous,stingy,angry,A
12084,Robin felt he needed a change to sew his wild oats before he settled down to get married.,What will Robin want to do next?,get married next,stay singe next,like it's his last chance,B
12085,Kendall felt bad when she lied to her dad.,How would you describe Kendall?,kind,bad that she lied,guilty about not telling the truth,C
12086,Aubrey wanted a boyfriend more than anything after breaking up with the last boy she went out with.,How would you describe Aubrey?,independent and secure,wanted a boyfriend,boy crazy,B
12087,Addison needed something for his pain to take the edge off.,What does Addison do afterward?,doesn't care about the medicine,take a nap,cries in pain,B
12088,cameron saw his son molesting a little girl so he killed his son.,What will Cameron want to do next?,cry for his son,meditate away what happened,keep other children safe,A
12089,Sasha resigned inside Casey's office to avoid legal prosecution.,What will Sasha want to do next?,make a deal,go back to work tomorrow,find another job,C
12090,Jesse is Robin's best friend. Jesse keeps Robin balanced.,How would Robin feel as a result?,affectionate toward Jesse,like a failure,thankful for her friend,C
12091,Addison always loved to paint different scenes and objects. Addison became an artist.,Why did Addison do this?,buy some supplies,wanted to paint all the time,take some classes,B
