,context,question,answerA,answerB,answerC,correct
17554,Jordan told Riley's boyfriend later that they had cheated on them.,What will happen to Riley?,admit the fault,apologize,get confronted,C
17555,Lee tried to hold back from saying what she thought.,How would Lee feel afterwards?,good she showed restraint,scheming,shrewd,A
17556,Kendall impressed all the people in his class with his inventions.,What does Kendall need to do before this?,pay attention,apply for a patent,be foggy,B
17557,Austin fought for Quinn's life as they waited on Death Row for the judge's verdict.,How would Quinn feel on Death Row?,impatient with the judge,thankful for Austin's support,full of rage,B
17558,Alex put Tracy to bed after they ate dinner.,What does Alex need to do before this?,needed to cook something to eat,made breakfast for Tracy,needed sleep,A
17559,Taylor gave Jesse his allergy medicine before grabbing the picnic basket and blanket.,What will Taylor want to do next?,knew Jesse was allergic to flowers in Spring,did not want Jesse to get sick while outside,have a picnic,C
17560,Kendall laid outside the scope of the audit and was happy about it.,How would you describe Kendall?,cause issues,conflict-prone,laid back,C
17561,Bailey used trickery to control them.,Why did Bailey do this?,so she cuoldbe a follower,get people to do her work,so she didn't have to make a choice,B
17562,Jesse affected Casey's health by poisoning their cereal every morning.,How would you describe Jesse?,like they are getting sick,murderous,like they need to visit the doctor,B
17563,"After going to the library and finding the law booklets, Cameron passed them to Taylor.",What does Cameron need to do before this?,find the booklets,go to the cinema,drop the booklets,A
17564,Quinn wasn't paying attention and this allowed for Kai's head to fall.,What's going to happen to Quinn?,let off easily after Kai's head falling,be punished for not paying attention,not be talked to after the Kai incident,B
17565,Sasha played bass guitar very skillfully but she did it in the middle of the night.,What will happen to Others?,be thankful,keep playing,be bothered,C
17566,Cameron was at work and did their job well.,What does Cameron need to do before this?,prevent being reprimanded,know how to do their job,avoid being fired,B
17567,Robin went to lunch with a boss and got a promotion from them.,How would Robin feel afterwards?,upset,angry,excited,C
17568,There was only one slice of oven baked pizza left. Sydney and Taylor tried to get it at the same time. Sydney pushed Taylor aside.,What will Taylor want to do next?,shove the pizza into Sydney's mouth,fight with Sydney,beat Taylor to the slice of pizza,B
17569,Jesse trying to take care of it held their dog in check.,Why did Jesse do this?,loved,let dog bite others,keep him out of trouble,C
17570,Ash knocked the ball out of the way when they were getting something from the garage.,What does Ash need to do before this?,put the ball in the way,go to the garage,Pick up the ball and put it away,B
17571,Austin waited until Cameron left and then ate all of his food.,What does Austin need to do before this?,didn't want to waste any food,take some food,didn't want to appear greedy,B
17572,"Kendall had great plans but after an accident was disabled so after speaking with Addison, Addison put Kendall's thoughts into action.",How would Kendall feel as a result?,ungrateful,grateful,sad,B
17573,Quinn paid the association back the money she owed them.,What does Quinn need to do before this?,doesn't like not paying back debts,ignore the association,borrow money,C
17574,Addison got Quinn's picture put on Kai's trademark for work.,What will Quinn want to do next?,get copies of the trademark,quit their job,yell at Addison,A
17575,Sasha is an animal activist. One day they went to the zoo for an animal rights protest.,Why did Riley do this?,a bicyclist who has raced Riley,went to the zoo,a bicyclist who has raced Rile,B
17576,Bailey helped Aubrey feel better because they were good friends.,What will Bailey want to do next?,be a friend,buy medicine for Aubrey,walk away,B
17577,Jordan and Jan were playing with their boats in the pool. Jordan sunk Jan's boat with a rock.,What will Jan want to do next?,find jan's boat,laugh at Jordan,go get it,C
17578,Sasha had the sweater for many years but not Sasha no longer wanted it.,What will Sasha want to do next?,put the garment in the closet,It was old,throw out the garment,C
17579,"Casey took her to the zoo because she is an animal activist that didnt know how to drive, and Casey is assisting her on her research.",What will Casey want to do next?,leave the animal activist alone as she has no interest in the research,refuse to take the animal activist to the zoo because she has other things to do,give the animal activist a tour around the zoo and show him/her the different animals around,C
17580,Kai was out running and slipped on a mucky path and fell into a puddle.,What will Kai want to do next?,go outside,go running,get a shower,C
17581,Cason excluded every single person that had no ties to the democrat party.,Why did Carson do this?,avoid all fights,make friends with Republicans,"only likes the republican party, he doesnt like democrats or their political beliefs",A
17582,Riley found her life in her hands when she faced down a tiger.,How would Riley feel afterwards?,like doing it again,shaken up,upset that it was over,B
17583,Carson kept Tracy alive by giving CPR when she collapsed at the bus stop.,What will happen to Tracy?,be looked over by a doctor,be praised,be exhausted,A
17584,Lee threw Tom's keys in the deep end of the pool.,How would Lee feel afterwards?,hungry,guilty,disgusted,B
17585,Aubrey made room for the new sofa in her living room.,Why did Aubrey do this?,make more open space,move in her new sofa,find the perfect spot for her sofa,B
17586,Bailey practiced the video game long and hard and finally reached Skylar's highest score in the century.,How would Skylar feel as a result?,like they were the winner,like they were defeated,like they are the best,B
17587,Remy brought Skylar together with him to the professional baseball game one afternoon.,What will Skylar want to do next?,Cheer for his team,thank Remy,Eat hotdogs and drink beer,B
17588,Riley stayed home from school because she was sick. Riley watched cartoons all day.,What will Riley want to do next?,eat some soup,take a shower,get better,A
17589,Jordan gave people hugs whether he knew them or not.,How would Others feel as a result?,like kissing him,uncomfortable,happy,B
17590,Remy ran through Aubrey's mind all day before he decided to propose soon.,How would you describe Remy?,inconsiderate,uncaring,in love,C
