,context,question,answerA,answerB,answerC,correct
3005,"Aubrey, o professor, abriu os projetos que os alunos enviaram no formulário online.",Como é que o Aubrey se sentiria depois?,Confuso quanto a como encontrar os projectos,Irritado que os alunos não enviaram os projetos,Surpreendidos com a qualidade das atribuições,C
3006,A Sasha cortou o cabelo da Cameron ontem depois do jantar antes do duche.,O que vai acontecer com a Cameron?,Ser cercado por outros que querem cortes de cabelo,Decidi ir para a escola de beleza.,Receber elogios,C
3007,"O Cameron pediu o salário ao Alex, e o Alex mentiu ao Cameron.",O que Alex precisa fazer antes disso?,possuir um negócio,Mantenha a mentira,ter um emprego,C
3008,A Jan deu outra oportunidade à Bailey depois da separação do ano passado.,Como descreveria o Jan?,descuidado,Desagradável,Cuidadoso,C
3009,"Kai cobiçou a casa dos vizinhos, então eles decidiram assumir uma série de projetos de bricolage para transformar sua própria casa em sua casa dos sonhos.",Como descreveria o Kai?,excitado,aspiracional,disciplinado,B
3010,Remy estava assistindo a corrida de cavalos e fez uma aposta com os amigos.,Como Remy se sentiria depois?,excitado,em uma corrida de cavalos,jogos de azar,A
3011,A Remy matou os ratos dela depois de descobrir que eles também tinham raiva.,O que vai acontecer ao Remy?,Llorar os ratos dela,Ela não terá animais de estimação.,Arranja ratos novos.,A
3012,A Alex nunca soube do incidente com o lobisomem e o vampiro.,O que é que o Alex vai querer fazer a seguir?,Não digas nada.,- Não .,Escrever um livro,B
3013,"Taylor contou à Alex o que estava acontecendo em casa, mesmo que o pai lhe tivesse ameaçado não dizer.",Como descreveria a Taylor?,A fazer um grande negócio com o nada.,felizes que eles contaram sobre a situação da sua família,Corajoso por pedir ajuda.,A
3014,A Aubrey separou o Remy da outra rapariga antes de começarem a brigar por causa de um rapaz.,O que é que o Remy vai querer fazer a seguir?,Parem com a violência sem sentido.,luta de dança,Afasta o Aubrey .,C
3015,Jordan estava a jogar cartas e usou o baralho completo para o jogo.,Como se sentiria Jordan depois disso?,Normal,Calma .,Como se tivessem divertido.,C
3016,A Addison meteu o Quinn numa armadilha de marca registrada e roubou-lhe a invenção.,O que é que a Addison vai querer fazer a seguir?,Vingar-me do Quinn.,Parabéns ao Quinn .,vender o produto,C
3017,A Sasha perdeu o meu voo porque estava atrasada.,Como descreveria a Sasha?,competente,Irresponsável.,Capaz de,B
3018,O Sasha estava a jogar futebol e cruzou a linha de gol.,Como descreveria a Sasha?,gordura,atlético,- Estou muito feliz.,B
3019,Tracy capturou uma ave e decidiu mantê-la.,O que queremos agora por Tracy?,quis uma ave de estimação,ser triste,animais de amor,C
3020,Kendall imediatamente a apanhou a caminho de casa do trabalho.,O que é que a Kendall precisa de fazer antes disto?,Pergunta-lhe onde ela está.,apanhar comida no caminho de volta,Parem para abastecer,A
3021,Austin proclamou punição aos criminosos cativos depois de os ter apanhado roubando da reserva de ouro.,Porque é que o Austin fez isto?,Dê o ouro para longe,encorajar os outros a roubar,Certifique-se de que não o façam de novo.,C
3022,Kai aproximou-se da Skylar e tentou arrancar-lhe o nariz.,Como é que a Skylar se sentiria?,Confuso com as ações do Kai.,Como se ela tivesse feito um truque com a Skylar .,Felizes por terem o nariz arrancado.,A
3023,"A Aubrey era rude e extravagante, por isso fez de si uma porca.",Como se sentiriam os Outros?,irritado,Calma .,feliz,A
3024,Jesse fez a tarefa de Cameron no trabalho desde que ele estava doente.,O que é que o Jesse vai querer fazer a seguir?,Não fazer o trabalho da Cameron.,Diz ao Cameron que lamento .,Continua a trabalhar nisso.,C
3025,O Austin retirou-se depois de ter caído no outro dia.,Como descreveria o Austin?,triste,forte,fraco,B
3026,"Quinn, no frango em casa porque todos estavam ocupados.",Porque é que o Quinn fez isto?,Como se ela não estivesse sozinha.,comer mesmo estando cheia,Desfrute de um pouco de frango .,C
3027,O Austin comprou um vestido novo para a namorada e pôs-no numa caixa de presentes.,O que é que o Austin precisa de fazer antes disto?,Vai ao parque.,Escolhe o vestido .,Surpreender a namorada dele.,B
3028,O Remy deu a Robin o sentimento de medo quando ele ficou assustado assistindo ao filme de terror.,O que é que o Remy precisa de fazer antes disto?,Peça desculpa à Robin por os assustar.,estar com a Robin antes disto.,Peço desculpa à Robin por os chocar.,B
3029,Quinn é um padeiro com um bom coração e fez biscoitos para os outros.,O que os Outros vão querer fazer a seguir?,Ajudar o Quinn a fazer mais filmes para o resto.,Fazer as pessoas sorrirem,Agradeça ao Quinn pelos biscoitos que ele fez para eles .,C
3030,"Depois de semanas de pesquisa cuidadosa, Robin conseguiu um novo emprego com um salário mais alto.",Porque é que a Robin fez isto?,evitar fazer mudanças na sua vida profissional,Trabalhar para uma empresa de prestígio,decidir que tipo de trabalho ela quer,B
3031,"Depois de dar dinheiro à sobrinha, Robin sentiu-se muito orgulhosa de si mesma e feliz por poder ajudar.",Como se sentiu a Robin depois?,Ficava orgulhosa da sobrinha.,Sentia que a sobrinha dela estava orgulhosa.,Sentia-se feliz por poder ajudar.,C
3032,"A Bailey gostava de falar demais e passou uma hora a perder o tempo da Addison, o que a fez chegar atrasada para uma reunião com o chefe e a deixou para trás o dia todo.",O que é que a Addison vai querer fazer a seguir?,Relaxa e toma o brunch .,Manda um SMS ao chefe dela .,Ganha mais tempo.,B
3033,Tracy chegou ao fim da canção onde não deveria ter acabado.,Como descreveria a Tracy?,atento,Não é muito musical.,feliz,B
3034,O Kai deu a Sasha um lugar para ficar depois de perder a casa e tudo no fogo.,Como é que o Kai se sentiria?,uma pessoa generosa,inconveniente,útil,A
3035,Remy conhecia Aubrey melhor e apenas sabia que Aubrey tinha enganado no jogo de tênis.,Como Remy se sentiria depois?,Muito desrespeitado,muito ver,muito bem tratados,A
3036,Jan impediu que o contentor de lixo transbordasse de lixo.,Porque é que o Jan fez isto?,Vai buscar outro saco do lixo.,Fique limpo.,levantar-se para fazer as tarefas domésticas,B
3037,A Sasha abriu a conta do Robin para poder pagar a dívida.,Como é que o Sasha se sentiria depois?,útil,Está bem.,- É bom.,A
3038,Era tarde na festa e o Remy disse que tinham de ir embora.,O que os Outros vão querer fazer a seguir?,Chegar à festa,Diz adeus ao Remy.,Na próxima festa.,B
3039,Ash cortou uma grande faixa na discussão com o seu domínio superior da língua.,O que é que o Ash precisa de fazer antes disto?,envolver-se no filme,ter uma boa compreensão das matemáticas,envolver-se na discussão,C
3040,Riley deu a cada um dos meninos o seu conjunto de cartas para construir uma casa de cartas,Por que o Riley fez isso?,deixar os meninos sozinhos,fomentar a criatividade nos meninos,De difícil compreensão,B
3041,Jesse perdeu a voz durante o concerto por gritar demais.,O que é que o Jesse precisa de fazer antes disto?,"Silenciosamente, veja a banda.",Vai ao concerto.,Fala com calma,B
3042,"Kai queria casar-se, mas todos achavam que Kai não estava pronto para isso.",O que queremos?,Falar de casamento,explicam os benefícios do casamento para a Kai,provar-se,A
3043,A Tracy viu os amigos da Alex no centro comercial e falou com eles.,Porque é que a Tracy fez isto?,Continuar a fazer compras no centro comercial,Queria ser social.,Diz à Alex que ela viu os amigos dele.,B
3044,A Taylor mostrou à Casey o caminho para mudar a vida e reencontrar a fé.,Como é que a Taylor se sentiria depois?,mais ciumento .,esperançoso,mais espiritual,B
3045,O Remy deu à Robin o sentimento de amor fazendo sexo com ela na cama.,Como é que o Remy se sentiria depois?,como de costume,como de costume,excitado,C
3046,Skylar chamou Bailey pelo nome porque eles se tornaram amigos íntimos durante o verão.,O que vai acontecer com a Bailey a seguir?,Deixe de ser amigo de Skylar,Fale com a Skylar,Ignorar Skylar,B
3047,O Taylor disse à Alex que ia acampar no parque nacional.,O que é que o Alex vai querer fazer a seguir?,embalar material de acampamento,Dirigir para a casa de grãos,Preparar-se para a viagem,C
3048,Jan fez uma aula de arte e obteve uma nota muito boa.,Porque é que o Jan fez isto?,Passa a turma,Seja rude.,Estudar história da arte,A
3049,Tracy não é a pessoa mais inteligente em casa ou em sua classe. Tracey fica entediado facilmente. Tracy decidiu colocar um garfo em uma tomada.,O que vai acontecer com Tracy?,Seja eletrocutado,tem que ensinar Tracy como se comportar,Ter que levar Tracy para um hospital,A
3050,"Kendall deixou a equipa frustrada, depois de ter faltado a um treino e não ter sido autorizada a jogar no próximo jogo.",Como descreveria a Kendall?,frustrada por a equipa a ter abandonado.,Trabalhando duro para jogar no próximo jogo,Infeliz por causa do lugar dela na antiga equipa.,C
3051,Sydney foi ao médico e teve sua audição verificada.,Como você descreveria Sydney?,feliz,Como uma pessoa preocupada com a saúde,aliviado,B
3052,Jesse estava correndo na calçada e caiu.,Como você descreveria Jesse?,rápido,tola,lesionado,C
3053,Ash seguiu caminhos separados depois de deixar a casa de Addison e ambos tiveram algo bom para comer no jantar.,O que Ash vai querer fazer a seguir?,alívio,ir para a cama,ir dormir,B
3054,"Kendall foi despedido do emprego anterior por estar sempre atrasado, mas foi só depois que Kendall percebeu o quão estúpidos eram, por isso encontraram um novo emprego.",Como se sentiria a Kendall depois?,Irresponsável.,- Aliviado.,Ansioso,B
3055,Sydney vivia com os pais do Carson enquanto os seus próprios pais estavam fora do país.,O que é que a Sydney vai querer fazer a seguir?,fugir de casa,Não tinha casa.,Chame os pais dele.,C
3056,Robin vai deixar Aubrey em breve devido a problemas de relacionamento entre eles.,O que Robin precisa fazer antes disso?,Converse com Robin sobre seus problemas,Ignorar Robin antes de deixá-los,Deixe Robin sem contar a ninguém,A
3057,O Remy viu o Jesse soltar o controlo e descer o deslizamento.,O que vai acontecer ao Jesse?,Desfrute de jogar,Falar de diversão,assustado,A
3058,"O Ash trouxe uma tarte para a família do Lee, para que a comam mais tarde no dia.",Porque é que o Ash fez isto?,Come a tarte depois.,Aborrecido.,orgulhoso,A
3059,"A Skylar sempre foi estranha, mas piorou recentemente.",Como se sentiriam os Outros?,Uma pessoa idiota.,em casa,estranho,C
3060,A Carson está grávida de 9 meses e perto de dar à luz.,Como se sentiriam os Outros?,Feliz por Carson .,Triste pelo Carson .,Furioso com o Carson,A
3061,Aubrey foi adotada e não conhecia bem sua nova família. Aubrey fez perguntas a Tracy sobre seus pais.,Como Aubrey se sentiria depois?,Curiosos sobre o seu background,informado,Solitário,B
3062,"A Tracy deu permissão à Jan para comer, por isso comeram um bife gigante com batatas.",Como descreveria a Tracy?,sentir-se feliz,Sentir-se entediado,- Estou com fome.,C
3063,"Embora Sasha não quisesse se mudar, ele entendeu a situação.",Como é que o Sasha se sentiria depois?,paciente e carinhoso,Solitário,orgulhoso,A
3064,Sydney mudou os cavalos no meio da corrente para um mais durável e confiável.,O que é que a Sydney vai querer fazer a seguir?,Começa a andar.,montar o cavalo,Queria ganhar a corrida.,B
3065,Sasha enredou os dedos da Jordan tão fortemente que ele perdeu toda a circulação.,O que vai acontecer ao Jordan?,ser gritado,consultar um pediatra,usar próteses,A
3066,Kendall viu lágrimas escorrerem pelas bochechas de Jordan quando Kendall contou a Jordan a notícia sobre seu pai.,O que é que a Kendall vai querer fazer a seguir?,Soprar o nariz,Saque da Jordânia,Conforto Jordan,C
3067,O Jesse estava a trabalhar muito no trabalho e estava ansioso pelas férias.,Como descreveria o Jesse?,Agradeço o tempo que me deram.,dedicado,não confiável,B
3068,Sylar começou a escrever e facilmente construiu outro argumento para apresentar.,O que é que a Skylar precisa de fazer antes disto?,ir a uma festa,sentar-se ao lado do computador dela,Vai para a cama.,B
3069,Austin não queria deixar a praia onde estavam para as férias.,Como descreveria o Austin?,muito cansado,muito solitário,Muito feliz.,C
3070,Kendall perguntou à amiga de Sydney se ambos gostariam de ir à festa dela.,O que é que a Kendall precisa de fazer antes disto?,Decidir fazer uma festa,Cancele a festa.,Arranja um vestido bonito .,A
3071,A Alex mencionou algo à Skylar sobre a personalidade dela que magoou os sentimentos dela.,Como Alex se sentiria?,sensível,- Estou muito feliz.,Envergonhado por magoar o amigo.,C
3072,Sydney deu a Ash um presente generoso para seu aniversário.,O que Ash vai querer fazer a seguir?,Obrigado Sydney,Fugir,Gostou,A
3073,O Carson enviou umas fotos dele para os amigos na praia e eles gostaram.,Como descreveria o Carson?,orgulhoso,aventureiro,heróico,B
3074,Riley salvou Jan juntando-se a ela para cumprir o prazo do projeto.,Como é que a Riley se sentiria depois?,irreal,Como um herói.,Foi gentil.,B
3075,"A Aubrey viu o Kai a fazer algo de mau, por isso abriu a boca para dizer alguma coisa.",O que vai o Kai querer fazer a seguir?,mau,Ouve o que o Aubrey tem a dizer.,Afasta-te do Aubrey.,C
3076,"Em um comício político pela liberdade de expressão, Sasha afirmou seus direitos.",Porque é que o Sasha fez isto?,ir a mais comícios,Causam tumulto nas ruas.,mostrar como funciona a liberdade de expressão,C
3077,"Depois de não olhar em volta para os vários arredores, Riley escorregou, caiu e cortou o joelho.",Como Riley se sentiria depois?,quer cuidados médicos,desajeitado,indiferente a tudo isso,B
3078,O Ash foi bem e foi promovido.,Como se sentiriam os Outros?,feliz,excitado,confuso,B
3079,A Skylar montou a resposta do Kai com um forte argumento contra ela.,O que vai a Skylar querer fazer a seguir?,Prova o que ela quer dizer ao Kai.,Dar um contra-argumento ao Kai,Discutir mais,A
3080,A Addison voltou ao carro depois de sair do escritório.,Como se sentiria a Addison depois?,tão ambiciosos,Eles terminaram no escritório.,Eles precisam ir para casa.,C
3081,Quinn procurou realmente encontrar dinheiro para ajudar Robin na sua viagem.,O que é que Quinn precisa fazer antes disso?,feliz,verificar as contas bancárias,amado,B
3082,A Addison assegurou-se de dar o jantar ao cão depois das tarefas.,O que é que a Addison precisa de fazer antes disto?,Limpe a tigela do cão,Leva o cão a passear.,de fazer as suas tarefas,C
