,context,question,answerA,answerB,answerC,correct
2945,O Jesse tinha um sapato mole que se livrou porque estava desgastado.,Como descreveria o Jesse?,Tinha sentido alegria,Um anormal limpo.,sentiu alívio,B
2946,"Kendall jogou futebol com o pai do Ash, e ficou suado e cheira mal.",O que é que a Kendall vai querer fazer a seguir?,tomar um duche,Trabalhar duro,Ir para a cama com uma rapariga,A
2947,Tracey estava apaixonada por Riley e decidiu aprender a andar de bicicleta de montanha para impressioná-lo; ela sabia que a coisa favorita de Riley era andar de bicicleta de montanha.,Como se sentiriam?,Infeliz por fazermos a atividade favorita da Riley juntos.,desconfortável fazer algo que gostam juntos,Feliz por sermos amigos e possivelmente mais no futuro,C
2948,Robin estava tão ciumento que Robin declarou guerra a Jan.,Porque é que a Robin fez isto?,Fazer as pessoas não gostarem do Jan.,Tornar-se amigo do Jan.,mau,A
2949,"O Lee queria ver a loja da Addison, por isso foi com ela.",O que vai acontecer ao Lee depois?,Queria ver a loja da Addison.,Odeio a loja.,comprar algo na loja,C
2950,Austin implorou e implorou para ir na viagem com seu pai.,Como os outros se sentiriam como resultado?,muito útil,irritada,nada,B
2951,"Audrey ignorou Austin quando se viram, e Austin tomou isso como um sinal de que não queriam mais ser amigos.",Como descreveria o Austin?,Alguém que não gosta de fazer perguntas.,Preocupados com o futuro da amizade deles,Alguém que gosta de tirar conclusões precipitadas.,C
2952,Aubrey apresentou sua renúncia e trouxe os outros para entrevistar para o cargo.,O que os outros vão querer fazer a seguir?,Entrevista a seguir,Renúncia a seguir,inteligente,A
2953,A Riley avisou a Kendall que tinha uma conta a pagar em breve.,Porque é que a Riley fez isto?,Obter um acordo justo,Fizeste isto para informar,Fizeste isto para sabotar,B
2954,O Remy conseguiu o emprego depois de procurar muito tempo.,Como é que o Remy se sentiria depois?,irritado,- Ótimo.,irritado,B
2955,"Embora seus amigos estivessem fazendo muitas perguntas sobre o que aconteceu no tribunal, Alex nunca disse nada.",Porque é que o Alex fez isto?,Faça uma grande revelação,Mantenha um segredo,Mantenha silêncio o resto do tempo,B
2956,Cameron cortou o cabelo da Bailey no salão de beleza naquele dia.,Como descreveria a Cameron?,muito preguiçoso.,odioso,Muito útil.,C
2957,A Carson começou a namorar com a Aubrey quando eram os dois no último ano do mesmo liceu.,Como se sentiria o Aubrey?,muito sozinho e sem amor,muito amado por Carson .,Parem hoje.,B
2958,"A Tracy estava curiosa sobre o que aconteceria, por isso enfiou um garfo numa tomada.",Como descreveria a Tracy como pessoa?,pessoa de risco,mau,uma pessoa segura,A
2959,Jordan deu um exemplo a Casey ao explicar um conceito complexo no trabalho.,Como descreveria a Jordânia?,ambicioso,scheming,conhecimento,C
2960,O Aubrey era muito responsável e queria ajudar um amigo.,Como descreveria o Aubrey?,Uma pessoa má.,irritado,útil,C
2961,"O Austin usava anticoncepcionais, mas a namorada ainda engravidou depois de terem tido sexo.",O que é que o Austin vai querer fazer a seguir?,gritar com a namorada dele,bateu na namorada dele.,investigação do aborto,C
2962,A Riley convenceu-me a dar-lhes as chaves do carro para que pudessem sair.,O que os Outros vão querer fazer a seguir?,ter um carro,ver amigos,Fique em casa.,B
2963,Taylor guardou o recibo da loja em vez de destruí-lo.,O que é que a Taylor vai querer fazer a seguir?,Queria ser reembolsado pelo seu empregador,danificar o produto para obter um reembolso fraudulento,ser devolvido,A
2964,"A Robin deu-me um ""high five"", mas ignorou as conquistas dos outros.",Como se sentiriam os Outros?,Incluído nele,Um bom motivador,Ignorado pelo Robin.,C
2965,Era um belo dia e a Skylar ia dar um passeio.,Como descreveria a Skylar?,pacífico,Como alguém que quer desfrutar de um passeio,em um com o universo,B
2966,"Depois de pensar em suicídio por muitos meses, Alex considerou outra opção.",Como se sentiria o Alex depois?,Como se tivesse uma nova vida .,extremamente deprimido,Odiado por todos,A
2967,Kendall ficou cansado após ficar durante toda a noite para estudar.,Como descrever Kendall?,sentir- se sonolento,Compromissado,responsabilidade,B
2968,Lee fez uma boa afirmação enquanto eles discutiam com outras pessoas.,Como é que o Lee se sentiria depois?,desanimado,Validado,ferido,B
2969,A Addison agendou o gato do Casey para o concurso de shows de gatos.,Como se sentiria o Casey por entrar?,Estou animado para contar ao Casey,nervoso,ansioso para ver o espectáculo,B
2970,"O Carson e a Cameron estavam a fazer partidas um com o outro, por isso a Carson encheu os sapatos da Cameron de terra.",Como é que o Carson se sentiria depois?,magoado com a brincadeira,muito mau,preocupado com a reação de Cameron,C
2971,A Cameron deu uma bebida ao Casey e sorriu para eles quando a beberam.,O que é que a Cameron vai querer fazer a seguir?,Fala um pouco .,Vai para casa.,Ignora-os .,A
2972,O Sasha estava numa reunião de negócios e conheceram novas pessoas.,O que acontecerá aos Outros?,Apresentar-se a Sasha,gritar com Sasha .,falar mal de Sasha,A
2973,A Jordan ajudou a Riley a encontrar o caminho de volta do centro da cidade.,O que é que a Jordan precisa de fazer antes disto?,Olhe para um mapa para direções,conduzir até que eles atingem um beco sem saída,Ver se precisam de mais alguma coisa .,A
2974,"A piscina do Casey não era mantida bem todos os anos, por isso agora está a vazar água.",Como se sentiria o Casey sobre o que aconteceu?,Feliz com a condição da piscina dela.,Ainda bem que as coisas correram bem.,arruinado,C
2975,Riley tratou seus funcionários para um jantar delicioso em um restaurante chique depois de um dia duro no trabalho.,O que os outros vão querer fazer a seguir?,dizer obrigado,Obter uma grande refeição,voltar ao trabalho,A
2976,A Sasha ameaçou todos os recordes porque ela praticava salto de vara todos os dias.,O que acontecerá aos Outros?,Ganhou a Sasha numa competição,Ameaça o Sasha .,Perder qualquer chance de uma medalha de ouro,C
2977,Casaram-se no ano passado durante um furacão.,Como descreveria a Riley?,Casaram-se no ano passado.,Casaram-se no ano passado durante um furacão.,Estão loucos.,C
2978,Alex manteve a multidão sob controle para que pudessem passar tempo com os outros.,Como se sentiria o Alex depois?,Como uma pessoa má.,Como uma pessoa má.,Como uma boa pessoa.,C
2979,"A Addison procurou o telemóvel no carro da Skylar, mas não conseguiu encontrá-lo, mesmo depois de limpar tudo.",Como se sentiria a Addison depois?,Muito feliz.,Como um sucesso,Muito triste.,C
2980,"Robin detecta uma doença estranha em seu paciente, vários outros médicos não diagnosticaram e até mesmo Robin não está muito familiarizado com a doença.",O que vai querer fazer a seguir?,tornar-me médico,"Tratar a doença como câncer, prescrever quimioterapia",Estudar a doença e fazer um plano,C
2981,Bailey juntou forças com os outros para iniciar seus próprios negócios.,O que é necessário para Bailey antes disso?,conhecer os outros para trabalhar com,mercado,publicidade,A
2982,"Robin e Kai eram amigos há algumas semanas, iam ao cinema e Kai apreciava que Robin sempre dirigisse para fazer coisas divertidas.",O que vai o Kai querer fazer a seguir?,Passa mais tempo com o Kai.,Vai almoçar.,passear pelo parque,B
2983,Jan fez muito dinheiro e foi capaz de pagar seu aluguel a tempo.,Por que Jan fez isso?,Mantenha seu lugar,ser expulso,Seja despejado,A
2984,O Remy levou o barco à água e mandou-o rapidamente.,O que é que o Remy precisa de fazer antes disto?,ir a um lago,ir a um shopping,Navegue com cuidado.,A
2985,"O Casey cuidava dos filhos do Kai, e não se importava em fazer isso por ele, já que era amiga.",Porque fez o Casey isto?,Faz um favor ao Casey.,mostrar-se,Ajuda o Kai.,C
2986,Sasha passou muito tempo estudando para o teste.,Como descreveria a Sasha?,Era preguiçoso.,Foi mau.,Era esperto.,C
2987,Aubrey levou a sua equipa à vitória marcando o último golo.,Como descreveria o Aubrey?,atlético,Desagradável,ignorante,A
2988,Robin ficou zangada com Tracy e se recusou a falar com eles.,O que vai acontecer à Tracy?,Ignora-os de volta.,ficar chateado.,Peço desculpa.,B
2989,"Quinn mandou flores para a Cameron, para a morada deles.",O que quer o Quinn fazer a seguir?,Esperem que eles voltem .,Desejo-lhes o melhor pessoalmente.,Preciso de encomendar flores.,B
2990,"Depois de ter sido ferido em um acidente, Lee foi confiado aos cuidados de Cameron até que ele ficasse melhor.",O que é que o Lee vai querer fazer a seguir?,Trabalhar duro para melhorar,Certifique-se que ele não se magoe.,Diz ao Cameron para o deixar em paz.,A
2991,A Jordan chamou a atenção da Tracy na festa para falar com ela.,Como se sentiria Jordan depois disso?,Não é uma pessoa tímida.,Ficaria contente que eles tivessem falado.,Gosta de falar com a Tracy.,B
2992,Riley venceu a amizade e deu tudo o que tinha que ganhar.,Como descreveria Riley?,desmotivado,apático,motivado,C
2993,O Remy convidou a Kendall para sair e sabia que ela ia recusar.,O que é que a Kendall vai querer fazer a seguir?,Rindo do Remy .,Sugira um local.,sentir-me atraída pela Kendall.,A
2994,"A Kendall está a jogar futebol com os amigos no beco sem saída, e um dos amigos dela acabou de chutar a bola muito longe na rua.",O que é que a Kendall decide fazer a seguir?,Decide ir para casa.,ser egoísta,Perseguiu a bola.,C
2995,A Riley gostou da festa depois de beber um par de copos no bar aberto.,O que é que a Riley precisa de fazer antes disto?,apanha um táxi para casa.,Chame o terapeuta dele ao telefone.,Beba duas bebidas e relaxe .,C
2996,"Sasha perguntou ao Casey para onde iam, mas o Casey queria manter o destino escondido para uma surpresa.",O que vai querer fazer o Casey a seguir?,revelar o destino,Surpreenda o Sasha quando chegarem lá.,Amado,B
2997,"Carson tinha vivido uma vida longa e interessante, e queria escrever a história da sua vida, mas Carson era analfabeto, então Quinn escreveu o livro de Carson.",Porque é que o Quinn fez isto?,Pergunta ao Carson sobre a vida dele .,Foi contratado para escrever o livro.,Foi contratado para trabalhar no jardim.,B
2998,Quinn pediu ao Austin para ver o tempo e o Austin mentiu e disse-lhe que seria ensolarado/nuvens todo o dia.,O que vai acontecer ao Quinn?,- Não .,molhar-se,Ficar chateado com o Austin.,C
2999,A Cameron almoçou lá fora porque era um dia único e agradável.,O que é que a Cameron precisa de fazer antes disto?,estar no bom tempo,Falar sobre como é bom estar lá fora.,Queres almoçar?,C
3000,"A Bailey queria passar algum tempo com a família, planearam um dia inteiro juntos.",O que vai querer fazer a Bailey a seguir?,sair para comer com a família dela,Vai para casa com a família.,Passaram o dia juntos.,B
3001,"Após os anos de trabalho, Sydney finalmente entrevistou o seu trabalho de sonho.",Como descreveria Sydney?,um trabalhador pobre,Muito orgulha,centrado nos seus objetivos,C
3002,O Ash queria ver o Carson novamente depois de terem passado o fim de semana a jogar.,O que é que o Ash vai querer fazer a seguir?,Jogos de amor,Evite o Carson .,Faz planos com o Carson .,C
3003,A Addison aproveitou o poder que tinham para manter o dinheiro.,Porque é que a Addison fez isto?,foram generosos,garantir um bom lucro,eram humildes,B
3004,A Casey não podia acreditar no que ouvia e olhou para a Quinn com olhos chocados.,O que vai acontecer ao Quinn?,Explique a situação,Desaparece .,Fugir.,A
3005,O Carson virou a pizza do Remy e encontrou um cabelo no fundo da crosta.,Como se sentiria o Carson depois de encontrar o cabelo?,Como se ela tivesse perdido o apetite.,Desligado da pizza,Desgostoso e sem fome.,B
3006,Sasha estava a tentar arranjar o forno muito velho e Sasha queimou-se gravemente a cara.,Como é que o Sasha se sentiria depois?,Louco com o forno .,Quente e doloroso,orgulhosa de si mesma.,B
3007,As unhas da Sasha estavam a ficar muito longas.,Como é que a Sydney se sentiria depois?,culpado,- É bom.,desanimado,B
3008,Sasha foi correr durante a manhã no parque local.,Como é que o Sasha se sentiria depois?,inativo,preguiçoso,revigorado,C
3009,O Casey deu ajuda ao Alex quando ele precisava para arranjar a cerca.,O que é que o Casey precisa de fazer antes disto?,oferecer ajuda antes disto,ser um bom vizinho,Seja um bom vizinho.,A
3010,Aubrey queria ver diferentes animais. Aubrey visitou recentemente o zoológico.,Como se sentiria Aubrey depois?,fácil de andar,excitado para estar no zoológico,como sair do zoológico,B
3011,"Aubrey não queria árvores em sua foto, então Aubrey desenhou tocos.",Como você descreveria Aubrey?,Criativo,Cansado,Entediante,A
3012,Robin ajudou Tracy a estudar após a escola em preparação para o exame final em sua aula de biologia,Como se sentiria Robin após ajudar Tracy?,ajuda e precisa como amigo,compreendido e impaciente como amigo,nervoso,A
3013,Cameron estudou karaté por anos e gostou de aprender disciplina e esforço com isso.,O que é que a Cameron vai querer fazer a seguir?,pedir para estudar,Aprenda a disciplinar,Continua a estudar,C
3014,O Alex estava a ir para casa depois do anoitecer e ficou assustado porque não via bem.,O que é que o Alex vai querer fazer a seguir?,Ver um filme de terror,visitar o túmulo da avó dele,Chame um amigo para andar com ele,C
3015,Cameron reduziu seu peso reduzindo sua ingestão diária de calorias em suas refeições.,Porque é que a Cameron fez isto?,Queria estar em forma .,mostrar o quão bem ele está,Queria ser magro.,A
3016,Alex recebeu um bónus no trabalho por bom desempenho e tinha muito dinheiro.,O que é que a Alex precisa de fazer antes disto?,encontrar um emprego bem pago,Desiste do emprego,ser preguiçoso no trabalho,A
3017,"O Ash estava sempre por todo o lado, estava cansado disso, por isso organizou a vida muito ocupada deles.",O que vai acontecer ao Ash?,tornam-se desorganizados,Ficar cansado,tornar-se conhecedor,C
3018,A Addison deixou o casino depois de perder todo o dinheiro em grandes apostas.,Como descreveria a Addison?,- Ótimo.,Assunção de riscos,sem dinheiro.,B
3019,"O Lee tinha ido para Londres, por isso o Casey sentou-se sozinho no quarto do Lee.",Porque fez o Casey isto?,Toma um duche.,Dormir,Pensa no Lee.,C
3020,Robin levantou as mãos em protesto e a multidão ficou atrás e aplaudiu.,Como se sentiriam os Outros?,apático,desconfiado,revigorado,C
3021,"O Casey fez tarefas com a Jan, e fazer isso juntos tornou tudo mais fácil.",O que vai acontecer com Jan?,Acaba em breve .,insegura,Estar lá para Jan,A
3022,O Lee descobriu que a casa estava destruída depois da festa e virou a tampa.,Como é que o Lee se sentiria depois?,MAD,justificado,UPSET,A
3023,"A Remy estava muito doente e não tinha nada para fazer, mas a mãe levou-a ao melhor médico da cidade.",O que vai acontecer ao Remy?,faleceu,capaz de jogar,Fica na cama.,B
3024,O Jordan estava exausto e a caminho de casa do turno de trabalho.,Porque é que a Jordan fez isto?,Faça exercício no ginásio,pegar uma fast food no drive-thru,Vai para a cama.,C
