,context,question,answerA,answerB,answerC,correct
2124,"Quinn entregou o aviso ao seu empregador, como era o protocolo.",Como se sentiria o Quinn depois?,Como uma pessoa má.,Como uma pessoa responsável.,Como uma pessoa irresponsável,B
2125,Cameron esperava chegar em casa ao banho e comia alguma coisa.,O que queremos por Cameron?,manter o trabalho,comer uma coisa,ir à escola,B
2126,Bailey sabia que estavam sob juramento e que mentir podia prejudicar o caso.,Como se sentiriam os Outros?,justificado,cauteloso,Um bom advogado.,B
2127,A Kendall escolheu o Ash para ser a primeira vez porque estava apaixonada.,Como descreveria o Ash?,Que fixe.,especial para ela.,Um tipo mau.,B
2128,"Alex era muito tímido, então Robin falou por ele sobre o que estava em sua mente.",O que é que o Alex vai querer fazer a seguir?,Fala pelo Alex.,Obrigado Robin .,- Não .,B
2129,Remy melhorou drasticamente até ao ponto de lhe oferecerem um emprego.,O que é que o Remy precisa de fazer antes disto?,aceita o trabalho,precisava de trabalhar muito duro.,contar aos amigos sobre a oferta de emprego,B
2130,"O Taylor beijou uma rapariga no segundo encontro, debaixo das estrelas.",O que é que a Taylor precisa de fazer antes disto?,Pergunta-lhe se ela o amava.,Peça-lhe para sair.,Diz-lhe que ele a ama.,B
2131,O Riley sabia mal quando a Jan lhe lambeu o pescoço.,Como descreveria a Riley?,Desgosto por Jan,Como lavar,insalubre,C
2132,A Jan fez o objeto da Riley de barro e demorou algumas horas.,O que vai o Jan querer fazer a seguir?,decidiram que fariam um presente para a Riley.,Amado,decidiram que queriam passar o tempo a fazer barro,C
2133,Carson usava o capacete porque eles queriam andar de moto.,Como você descreveria Carson?,Muito preocupado com a segurança,ld por seus pais para usá-lo,Forçado a usar o capacete,A
2134,Remy imaginava como seria sentir a realização do tiro de vitória no jogo.,Como se sentiria depois de Remy?,feliz que ela fez o tiro,como normal,não apreciada se ela não tiver o tiro,A
2135,O Ash sentiu-se sozinho e pediu à Taylor para ligar à mãe deles.,O que é que o Ash vai querer fazer a seguir?,menos sozinho,ter companhia,Vai para casa.,C
2136,O Taylor levou o filho para casa depois de partir o tornozelo no skate.,Como é que a Taylor se sentiria depois?,forte,drenado,excitado,B
2137,Kendall pegou um livro emprestado da biblioteca e fez algumas pesquisas sobre um assunto que ela gostava.,O que Kendall vai querer fazer a seguir?,Leia outro livro,comprar um sapo,Ir para um parque temático,A
2138,Aubrey foi pescar com eles uma tarde para que pudessem comer.,O que é que o Aubrey precisa de fazer antes disto?,Odeio pescar.,Arranja isca de pesca.,discutir com outras pessoas,B
2139,Taylor jogou pong de cerveja com os amigos na festa.,O que é que a Taylor vai querer fazer a seguir?,ganhar um campeonato,Ganha a medalha.,embebedar-se,C
2140,Kai parou de jogar e as suas lesões começaram a curar depois de um tempo.,Como é que o Kai se sentiria depois?,triste pela saúde deles,feliz por estar curado,irritado por ser curado,B
2141,"O gangue do Jesse e do Robin estavam em guerra e muitas vidas foram perdidas mas Robin finalmente se rendeu, por isso o Jesse poupou a vida do Robin.",O que vai querer fazer a seguir?,Queria mostrar perdão.,Obrigado Jesse .,Fica para lutar mais .,B
2142,"Como Sasha se repetiu várias vezes, Riley entendeu bem as queixas de Sasha no final.",O que Sasha vai querer fazer a seguir?,Entender os outros,Pare de comer,Pare de reclamar,C
2143,Kendall manteve-se atento quando tentava fazer suas tarefas.,O que é que a Kendall vai querer fazer a seguir?,Faça algo divertido.,Ser o melhor,Trabalhar mais em tarefas domésticas,C
2144,A Shasha disse à Skylar para largar a faca antes que se magoassem.,O que vai a Skylar querer fazer a seguir?,Aviso Skylar,Atirou a faca na parede.,Deu a faca ao Sasha.,C
2145,"O Remy namorou com eles durante 3 anos, mas acabou por acabar quando as coisas se tornaram abusivas.",Porque é que o Remy fez isto?,Proteger-se,Apoio Remy,Fala com o Remy .,A
2146,O Quinn deixou roupas por todo o lado quando ele ia a uma festa.,O que vai acontecer ao Quinn?,estar estressado para encontrar as roupas certas,"Se não quiseres, cancelaremos a festa.",Quin vai ser hilariante por usar roupas erradas .,A
2147,Bailey era secretamente uma espiã russa e um excelente atirador.,Como descreveria a Bailey?,psicótico,Amigável,Arrependeu-se depois de matar o homem que amava.,A
2148,Skylar fez as coisas certas entre eles e seu amigo depois de uma discussão.,Como Skylar se sentiria depois?,Melhor sobre sua amizade,Perdoar,Eles fizeram um favor,A
2149,"Skylar queria ter ovos frescos, então ela criou galinhas.",Como Skylar se sentiria depois?,Como um agricultor,Tão triste,Como uma galinha,A
2150,O Riley deu um golpe que deixou o ladrão a tremer.,O que é que a Riley vai querer fazer a seguir?,Chama a polícia.,Apanhar o ladrão .,tem de aprender a dar um murro .,A
2151,Jordan tornou-se um advogado melhor depois de ter recebido o conselho de seu mentor.,Como descreveria a Jordânia?,orgulha de si,responsável,gratidão ao seu mentor,C
2152,"A Kendall estava aborrecida, por isso limpou tudo.",Como descreveria a Kendall?,aborrecido,Cansado de toda a limpeza,limpo,C
2153,"O Casey estava a passar por um divórcio, por isso contratou o Aubrey, um advogado.",O que é que o Casey precisa de fazer antes disto?,Encontre o Aubrey.,Procure o divórcio imediatamente.,Pergunte como maximizar o acordo,A
2154,Sydney manteve Addison entretida quando eles estavam gastando tempo e sua casa.,O que Sydney precisa fazer antes disso?,jogar um jogo,Peça para ser divertido,Eu em sua casa,A
2155,A Sydney perguntou o que o Carson queria para o aniversário e deu-lhe o presente que ele queria.,O que é que o Carson vai querer fazer a seguir?,Certifique-se que o Carson tenha um grande aniversário .,Desfrutar do presente,Devolve-o para Sydney .,B
2156,Sydney agradeceu a Sasha pela ajuda que ela deu no projeto que acabou recentemente.,O que é que o Sasha vai querer fazer a seguir?,Fica quieto .,Faça a mesma coisa,Continuem .,B
2157,Addison foi eleita presidente da turma pela maioria do corpo escolar.,Como descreveria a Addison?,intimidados por seus colegas,popular entre os seus pares,carismático,B
2158,"No artigo, o Idaho deu ao leitor uma análise completa da perspectiva de Riley.",Como descreveria Idaho?,Dê ao Riley um prémio .,Um escritor que entrevistou Riley.,Parabéns ao Riley.,B
2159,Sasha dirigiu para casa muito rápido para evitar o trânsito em que pensava.,O que é que o Sasha vai querer fazer a seguir?,Vai para casa.,também evitar o trânsito,Ficar preso no trânsito,A
2160,Lee estava ansioso para ver Quinn para lhes contar as notícias.,O que quer o Quinn fazer a seguir?,Toque no sino da porta .,Diz ao Quinn o que aconteceu.,Fala com o Quinn .,A
2161,"A Taylor deu à namorada do Bailey um presente de brincos de diamantes, rosas e uma caixa de chocolates em forma de coração.",O que vai querer fazer a Bailey a seguir?,Dá um murro na cara do Taylor .,Peço desculpa à Taylor e à namorada.,Peça à namorada para sair.,A
2162,"A Jordan não conseguia dormir, por isso tomaram analgésicos para ajudar a desistir.",O que é que a Jordan precisa de fazer antes disto?,adormecer na cama,Encontre a medicação no quintal.,Levanta-te da cama.,C
2163,A professora deu a Sasha uma suspensão.,Como se sentiria o professor?,A detenção feliz funcionou.,Estou chateado por não poderem castigar mais o Sasha.,É triste que o Sasha os tenha ouvido.,A
2164,Sydney deu a Riley algum remédio quando Riley não conseguia parar de tossir.,Como Riley se sentiria como resultado?,Gratidão,Preocupado com a saúde de Riley,Com medo de que Riley piorasse,A
2165,Carson fez progresso na ponte de sua popsicle stick para a escola.,O que é necessário para Carson diante disso?,dar espaço à mesa,Pedir ao seu irmão que faça o seu trabalho para ele,jogos de brincadeiras durante a noite,A
2166,"A Sydney estava a fazer pizza, por isso tirou-a do forno quando estava pronta.",O que é que a Sydney vai querer fazer a seguir?,Ignora a pizza.,Evite queimar a pizza.,Olha para a pizza.,C
2167,"A Aubrey sempre ficou constipada, quer estivesse dentro ou fora da casa.",Como descreveria o Aubrey?,preguiçoso,atlético,em estado de saúde precário,C
2168,"A Tracey viu excrementos de rato na casa deles, por isso puseram uma armadilha e apanharam-no.",Porque é que a Tracy fez isto?,ter uma casa sem ratos,Mata o rato.,mantém o rato como um animal de estimação,B
2169,A Jan estava em casa da Taylor e não parava de assediar o cão.,Como é que a Taylor se sentiria depois?,feliz,- Estou contente.,irritado,C
2170,"A Tracy foi apanhada a roubar dinheiro do departamento de contabilidade, por isso a Tracy demitiu-se do cargo.",O que é que a Tracy vai querer fazer a seguir?,Implorar e suplicar para que lhes devolvam o emprego.,Fazer uma festa para comemorar.,Atualizar o currículo,C
2171,"Kai desconfiava das intenções deles, por isso seguiu os alunos de perto.",Porque é que o Kai fez isto?,Escreve quais alunos ele seguiu,Ignora-os .,ver o que eles estavam a fazer,C
2172,"Cameron e Jan estavam num filme, e Cameron sussurrou algo no ouvido de Jan.",O que é que a Cameron precisa de fazer antes disto?,inclina-te para o Jan.,Tente colocar o braço em volta do Jan enquanto eles assistem ao filme,Saiam do teatro.,A
2173,O Quinn veio ver-nos.,O que quer o Quinn fazer a seguir?,Afasta-os .,Abraça-os .,Foi muito amável da parte deles.,B
2174,"Quinn estava a tentar fazer o Remy falar, e ele pediu a resposta, mas ficou sentado.",Porque é que o Quinn fez isto?,Queria saber as razões.,ficar zangado,Queria saber a história.,C
2175,Austin chamou o pai para ajudar e foi aliviado quando conseguiu.,Como se sentiria Austin depois?,ignorado depois,tonturas após,Apoiado após,C
2176,Tracy foi convidada por Austin para jantar com o pai deles.,Como se sentiria Austin?,Normal,Que o pai deles não gosta da Tracy.,felizes por o amigo aceitar o convite,C
2177,"Kai sempre tocou piano, mas acabou ficando curioso sobre tentar o violino.",O que vai o Kai querer fazer?,Tutor para estudantes a tocar piano,contratar um professor de violino para aulas,explorar coisas novas,B
2178,"A Tracy vivia com a mãe da melhor amiga Riley, enquanto a própria mãe estava no hospital a recuperar.",O que é que a Riley vai querer fazer a seguir?,Visitar o pai dela no hospital.,Sê educado com o médico que trata a avó dela.,Visitar a mãe no hospital.,C
2179,Lee encontrou o criminoso em vários tribunais e fez a Syndey prendê-lo.,O que é que o Lee precisa de fazer antes disto?,Levem o criminoso para a esquadra.,Interrogem o autor na esquadra da polícia.,Localizar o criminoso,C
2180,"Alex estava lutando para se manter organizado, então Skylar se ofereceu para ajudar.",Por que Skylar fez isso?,Queria ser um bom amigo,Queria ser controladora,ver Alex lutando,A
2181,O Austin foi ao salão e cortou o cabelo mal.,Como é que o Austin se sentiria depois?,feliz,orgulhoso,Envergonhado.,C
2182,"Bailey puxou as calças da Tracy, mas não perguntou se ela podia fazê-lo.",O que vai acontecer com a Bailey?,ser agradecido pela Tracy por ajudar a Tracy,ser recompensado pela Tracy por ser gentil.,ser gritado por Tracy,C
2183,Austin implorou e implorou às pessoas que votassem pela legislação proposta.,Como descreveria o Austin?,dedicado,Agradecido,Revindicado,A
2184,"A Skylar trouxe os amigos ao zoológico hoje, depois de lhe terem dito para não o fazer.",Como é que a Skylar se sentiria depois?,- ... para se divertirem com os amigos.,ousado,nem sempre fazem o que lhes dizem,B
2185,Skylar apareceu de repente e os outros perguntaram-se porque demorou tanto.,Porque é que a Skylar fez isto?,precisava de encontrar a roupa certa para vestir,Fazer os outros se preocuparem .,Ela estava atrasada.,C
2186,A Skylar recebeu uma carta a dizer que foi aceite para o cargo de executiva.,Como é que a Skylar se sentiria depois?,muito ambicioso,Agradecido,Vou ficar desapontado .,B
2187,O Jordan deixou de comer pizza depois de descobrir que era alérgico a ela.,O que é que a Jordan precisa de fazer antes disto?,Aprenda a fazer pizza .,Compre mais pizza.,ir ao médico,C
2188,"Sydney se importava profundamente com todas as pessoas envolvidas na situação, mas só conseguiu salvar uma, e Sydney amava mais a irmã deles.",Como descreveria Sydney?,culpado,orientado para a família,arrogante,B
2189,Quinn tinha uma enorme coleção de discos e mostrou tudo ao Carson.,O que é que o Quinn precisa de fazer antes disto?,Mostra ao Carson ainda mais.,Mostra ao Carson mais do que tudo.,Comprei muitos discos.,C
2190,A Tracy não deixava o Casey entrar porque estavam a discutir.,Porque é que a Tracy fez isto?,Evite o Casey.,Ignora-os .,fazer as pazes,A
2191,O Carson não veio jantar porque tinha de sair e fazer uns recados.,Porque fez o Carson isto?,Atender a tarefas mais importantes,Faça o colega dele esperar.,Perder peso saltando o jantar,A
2192,Riley disse à pessoa que a maioria das pessoas são egoístas e grosseiras.,O que os Outros vão querer fazer a seguir?,Sorria .,elogiar Riley por ser uma boa pessoa,Evita estar perto da Riley .,C
2193,Casey deu a sua amiga o benefício da dúvida depois de ouvir seu lado da história.,O que é que o Casey precisa de fazer antes disso?,ter um amigo,Emprestar o livro,Ouça uma boa explicação,C
2194,Robin ia alegremente de moto para o trabalho numa manhã ensolarada de primavera.,O que é que a Robin precisa de fazer antes disto?,aprender a andar de moto,comprar um carro,Lave a bicicleta.,A
2195,O Kai conseguiu um emprego melhor depois de obter o diploma na faculdade comunitária local.,Porque é que o Kai fez isto?,Não queria avançar.,Gostavam do antigo emprego.,ter melhores benefícios,C
2196,A Jordan impediu a Kendall de usar a chave de fenda porque a Kendall não pediu educadamente.,O que é que a Kendall vai querer fazer a seguir?,comprar a própria chave de fenda,Peça para usar o martelo.,Peça à Kendall para perguntar educadamente .,A
2197,Jan chorou de alegria. Ela não podia acreditar que ganhou tanto num bilhete de loteria.,O que vai o Jan querer fazer a seguir?,Agarra no bilhete por muito tempo.,dinheiro no bilhete,Não lhe diga nada .,B
2198,"O Carson queria sair para jantar e para o teatro, por isso convidou a namorada e fez uma noite.",Como é que o Carson se sentiria?,irritado,Aborrecido.,feliz,C
2199,Kai deu liberdade às pessoas e Kai recebe muitos aplausos e aplausos de excitação.,Como é que o Kai se sentiria depois?,Amado,conflitantes,preguiçoso,A
2200,Carson começou a tossir no consultório do médico porque estava muito doente.,Como é que o Carson se sentiria depois?,doente,saudável,forte,A
2201,O novo todo mundo no trabalho porque ele ajudou todo mundo.,O que é que o Lee vai querer fazer a seguir?,Queres desistir ?,Diz obrigado .,Pede um aumento .,B
