,context_1,context_2,context_3,question_1,question_2,question_3,answerA_1,answerA_2,answerA_3,answerB_1,answerB_2,answerB_3,answerC_1,answerC_2,answerC_3,correct
31622,Alex tomou algum remédio para fazer a dor se sentir melhor em sua mente.,Alex tomou algum medicamento para fazer com que a dor sentisse melhor na mente.,Alex tomou algum medicamento para fazer a dor sentir melhor na mente deles.,O que Alex precisa fazer antes disso?,O que é necessário para Alex antes disso?,O que é que a Alex precisa de fazer antes disto?,montar uma scooter,scooter,andar de scooter,ser diagnosticado,án,ser diagnosticado,comprar um animal de estimação,compra de um animal de companhia,comprar um animal de estimação,B
31623,"Skylar sentiu que ela parecia branda, então Skylar tingiu seu cabelo vermelho brilhante com destaques.","Skylar se sentiu como se estivesse com a blusa, assim Skylar corou o","A Skylar sentiu que parecia sem graça, por isso, ela tingiu o cabelo vermelho-claro com destaques.",Por que Skylar fez isso?,Por que o Skylar fez isso?,Porque é que a Skylar fez isso?,obter uma nova roupa para combinar,obter um novo outfit para coincidir com,Arranjar uma roupa nova para combinar,sair para mostrar seu novo olhar,sai para mostrar o novo olhar deles,Saem para mostrar o novo visual.,obter um pouco de atenção,atenção,- Não .,C
31624,"Sydney queria levar sua mãe para um lugar divertido, então eles a levaram para o carnaval.","Sydney queria levar a mãe para alguma diversão, levando-a ao carnaval.","A Sydney queria levar a mãe para um sítio divertido, por isso levaram-na ao carnaval.",O que a mãe de Sydney vai querer fazer a seguir?,O que a mãe de Sydney quer fazer em seguida?,O que a mãe da Sydney vai querer fazer a seguir?,Prepare-se para a cama,Preparar- se para a cama,Prepara-te para ires para a cama.,Aproveite o carnaval com sua mãe,gozo o carnaval com a mãe,Desfrutar do carnaval com a mãe deles.,Obrigado Sydney por levá-la,Graças a Sydney por tê-la,Agradeça à Sydney por a levar.,C
31625,Quinn conheceu um novo homem no trabalho que ele tem assediado durante suas pausas para o almoço.,Quinn conheceu um novo homem no trabalho que tem sido assediante durante seus intervalos de,Quinn conheceu um novo homem no trabalho que ele tem assediado durante as suas pausas de almoço.,O que os outros vão querer fazer a seguir?,O que queremos?,O que os Outros vão querer fazer a seguir?,Peça a Quinn para parar,Peça para parar de tomar Quinn,Pede ao Quinn para parar .,Arranje Quinn com o homem,quinquen up com o homem,O Quinn arranjou um encontro com o homem.,o chefe,o chefe,O chefe.,A
31626,Aurbey viu o amigo de Kai roubando um carro do carro.,Aurbey viu o amigo do Kai roubar um carro da marca auto.,O Aurbey viu o amigo do Kai a roubar um carro da loja de automóveis.,O que Kai vai querer fazer a seguir?,O que o Kai quer fazer em seguida?,O que vai o Kai querer fazer a seguir?,chorar,choro,chorar,Diga ao Kai,contacte Kai Kai,Diz ao Kai.,Deliberar o que fazer,deliberar o que fazer,deliberadamente o que fazer,C
31627,Kai estava se sentindo preguiçosa e trabalhou duro em seu projeto enquanto estava na cama.,Kai estava com preguiça e trabalhou muito tempo na cama.,Kai estava a sentir-se preguiçosa e trabalhou muito no seu desenho enquanto estava na cama.,Como os outros se sentiriam como resultado?,Como os outros se sentiriam como resultado?,Como se sentiriam os Outros?,Como adormecer,como cair o sono,Como adormecer,Impressionado com Kai,Imprimida por Kai,Impressionado com o Kai.,Desiludido com Kai,decepção na Kai,Desiludido com o Kai.,B
31628,"Jordan amarrou todas as pontas soltas no açougue, então Jordan foi para o telefone público.","A Jordan colocou todas as extremidades soltas na loja de butcher, de modo que","A Jordan resolveu tudo na talho, então a Jordan foi para a cabine.",O que Jordan vai querer fazer a seguir?,O que a Jordânia deseja fazer a seguir?,O que vai querer fazer a seguir?,post sobre isso nas redes sociais,postagem sobre a mesma nas mídias sociais,postar sobre isso nas redes sociais,Chame a polícia,chama a atenção da polícia,Chama a polícia.,Inserir um quarto,insira um quarto,Insira um quarto,C
31629,Austin voltou para Carson depois que Austin refletiu sobre o que havia acontecido entre eles.,"Austin voltou a ter sido de Carson depois de Austin, refletindo sobre o que havia acontecido entre",O Austin voltou para Carson depois de refletir sobre o que aconteceu entre eles.,Como Austin se sentiria depois?,Como se sentiria Austin depois?,Como é que o Austin se sentiria depois?,gosta de pensar as coisas antes de tomar uma decisão,gosta de pensar as coisas antes de tomar uma decisão,gosta de pensar bem antes de tomar uma decisão,Esforce-se muito para pensar sobre o relacionamento,colocam muito esforço no pensamento sobre a relação,Colocar muito esforço em pensar sobre o relacionamento,Desculpa.,< < < < < < < < < ,Desculpa.,C
31630,"As crianças estavam entediadas e hiper, então Skylar as levou para pescar.","As crianças eram engastadas e hipertensas, assim o Skylar as levava pesca","As crianças estavam entediadas e hiper, por isso a Skylar levou-as a pescar.",O que a Skylar precisa fazer antes disso?,O que o Skylar precisa fazer antes disso?,O que é que a Skylar precisa de fazer antes disto?,Tire uma soneca,Tome um cochilo,- Dá uma soneca.,Reúna suprimentos,Reuniões de fornecimentos,Reúna os suprimentos.,entreter as crianças por algum tempo,au,Entretenha as crianças por um tempo.,B
31631,Skylar visitou sua família na América e eles foram para a Disneyland duas vezes.,Skylar visitou sua família na América e eles foram à Disneylândia duas vezes.,A Skylar visitou a família na América e foram à Disneyland duas vezes.,Como Skylar se sentiria depois?,Como senti-lo-ia depois?,Como é que a Skylar se sentiria depois?,Perturbado por ter amigos maravilhosos,náusea por ter amigos maravilhosos,Estou chateado por ter amigos maravilhosos.,Feliz por ter memórias maravilhosas,feliz ter memorandos maravilhosos,Estou feliz por ter memórias maravilhosas,feliz por ter fixado orelhas traseiras,lacrimejo por ter orelhas apertadas,Estou contente por ter ficado com as orelhas atrás .,B
31632,"Sasha queria levar Lee para o parque, então ela perguntou à mãe de Lee.","Sasha queria levar Lee ao parque, então perguntou à mãe de Lee.","A Sasha queria levar o Lee ao parque, por isso perguntou à mãe dele.",O que vai acontecer com Sasha?,O que acontecerá com Sasha?,O que vai acontecer com o Sasha?,ir para casa,ir para casa,Vai para casa.,mete-te em sarilhos,án,- Não .,Leve Lee para o parque,levar Lee ao parque,Leva o Lee ao parque.,C
31633,Lee virou-se para enfrentar Kendall enquanto eles estavam no carro.,Lee voltou-se para o Kendall enquanto estava no carro.,O Lee virou-se para a Kendall enquanto estavam no carro.,Porque é que o Lee fez isto?,Por que Lee fez isso?,Porque é que o Lee fez isto?,ignorar Kendall,ignore Kendall,Ignora a Kendall .,Beijo Kendall,kiss Kendall,Beija a Kendall .,entrar em uma luta,entrar numa luta,entrar em uma briga,B
31634,Robin viu o médico de Remy para descobrir se ela estava grávida.,Robin viu o médico de Remy para se identificar se estava grávida.,A Robin foi ao médico do Remy para ver se ela estava grávida.,O que vai acontecer com Robin?,O que acontecerá com Robin?,O que vai acontecer ao Robin?,robin não awnt para ir ao médico,robin não tem a ver com o médico,O Robin não quer ir ao médico .,ser misraebl,ser inaptável,Ser mal-humorado,estar grávida,ser grávida,estar grávida,C
31635,Sydney não gostava da religião que sua família havia escolhido. Sydney mudou sua religião.,"Sydney não gostava da religião que a família escolheu, Sydney mudou a religião.",Sydney não gostava da religião que sua família havia escolhido.,Como você descreveria Sydney?,Como descreveria Sydney?,Como descreveria Sydney?,mercurial,mercurial,mercúrio,muito satisfeito,Muito satisfeito,Muito satisfeito.,muito feliz,muito feliz,Muito feliz.,B
31636,Bailey decidiu comprá-lo com o dinheiro que tinha deixado.,Bailey decidiu comprá-lo com o dinheiro que havia deixado.,A Bailey decidiu comprá-lo com o dinheiro que lhe restava.,Como Bailey se sentiria depois?,Como Bailey se sentiria depois?,Como é que a Bailey se sentiria depois?,Como se ela não tivesse dinheiro,Como ela não tinha dinheiro,Como se não tivesse dinheiro.,Como se ela tivesse muito dinheiro,Como ela tinha muito dinheiro,Como se ela tivesse muito dinheiro.,Muito rico,Muito rica,Muito rico.,A
31637,Kendall foi convidada a sair quando seus pais descobriram que ela estava usando drogas.,Kendall foi orientado a se afastar quando seus pais descobriram que estava em uso de drogas.,Kendall foi convidada a sair quando os pais descobriram que ela usava drogas.,Como os pais de Kendall se sentiriam como resultado?,Como os pais de Kendall se sentiriam como resultado?,Como se sentiriam os pais de Kendall?,Eles precisam comprar drogas,eles precisam comprar medicamentos,Eles precisam comprar drogas.,Desculpa pelo Kendall,Pedido de indemnização por Camarões,Desculpa a Kendall .,Ressentido de seus pais,de seus pais,ressentida dos pais dela.,B
31638,Addison teve problemas na escola e teve que chamar seus pais para o escritório do diretor Skylar.,Addison entrou em dificuldades na escola e teve que chamar os pais para o escritório principal de,A Addison teve problemas na escola e teve de chamar os pais para o escritório da directora Skylar.,O que vai acontecer com Skylar?,O que acontecerá com o Skylar?,O que vai acontecer à Skylar?,ter problemas com seus pais,entrar em dificuldades com os pais,- Não. - Não.,expulsar Addison,expelir Addison,Expulsem a Addison .,É preciso conversar com os pais e com o diretor.,ter que falar com os pais e com o chefe,Tenho de falar com os pais dela e com o director.,B
31639,Sasha foi mais alto. na casa grande seu amigo.,Sasha foi mais alta na casa grande sua amiga.,"Sasha foi para cima, na casa grande, a sua amiga.",Por que Sasha fez isso?,Por que o Sasha?,Porque é que o Sasha fez isto?,foi mais alto,riz,Foi mais alto.,Sasha foi para a escola,sasha frequentou a escola,A Sasha foi para a escola.,ir mais alto,riz án án án án án án án án ,Vai mais alto.,C
31640,"Aubrey veio para Lee, perturbado como Lee tinha acabado de perder o jogo, e abraçou-os por apoio.","Aubrey chegou a Lee, distraído como Lee acabou perdendo o jogo, e os","Aubrey foi ter com Lee, perturbado por Lee ter acabado de perder o jogo, e abraçou-os para apoiá-los.",Como Lee se sentiria depois?,Como Lee sentiria depois?,Como é que o Lee se sentiria depois?,ressentido,Resultado,ressentido,Gratificada,gratificado,gratificados,O cuidado como resultado,cuidar como resultado,e cuidar como resultado,B
31641,"Enquanto pensava em romance, Quin entrou na mente de Jan.","Enquanto pensamos o romance, Quin entrou na mente de Jan.","Enquanto pensava em romance, Quin veio à mente de Jan.",Como Jan se sentiria como resultado?,Como se sentiria Jan?,Como se sentiria Jan?,Indiferente sobre Jan,indiferente em relação a Jan,indiferente a Jan.,Como dizer a Quinn para ficar longe,como contar Quinn para ficar,Como dizer ao Quinn para ficar longe.,Como desenvolver uma paixão por Quinn,como desenvolver uma britagem para Quinn,Como desenvolver uma paixão pela Quinn.,C
31642,Jan foi à loja de bicicletas e comprou a bicicleta que ela queria.,Jan foi à loja de bicicleta e comprou a bicicleta que queria.,Jan foi à loja de bicicletas e comprou a bicicleta que ela queria.,Por que Jan fez isso?,Por que o Jan fez isso?,Porque é que o Jan fez isto?,queria ficar em forma,quis se adequar,Queria ficar em forma .,obter dinheiro,obter dinheiro,Arranja dinheiro.,obter direções,         ,- Não .,A
31643,Remy estava no exército e se ofereceu para o dia da carreira na escola de seus filhos.,Remiu estava no exército e se voluntariado para o dia de carreira na escola,O Remy estava no exército e voluntariou-se para o dia da carreira na escola do filho.,Por que Remy fez isso?,Por que a Remy fez isso?,Porque é que o Remy fez isto?,Estavam orgulhosos,orgulhava,Ficaram orgulhosos.,Seu filho pediu-lhes para não,O filho pediu que não o fizesse,O filho pediu-lhes para não,eram mandonas e exigentes,eram chefes e exigiam,eram mandantes e exigentes,B
31644,"Kai entrou tarde e perdeu parte dela, então Ash explicou a situação para Kai.","Kai caminhou no final e perdeu parte dele, assim Ash explicou a situação para Kai.","O Kai chegou tarde e não ouviu parte, por isso o Ash explicou a situação ao Kai.",O que Ash precisa fazer antes disso?,O que é necessário para Ash antes disso?,O que é que o Ash precisa de fazer antes disto?,Ignorar o orador,Ignorar o locutor,Ignora o orador.,Faça uma piada sobre Kai estar atrasado,fazer uma piada sobre o Kai ser tardio,Faça uma piada sobre o Kai estar atrasado .,Ouça atentamente,Ouvir intencionalmente,Ouça atentamente,C
31645,Taylor ia correr uma corrida e começou a treinar imediatamente para isso.,Taylor ia disputar uma corrida e começava a treinar logo para isso.,Taylor ia correr uma corrida e começou a treinar imediatamente para isso.,Como Taylor se sentiria depois?,Como senti-lo-ia depois?,Como é que a Taylor se sentiria depois?,Bom para tentar,Bom para experimentar,É bom tentar.,Como deveriam ter tentado,Como deviam,Como se tivessem de tentar.,Como eles poderiam fazer um esforço,Como poderiam fazer esforço,Como se pudessem fazer um esforço,A
31646,Riley estava compartilhando suas maçãs com seu irmão.,Riley estava compartilhando suas maçãs com o irmão.,A Riley estava a partilhar as maçãs com o irmão.,O que Riley precisa fazer antes disso?,O que é necessário para que Riley possa fazer antes disso?,O que é que a Riley precisa de fazer antes disto?,Escolha mais maçãs com seu irmão,mais de maçãs com o irmão,colher mais maçãs com o irmão,Coma maçãs com seu irmão,comer maçãs com o irmão,comer maçãs com o irmão,Obter uma placa de corte,Pegue numa mesa de corte,Arranja uma prancha de cortar.,C
31647,"Bailey estava saindo de férias, então Bailey aprendeu a nadar.","Bailey estava indo em Vacação, então Bailey aprendeu a nar.",A Bailey ia de férias e aprendeu a nadar.,O que Bailey precisa fazer antes disso?,O que é necessário para Bailey antes disso?,O que é que a Bailey precisa de fazer antes disto?,Obter aulas de natação,usufruir de lições de natação,Leccionar natação.,fez isso para ser seguro,o,Fiz isto para ter segurança.,Falar sobre lições,falamos sobre lições,falar sobre aulas,A
