,context_1,context_2,context_3,question_1,question_2,question_3,answerA_1,answerA_2,answerA_3,answerB_1,answerB_2,answerB_3,answerC_1,answerC_2,answerC_3,correct
11881,Alex escapou da gaiola de Cameron e voou para fora da janela.,Alex escapou da caixa de Cameron e saiu da janela.,A Alex escapou da gaiola da Cameron e voou pela janela.,O que Alex vai querer fazer a seguir?,O que queremos com Alex?,O que é que o Alex vai querer fazer a seguir?,Não sei como ir para casa,não saber como ir para casa,Não sei como ir para casa.,quer ir para a cidade,quer ir para a cidade,Quero ir à cidade.,ir para casa,ir para casa,Vai para casa.,C
11882,"Austin tinha servido duas turnês completas no Iraque, então ele voltou para casa da guerra.","Austin já havia realizado duas viagens plenas no iraque, depois ele veio para casa a","O Austin fez dois períodos no Iraque, depois voltou da guerra.",Como Austin se sentiria depois?,Como se sentiria Austin depois?,Como é que o Austin se sentiria depois?,Queria estar no Iraque,desejada estar no Iraque,Queria estar no Iraque.,Odiado por estar em casa,"""Odede ser casa""",Odeiava estar em casa.,estava triste por tudo o que ele tinha visto,foi triste de todos que ele viu,Estava triste por tudo o que tinha visto.,C
11883,Addison melhorou as condições de Carson depois que ela realizou uma cirurgia em seu coração.,Addison melhorou as condições de Carson após realizar a cirurgia no coração.,A Addison melhorou as condições do Carson depois de lhe fazer uma cirurgia no coração.,O que vai acontecer com Addison?,O que acontecerá com Addison?,O que vai acontecer com a Addison?,realizado,realizado,- Compreendido.,Preguiçosa,preguiça,preguiçoso,Solitário,sí,Solitário,A
11884,"Apesar de estarem juntos há 10 anos, Jordan ainda gerenciou os Relacionamentos de Cameron de forma eficaz. Cameron nunca fez nada sem o conhecimento de Jordan.","Embora estejam juntos há 10 anos, a Jordânia ainda conseguiu gerenciar de forma efetiva as Relações de","Apesar de estarem juntos há 10 anos, Jordan ainda gerenciava as relações de Cameron de forma eficaz.",Como Jordan se sentiria depois?,Como a Jordânia se sentiria depois?,Como se sentiria Jordan depois disso?,Como Cameron deveria ter mais liberdade,Como Cameron deve ter mais liberdade,Como se a Cameron tivesse mais liberdade.,Como Cameron segue todas as suas palavras,Como Cameron segue toda a palavra,Como se o Cameron seguisse cada palavra dele.,Muito controlador,Muito controlo,Muito controladora.,C
11885,"Austin estava com raiva de Aubrey por falar mal dele, então ele a colocou na cabeça.","Austin estava furioso com Aubrey por falar mal sobre ele, de modo que apertou","O Austin estava zangado com a Aubrey por falar mal dele, por isso deu-lhe um murro na cabeça.",Por que Austin fez isso com Aubrey?,Por que o Austin o fez para Aubrey?,Porque é que o Austin fez isto ao Aubrey?,Deixe Aubrey saber que ele estava chateado,Aubrey sabe que estava irritado,Deixe o Aubrey saber que estava chateado .,Apaixonar-se por Aubrey,ser amante de Aubrey,Estar apaixonada pelo Aubrey.,ser feliz,ser feliz,Seja feliz.,A
11886,Casey cometeu um erro e Jesse apontou-o corrigindo-o.,Casey cometeu um erro e Jesse o apontou corrigindo.,O Casey cometeu um erro e o Jesse apontou-o corrigindo-o.,O que Jesse vai querer fazer a seguir?,O que Jesse quer fazer em seguida?,O que é que o Jesse vai querer fazer a seguir?,Ajudá-lo,ajude- lo,Ajuda-o.,Verifique se há outros erros,Verificação de outros erros,Verificar outros erros,"Diga, obrigado.","Say, honest you","Diz, obrigado.",B
11887,"A Sasha testou todas as saídas, mas não encontrou uma que funcionasse.","Sasha testou todas as saídas, porém não encontrou uma que trabalhasse.","Sasha testou todas as tomadas, mas não encontrou nenhuma que funcionasse.",Como Sasha se sentiria depois?,Como se sentiria Sasha depois?,Como é que o Sasha se sentiria depois?,Desiludido,decepção,Desiludido.,Dedicado,Dedicada,Dedicado,estimulada,estimulada,estimulado,A
11888,Kai induziu boa saúde em camundongos em seu projeto científico para a escola.,Kai induziu boa saúde em camundongos em seu projeto de ciência para a escola.,Kai induziu boa saúde em ratos no seu projeto de ciência para a escola.,Como você descreveria Kai?,Como descreveria Kai?,Como descreveria o Kai?,Orgulha-te,orgulha,orgulhoso,uma pessoa científica,uma pessoa científica,uma pessoa científica,uma pessoa preguiçosa,uma pessoa preguiça,uma pessoa preguiçosa,B
11889,Aubrey tinha visto lágrimas nos olhos de Kendall e foi até ela para dar-lhe um abraço.,Aubrey já havia visto lágrimas nos olhos de Kendall e foi transferido para ela dar,Aubrey viu lágrimas nos olhos da Kendall e foi até ela para a abraçar.,Como Aubrey se sentiria depois?,Como se sentiria Aubrey depois?,Como é que o Aubrey se sentiria depois?,Um amigo compassivo,um amigo compassivo,um amigo compassivo.,profundamente empático,empáticos profundos,profundamente empático,triste,triste,triste,B
11890,Jordan deu um passeio ao sol em um dia de verão.,A Jordânia fez uma caminhada no sol no final do verão.,Jordan foi passear ao sol num dia de verão.,Como Jordan se sentiria depois?,Como a Jordânia se sentiria depois?,Como se sentiria Jordan depois disso?,frio,frio,frio,quente,ic,Quente,Precisando de um pouco de paz,necessitando de alguma paz,Precisando de paz .,B
11891,Austin imediatamente ligou depois de descobrir que seu amigo estava em um acidente.,Austin imediatamente chamou a atenção após descobrir que o amigo estava em um acidente.,O Austin ligou imediatamente depois de descobrir que o amigo deles teve um acidente.,O que Austin precisa fazer antes disso?,O que é necessário para Austin antes disso?,O que é que o Austin precisa de fazer antes disto?,Ignorar as notícias sobre o seu amigo,ignorar as notícias sobre a amizade,Ignoram as notícias sobre o amigo deles.,Veja se eles estão bem,ver se eles estão bem,- Veja se estão bem.,pegar o telefone para ligar,Pegue o telefone para ligar,Levanta o telefone para ligar.,C
11892,Sydney limpou a gaiola para seu gato e ia levá-los em sua viagem de família.,Sydney limpou a gaiola para o gato e ia levá-la em sua viagem familiar.,A Sydney limpou a gaiola do gato e ia levá-los para uma viagem em família.,O que os outros vão querer fazer a seguir?,O que queremos?,O que os Outros vão querer fazer a seguir?,ir em uma corrida,náusea,Vai correr.,ter a gaiola limpa,ter a gaiola limpa,Limpe a gaiola .,Preocupação com o gato,cuidados com o gato,Preocupem-se com o gato.,C
11893,Jan estava sentindo falta de seu namorado e pensou nele com frequência. Imagens de Quinn vieram à mente de Jan rapidamente.,"Jan estava faltando ao namorado e pensando com frequência, as imagens de Quinn chegaram à mente",Jan sentia falta do namorado e pensava nele muitas vezes.,Como você descreveria Quinn?,Como descreveria Quinn?,Como descreveria o Quinn?,uma pessoa agradável,uma pessoa bonita,Uma pessoa simpática.,uma pessoa terrível,uma pessoa terrível,Uma pessoa terrível.,uma pessoa má,uma pessoa média,Uma pessoa má.,A
11894,Jordan parecia alto e baixo para o gato depois que ele descobriu que estava faltando em sua casa.,Jordan procurou o gato alto e baixo após descobrir que estava faltando de sua casa.,Jordan procurou o gato de cima para baixo depois de descobrir que ele estava desaparecido de sua casa.,Como você descreveria a Jordânia?,Como descreveria a Jordânia?,Como descreveria o Jordan?,temeroso,ic,temeroso,aventureira,adventurous,aventureiro,carinhoso,Cuidado,Cuidadoso,A
11895,Lee levou o julgamento a uma conclusão depois de determinar o réu culpado.,Lee trouxe o julgamento para uma conclusão após determinar a culpa do réu.,Lee levou o julgamento a uma conclusão depois de determinar a culpa do réu.,O que os outros vão querer fazer a seguir?,O que queremos?,O que os Outros vão querer fazer a seguir?,Louvado seja Lee por seus esforços,louvar Lee pelos seus esforços,Louvar Lee pelos seus esforços.,Quebre o réu,Retirar o recorrida,- Não .,Sair do tribunal,despedimento da sala de aula,Saiam da sala do tribunal.,C
11896,"O Alex queria comer algumas pipocas da Jordan no teatro, por isso, o Alex sentou-se ao lado da Jordan, para poder aceder facilmente à pipoca.","Alex queria comer um pouco de feijão-pipoca da Jordânia no teatro, então, Alex se","Alex queria comer as pipocas do Jordan no teatro, então sentou-se ao lado do Jordan para que ele pudesse aceder facilmente às pipocas.",O que Jordan vai querer fazer a seguir?,O que a Jordânia deseja fazer a seguir?,O que vai querer fazer a seguir?,falar,fale,falar,jogar,Jogo,a jogar,Senta-te aí.,Sentar- se,Senta-te aí.,C
11897,Sydney branqueou seu cabelo para que ela pudesse parecer tão bonita quanto sua mãe.,Sydney branqueou os cabelos para que pudesse olhar a sua mãe.,Sydney branqueou o cabelo para que pudesse parecer bonita como sua mãe.,Como se sentiria Sydney depois?,Como senti-lo-ia depois?,Como é que a Sydney se sentiria depois?,raivoso,irritação,irritado,feliz,feliz,feliz,enojado,desgostos,desagradável,B
11898,Addison continuou com seu trabalho até mesmo achou que era difícil.,Addison continuou com seu trabalho até mesmo achava difícil.,Addison continuou com o seu trabalho mesmo achando que era difícil.,Como você descreveria Addison?,Como descreveria Addison?,Como descreveria a Addison?,uma pessoa determinada,uma determinada pessoa,uma pessoa determinada,uma pessoa fraca,uma pessoa fraca,Uma pessoa fraca.,Determinado e orgulhoso,determinado e orgulhado,Determinado e orgulhoso.,A
11899,Cameron praticou todas as palavras para ficar bom na abelha de ortografia.,Cameron realizou todas as palavras para obter bom desempenho na abelha de corte.,A Cameron treinou cada palavra para ser boa no concurso de ortografia.,Como você descreveria Cameron?,Como descrever Cameron?,Como descreveria a Cameron?,Sentindo-se em conflito,sentir- se enjoado,sentir-se confuso,sentindo-se inteligente,sentir- se inteligente,Sentir-se inteligente,sentir-se preguiçoso,sentir- se preguiça,sentir-se preguiçoso,B
11900,Remy tentou ajudar Addison com seu dever de casa naquela noite.,Remy tentou ajudar a Addison com o trabalho doméstico naquela noite.,O Remy tentou ajudar a Addison com os trabalhos de casa naquela noite.,Como Remy se sentiria depois?,Como se sentiria depois de Remy?,Como é que o Remy se sentiria depois?,muito mau,Muito,Muito mau .,bastante abominável,Muito respirar,Muito repugnante.,bastante generoso,muito generoso,Muito generoso .,C
11901,"Skylar pediu a Quinn para ver sua nova casa, então Quinn os levou em um passeio pela mansão.","Skylar pediu Quinn para ver a casa nova, então Quinn os levou em uma viagem","A Skylar pediu ao Quinn para ver a nova casa deles, por isso o Quinn levou-os a dar uma visita à mansão.",Como Skylar se sentiria depois?,Como senti-lo-ia depois?,Como é que a Skylar se sentiria depois?,em temor à riqueza de seus amigos,em desavenças da riqueza de seus amigos,Temendo a riqueza de seus amigos.,triste que seu amigo estava fazendo tão bem,triste que o amigo estivesse fazendo tanto bem,Triste que o amigo deles estivesse tão bem.,Muito satisfeito em mostrá-los,Muito satisfeito em apresentá-los,Muito satisfeito em mostrá-los,A
11902,Sasha e Lee são melhores amigos na faculdade e seus pais gostam de se reunir para o almoço de domingo com eles. Um dia Sasha perguntou se a mãe de Lee ajudaria com uma surpresa para Lee.,Sasha e Lee são os melhores amigos no colégio e seus pais gostam de se reunir para,Sasha e Lee são melhores amigos na faculdade e seus pais gostam de se reunir para almoçar no domingo com eles.,O que vai acontecer com Sasha?,O que acontecerá com Sasha?,O que vai acontecer com o Sasha?,Precisa de um presente,necessidade de obter um presente,Preciso de um presente .,Saiba quando esmagar o gelo,Saber quando esmagar gelo,Saber quando esmagar gelo,Obter uma queda pelo cozinheiro,esfregue uma tripa na cozinheira,Apaixonar-me pelo cozinheiro.,A
11903,Jordan afundou nos dentes de Jan com uma toranja de seu jardim.,Jordan sugava em dentes de Jan com uma toranja de uva de seu jardim,O Jordan afundou-se nos dentes do Jan com uma toranja do jardim dele.,Como Jordan se sentiria depois?,Como a Jordânia se sentiria depois?,Como se sentiria Jordan depois disso?,equipado com polegares verdes,equipado com polegares verdes,equipados com dedos verdes,invasivo,invasiva,Invasivo,um amante do jardim,um jardineiro,um amante do jardim,C
11904,Carson disse coisas para Alex que eram gentis para que Alex pudesse ter alguma auto-confiança.,Carson disse que as coisas eram do tipo Alex para que Alex conseguisse alguma auto confiança.,Carson disse coisas amáveis para o Alex ter confiança.,O que vai acontecer com Alex?,O que acontecerá com Alex?,O que vai acontecer com o Alex?,Seja bem-vindo pela família de Alex,ser bem-vindo pela família de Alex,ser recebido pela família do Alex.,Odeiam-se a si mesmos,odeiam-se,odeiam-se a si mesmos.,Acredite em si mesmo,acreditar em si,Acreditem em si mesmos.,C
11905,"Quinn selecionou outra tarefa, mas ela não estava ansiosa para fazer qualquer um deles devido à natureza desafiadora deles.","Quinn escolheu outra atribuição, mas não estava buscando fazer qualquer uma delas devido ao seu caráter desafia","Quinn escolheu outra tarefa, mas não estava ansiosa para fazer nenhuma delas devido à natureza desafiadora delas.",Como Quinn se sentiria depois?,Como se sentiria Quinn depois?,Como se sentiria o Quinn depois?,irritada,irritação,irritado,feliz,feliz,feliz,inteligente,smart,inteligente,A
11906,Addison sempre teve uma opinião favorável de Skylar e seus amigos e por isso queria ser uma parte deles.,Addison sempre teve uma opinião favorável de Skylar e seus amigos e assim queria fazer parte,A Addison sempre teve uma opinião favorável da Skylar e dos seus amigos e queria fazer parte deles.,Porque é que a Addison fez isto?,Por que o Addison fez isso?,Porque é que a Addison fez isto?,pedir a Addison para sair,Pedir a Addison para fora,Peça à Addison para sair.,tirar os amigos de Skylar,abandone os amigos de Skylar,Levar os amigos da Skylar.,Compartilhe seus valores comuns,partilhar os seus valores comuns,compartilham os seus valores comuns,C
