,context_1,context_2,context_3,question_1,question_2,question_3,answerA_1,answerA_2,answerA_3,answerB_1,answerB_2,answerB_3,answerC_1,answerC_2,answerC_3,correct
27242,Skylar tomou as pílulas primeiro e esperou que os efeitos tomassem conta.,Skylar tomou as comprimidos primeiramente e aguardou os efeitos a serem tomados.,A Skylar tomou os comprimidos primeiro e esperou que os efeitos se fizessem sentir.,Como Skylar se sentiria depois?,Como senti-lo-ia depois?,Como é que a Skylar se sentiria depois?,como oferecer os outros comprimidos,como oferecer as outras comprimidos,Como oferecer aos outros comprimidos.,doente depois de tomar muitos comprimidos,doentes após tomarem demasiados comprimidos,doente após tomar muitos comprimidos,tomou as pílulas primeiro e esperou pelos efeitos,tomou as comprimidos primeiramente e aguardou-se os efeitos,Tomou os comprimidos primeiro e esperou pelos efeitos.,B
27243,"Taylor foi enviada para seu quarto como consequência, mas Taylor jogou por horas em seu quarto.","Taylor foi enviado para a sala como consequência, mas Taylor atuou por horas em sua sala.","Taylor foi enviada para o quarto deles como consequência, mas Taylor tocou por horas no quarto dela.",O que Taylor vai querer fazer a seguir?,O que queremos por Taylor?,O que é que a Taylor vai querer fazer a seguir?,Sair de casa,Deixe a casa,Saiam da casa.,Peça para sair,Pedido de saída,Peça para sair.,Adormecer,Queda de sono,Dormir,C
27244,"Sydney tentou beijar Taylor, mas Taylor não gostava de Sydney.","Sydney tentou beijar Taylor, mas Taylor não gostava de Sydney.","A Sydney tentou beijar a Taylor, mas ela não gostava dela.",O que Taylor vai querer fazer a seguir?,O que queremos por Taylor?,O que é que a Taylor vai querer fazer a seguir?,Ele queria dormir com Taylor.,quis dormir com Taylor,Queria dormir com a Taylor.,Queria ser amante de Taylor,quis ser o amante de Taylor,Queria ser o amante da Taylor.,Desaparecer,. . . . . . . . . ,- Vai-te embora.,C
27245,Sydney sentou-se ao lado da Jordânia e se recusou a deixá-lo até que ela soubesse que ele estava bem.,Sydney sentou-se logo junto à Jordânia e se recusou a desligar até saber,A Sydney sentou-se ao lado do Jordan e recusou-se a deixá-lo até saber que ele estava bem.,Como você descreveria Sydney?,Como descreveria Sydney?,Como descreveria Sydney?,amando,afeto,amoroso,uncaring,,Despreocupado,Comprometida,Compromissado,Compromissos,A
27246,Casey conseguiu um novo quando seu irmão quebrou seu tablet.,Casey ganhou um novo quando o irmão quebrou o comprimido.,A Casey arranjou uma nova quando o irmão dela partiu o tablet.,O que Casey vai querer fazer a seguir?,O que queremos com Casey?,O que vai querer fazer o Casey a seguir?,deixe seu irmão brincar com sua tabuleta,pareça o irmão dela brincar com o comprimido,Deixe o irmão brincar com o tablet dela.,jogar jogos,Jogo de brincadeira,jogar jogos,Coloque seu tablet longe,coloque o comprimido,Guarda o comprimido dela.,B
27247,Tracy deu um bom novo relógio como um presente para Casey.,Tracy deu uma boa nova vigília como presente para Casey.,A Tracy deu um belo relógio novo como presente ao Casey.,Porque é que a Tracy fez isto?,Por que o Tracy fez isso?,Porque é que a Tracy fez isto?,Dê um presente,dá uma dádiva,Dar um presente,magoado Casey,dói Casey,magoar o Casey.,Gritar com Casey,cheiro a Casey,gritar com o Casey .,A
27248,Ash recebeu Cameron de volta de suas férias e deixou uma pilha grossa de papelada em sua mesa.,Ash saudou Cameron de férias e deixou uma pilha espessa de papel na carteira.,Ash deu as boas vindas ao Cameron de volta das férias e deixou uma pilha de papelada na mesa deles.,O que vai acontecer com Cameron no trabalho?,O que acontecerá com Cameron no trabalho?,O que vai acontecer com a Cameron no trabalho?,tem que recuperar o atraso no trabalho,ter que pegar no trabalho,Tenho de ir trabalhar.,voltar nas férias,retomam as férias,Voltar para as férias.,Tire o dia de folga,au,Tirem o dia de folga.,A
27249,Jesse viu um filme com seus amigos e depois todos eles foram para sorvete e pizza.,Jesse viu um filme com seus amigos e depois todos foram para o sorvete e a,O Jesse viu um filme com os amigos e depois foram todos comer gelado e pizza.,Como Jesse se sentiria depois?,Como Jesse se sentiria depois?,Como se sentiria o Jesse depois?,conteúdo,Conteúdo,conteúdo,sozinho,isoladamente,sozinho,raivoso,irritação,irritado,A
27250,Kendall jogou o frisbee para os cães na praia até a hora do almoço.,Kendall jogou a frisbee para os cães na praia até o horário do almoço,Kendall jogou o frisbee aos cães na praia até à hora do almoço.,O que Kendall vai querer fazer a seguir?,O que queremos por Kendall?,O que é que a Kendall vai querer fazer a seguir?,Faça o pequeno-almoço,efectuar o pequeno- almoço,Faça o pequeno-almoço.,almoçamos,aumentem,almoçar,Brinque com seus cães,Brincar com os cães,Jogar com os cães dele.,B
27251,Carson pulou corda dentro durante sua aula de recreio.,Carson saiu de cabo dentro durante a aula de recesso.,A Carson pulou a corda durante a aula.,Como Carson se sentiria depois?,Como senti-lo-ia depois?,Como é que o Carson se sentiria depois?,em recesso,recibos,no intervalo,Energizado,Surgido,Alimentado,indefeso,lúpulo,Desamparado.,B
27252,Skylar mudou-se para uma nova cidade e queria fazer novos amigos.,Skylar mudou para uma nova cidade e queria fazer novos amigos.,A Skylar mudou-se para uma nova cidade e queria fazer novos amigos.,Como Skylar se sentiria depois?,Como senti-lo-ia depois?,Como é que a Skylar se sentiria depois?,sociável com novos amigos,sociável com novos amigos,sociabilizar com novos amigos,nervoso,nervosismo,nervoso,excitado,excitação,excitado,B
27253,Sydney manteve as crianças separadas por ter uma das crianças na cozinha e a outra na sala de estar.,Sydney mantinha as crianças separadas por ter uma das crianças na cozinha e a outra na sala de convivência,"A Sydney mantinha as crianças separadas, tendo uma na cozinha e a outra na sala.",O que os outros vão querer fazer a seguir?,O que queremos?,O que os Outros vão querer fazer a seguir?,Preguiçosa,preguiça,preguiçoso,Fiquem juntos,án,Fiquem juntos.,impedi-los de lutar,manter-os de lutar contra,impedir que lutem.,C
27254,Tracy embora eles possam querer emprestar seu equipamento SCUBA para suas férias.,"Tracy, embora queira emprestado o equipamento da SCUBA para as férias.","Tracy, mas talvez queiram emprestar o equipamento de mergulho dela para as férias.",O que Tracy vai querer fazer a seguir?,O que queremos agora por Tracy?,O que é que a Tracy vai querer fazer a seguir?,precisa comprar um novo snorkle,necessidade de compra de uma nova caixa,Preciso de comprar um novo snorkel .,Sejam simpáticos.,ser bom,Sê simpático .,necessidade de obter o equipamento fora do armazenamento,necessidade de retirar o equipamento de armazenamento,Preciso de tirar o equipamento do armazém.,C
27255,Aubrey recebeu tratamento depois que eles foram diagnosticados recentemente com câncer.,Aubrey foi tratado após diagnóstico recente de câncer.,A Aubrey foi tratada depois de terem sido diagnosticadas com cancro.,O que Aubrey precisa fazer antes disso?,O que é necessário para o Aubrey?,O que é que o Aubrey precisa de fazer antes disto?,resto,repouso,descanso,Ignorar o diagnóstico,ignorar o diagnóstico,Ignorar o diagnóstico,Consulte um oncologista,consultar um oncologista,consultar um oncologista,C
27256,Aubrey veio buscar o Quinn para que pudessem ir ao centro comercial.,Aubrey veio pegar Quinn para ir ao mall.,A Aubrey veio buscar o Quinn para que pudessem ir ao centro comercial.,O que Aubrey precisa fazer antes disso?,O que é necessário para o Aubrey?,O que é que o Aubrey precisa de fazer antes disto?,Entre no carro dela,chegar em seu carro,Entra no carro dela.,Dirigir até o shopping,autónomo para o mall,conduzir para o shopping,Loja de roupas,loja de vestuário,loja de roupas,A
27257,Roboin trabalhou diligentemente para terminar o projeto.,Roboin trabalhou de forma diligente para o término do projeto.,Roboin trabalhou diligentemente para terminar o projeto.,O que Robin precisa fazer antes disso?,O que é necessário para Robin antes disso?,O que é que a Robin precisa de fazer antes disto?,Tire uma soneca,Tome um cochilo,- Dá uma soneca.,Seja preguiçoso,Ser preguiça,Seja preguiçoso .,Prepare-se,Preparar-se,Prepara-te.,C
27258,Carson sofreu uma perda depois que sua casa foi invadida por um ex-funcionário dele.,O próprio homem sofreu uma perda após a sua casa ser desvinculada por um ex,Carson sofreu uma perda depois que sua casa foi invadida por um ex-funcionário dele.,O que Carson vai querer fazer a seguir?,O que queremos por Carson?,O que é que o Carson vai querer fazer a seguir?,pedir desculpa,digam de tristeza,Peço desculpa .,Faça um relatório policial,apresentar um relatório de polícia,fazer um relatório à polícia,ser preso,desossados,ser preso.,B
27259,Addison colocou o cabelo de Casey em camadas quando eles pediram um novo tipo de corte de cabelo.,Addison layerou o cabelo de Casey quando solicitaram um novo tipo de corte,A Addison pôs camadas no cabelo do Casey quando eles pediram um novo tipo de corte.,O que Addison precisa fazer antes de colocar o cabelo em camadas?,O que é que o Addison precisa fazer antes de esvaziar o cabelo,O que é que a Addison precisa de fazer antes de colocar os cabelos em camadas?,raspar o cabelo,tricotomia,raspar o cabelo,Dê uma amostra do estilo,dar um olhar amostral do estilo,dar uma amostra do estilo,cortar mais cabelo das pessoas,corte mais pelos pelos povos,Cortar mais cabelo de pessoas,B
27260,Jan colocou um obstáculo no caminho depois que eles limparam o chão.,Jan colocou um obstáculo no caminho após a limpeza do piso.,Jan colocou um obstáculo no caminho depois de limparem o chão.,Como os outros se sentiriam como resultado?,Como os outros se sentiriam como resultado?,Como se sentiriam os Outros?,Como eles devem evitar a área,Como devem evitar a área,Como se eles deviam evitar a área,uma pessoa imprudente,uma pessoa inconsiderada,uma pessoa desconsiderada,rude para com os outros,rude to others,rude para com os outros,A
27261,Kai contou aos seus filhos sobre o grande acidente que aconteceu no parque.,Kai contou aos filhos sobre o grande acidente ocorrido no parque.,O Kai contou aos filhos sobre o grande acidente que aconteceu no parque.,Como os outros se sentiriam como resultado?,Como os outros se sentiriam como resultado?,Como se sentiriam os Outros?,Passivo,passiva,passivo,cuidado,cuidadosa,Cuidado .,louco,ic,louco,B
27262,"Depois que seus amigos a convidaram para uma noite de diversão, Addison dançou.","Depois de seus amigos a convidarem para uma noite de diversão, a linha de Addison","Depois que os amigos a convidaram para uma noite de diversão, a Addison dançou.",Porque é que a linha da Addison dançou?,Por que a dança de linha de Addison?,Porque é que a Addison dançou a linha?,mostrar suas habilidades de dança,mostrar suas habilidades de dança,mostrar as suas habilidades de dança,Seja triste e deprimido,ser triste e deprimido,estar triste e deprimido,Chore no canto,choro no canto,Chorar no canto,A
27263,"Sydney teve que usar o banheiro, então Jordan manteve o lugar de Sydney.",Sydney teve que usar o banheiro para que a Jordânia mantivesse o local de Sydney.,"A Sydney teve de ir à casa de banho, por isso a Jordan ficou com a casa da Sydney.",O que a Jordânia precisa fazer antes disso?,O que o Jordânia precisa fazer antes disso?,O que é que a Jordan precisa de fazer antes disto?,Esqueça onde Sydney estava,Esquecimento em que Sydney,Esquece onde estava a Sydney.,Diga a Sydney que ele vai,Conta Sydney,Diz ao Sydney que ele vai .,Mentir para Sydney sobre ajudar,Decidir-se a Sydney sobre o auxílio,Mentir para a Sydney sobre ajudar,B
27264,Quinn disse a Remy que eles precisavam responder à pergunta que tinham.,Quinn informou a Remy que precisava responder à pergunta que tinha.,Quinn disse ao Remy que precisavam de responder à pergunta que tinham.,O que Quinn vai querer fazer a seguir?,O que queremos Quinn?,O que quer o Quinn fazer a seguir?,obter uma resposta,obter uma resposta,- Não .,assar algumas panquecas,pancadas,Faça panquecas.,Sair do quarto,sair da sala,Saiam da sala.,A
27265,Lee pegou um balão e encheu-o com muita água.,Lee chegou a um balão e o preenchia com muita água.,O Lee pegou num balão e encheu-o com muita água.,O que Lee vai querer fazer a seguir?,O que queremos Lee?,O que é que o Lee vai querer fazer a seguir?,comer balão,coma balão,comer balão,Brincar com balão,Brincar com balão,brincar com balões,Brinque com os amigos,Brincar com amigos,brincar com amigos,B
27266,SKYLAR foi à festa de aniversário de Jan e deu-lhe um presente.,SKylar foi para a festa de aniversário de Jan e lhe deu uma presenteda.,O Skylar foi à festa de aniversário da Jan e deu-lhe um presente.,O que a Skylar precisa fazer antes disso?,O que o Skylar precisa fazer antes disso?,O que é que a Skylar precisa de fazer antes disto?,ir às compras,compras,Vai às compras.,Comendo bolo na festa de aniversário,comer torta na festa de aniversário,comer bolo na festa de aniversário,Fique em casa,permanência em casa,Fique em casa.,A
27267,Jan passou pela cabeça deles depois de explicar a situação em grande medida.,Jan passou pela cabeça após explicar a situação em grande extensão.,Jan entrou na cabeça deles depois de explicar a situação em grande extensão.,O que Jan vai querer fazer a seguir?,O que queremos Jan?,O que vai o Jan querer fazer a seguir?,convencê-los,Convince them,Convença-os .,Contar uma mentira,contactar uma mentira,Dizer uma mentira,Compartilhe a informação,partilhar as informações,Partilhar a informação,C
27268,A Sasha ligou à minha amiga para jogar uns jogos no parque local.,Sasha chamou meu amigo para jogar alguns jogos no parque local.,O Sasha ligou para o meu amigo para jogar no parque local.,O que os outros vão querer fazer a seguir?,O que queremos?,O que os Outros vão querer fazer a seguir?,habilidosa,Competência,qualificado,Preguiçosa,preguiça,preguiçoso,entediada,prurido,Aborrecido.,A
27269,Ash tirou algum dinheiro e comprou doces da loja.,Ash retirou algum dinheiro e comprou bala da loja.,Ash tirou algum dinheiro e comprou doces da loja.,Como você descreveria Ash?,Como descreveria Ash?,Como descreveria o Ash?,em uma dieta saudável,relativo a uma dieta saudável,em uma dieta saudável,Cuidado para comer saudável,cuidadosa para comer saudável,Cuidado para comer saudável,Viciado em açúcar,to,viciado em açúcar,C
