,context_1,context_2,context_3,question_1,question_2,question_3,answerA_1,answerA_2,answerA_3,answerB_1,answerB_2,answerB_3,answerC_1,answerC_2,answerC_3,correct
22278,Tracy forçou seu trabalho em Ash. Ash decidiu parar e tinha seus próprios negócios.,Tracy forçou o seu trabalho sobre Ash. Ash decidiu abandonar e ter o seu próprio negócio.,"A Tracy forçou o trabalho deles na Ash, que decidiu desistir e abrir o seu próprio negócio.",Como Ash se sentiria como resultado?,Como seria que Ash sentisse como resultado?,Como se sentiria Ash?,A necessidade de criar seu próprio negócio,a necessidade de constituir seus próprios negócios,A necessidade de criar o seu próprio negócio,Oprimido sem Ash,sobrecarregado sem Ash,""" Desolado sem Ash """,Perturbado com Ash por sair,Constrangido com Ash por deixar,Estou chateada com o Ash por ter ido embora.,A
22279,Taylor deu a sua mãe uma carona para o hospital quando ela estava doente.,Taylor a fez ir ao hospital quando estava doente.,A Taylor levou a mãe ao hospital quando ela estava doente.,O que os outros vão querer fazer a seguir?,O que queremos?,O que os Outros vão querer fazer a seguir?,Aprenda a conduzir,Aprenda a conduzir,Aprenda a conduzir,ficar melhor,melhor,"- Sim , sim .",Leve-a para casa,conduza a casa dela,Leva-a para casa.,C
22280,Robin deu dinheiro ao mendigo porque ele parecia com fome e frio.,Robin deu o dinheiro de beggar porque ele olhou com fome e frio.,Robin deu dinheiro ao mendigo porque ele parecia com fome e frio.,O que Robin precisa fazer antes disso?,O que é necessário para Robin antes disso?,O que é que a Robin precisa de fazer antes disto?,Precisava ser um sociopata,necessitou ser uma sociopath,precisava de ser um sociopata,Precisava ser gentil,Necessidade de ser,precisava ser gentil.,Elogie Robin,.,- Para elogiar o Robin .,B
22281,Lee disse a Kendall que ele estava apaixonado por ela quando eles saíram para comer.,Lee contou que estava afeto com ela quando saiu para comer.,O Lee disse à Kendall que estava apaixonado por ela quando saíram para comer.,Como Lee se sentiria depois de sua confissão?,Como se sentiria Lee após sua confissão?,Como se sentiria o Lee depois da confissão?,Como um completo idiota e quero chorar,como um idiot completo e quer chorar,Como um idiota completo e quero chorar,Como se um peso fosse tirado de seus ombros,como um peso foi levantado de seus ombros,Como se um peso lhe tivesse sido tirado dos ombros .,com muita fome e pedir a sua comida imediatamente,muito fome e ordem de comida dele logo,Ele está com muita fome e vai pedir comida imediatamente .,B
22282,Tracy segurou o chapéu no peito quando eles cumprimentaram Skylar.,Tracy mantinha o chapéu no peito quando saudavam o Skylar.,A Tracy segurava o chapéu no peito quando cumprimentaram a Skylar.,O que vai acontecer com Skylar?,O que acontecerá com o Skylar?,O que vai acontecer à Skylar?,Sair com Skylar,folha Skylar,Sai com a Skylar .,Reparem nas suas casas,Aviso aos seus responsáveis,Observe as suas mansões.,Coloque o chapéu de volta,Coloque o chapéu de novo,Põe o chapéu de volta .,B
22283,Jesse passou os dedos de Alex pelo braço de uma maneira íntima e privada.,Jesse fez com que os dedos de Alex descessem o braço de forma íntima e privada.,O Jesse fez os dedos da Alex descerem pelo braço deles de forma íntima e privada.,Como Alex se sentiria como resultado?,Como o Alex sentiria como resultado?,Como Alex se sentiria?,excitado,excitação,excitado,confuso,Confusão,confuso,Querendo ser íntimo com Alex,querer ser íntimo com Alex,Querendo ser íntimo com o Alex,A
22284,Tracy carrega seu celular completamente e depois vai a uma festa com os amigos de Lee.,Tracy fez a cobrança completa do celular e depois foi para uma festa com os amigos de Lee.,A Tracy carregou o telemóvel e foi a uma festa com os amigos do Lee.,O que vai acontecer com Tracy?,O que vai acontecer com Tracy?,O que vai acontecer à Tracy?,ter uma carga de telefone celular completa,EMEA 2003,ter uma carga completa do telemóvel,Passe um tempo com Tracy na festa,despender o tempo com Tracy na festa,passar tempo com a Tracy na festa,ir para a festa com Tracy,ir ao partido com Tracy,Vai à festa com a Tracy.,A
22285,Robin manteve Kendall no gelo para lhe dar mais experiência de jogo.,Robin manteve Kendall em gelo para lhe dar mais experiência de jogo.,A Robin manteve a Kendall no gelo para lhe dar mais experiência.,Como você descreveria Robin?,Como descrever Robin?,Como descreveria a Robin?,Sentia como se tivesse mais jogadas,sentir-se como se ela ganhasse mais brincadeira,Sentia que ela iria ter mais prazer.,Sentiu como se tivesse feito a chamada certa,sentir-se como ele fez o chamado certo,Senti que ele tinha feito a decisão certa.,Uma figura encorajadora,figura encorajadora,Um número encorajador,C
22286,"Um dos pacientes de Taylor estava muito deprimido, mas Taylor melhorou a mentalidade do paciente.","Um dos pacientes de Taylor estava muito deprimido, mas Taylor melhorou a mente do paciente.","Um dos pacientes de Taylor estava muito deprimido, mas Taylor melhorou a mentalidade do paciente.",O que Taylor vai querer fazer a seguir?,O que queremos por Taylor?,O que é que a Taylor vai querer fazer a seguir?,Continue trabalhando com o paciente,manter o trabalho com o paciente,continuar a trabalhar com o paciente,Leve o paciente para jantar,leve o doente a jantar,Leve o paciente ao jantar.,Faça uma grande festa,Jogar um grande partido,Faça uma grande festa.,A
22287,O Carson perguntou à minha mãe se podíamos casar.,Carson perguntou à minha mãe se a gente poderia casar.,O Carson perguntou à minha mãe se podíamos casar.,O que Carson precisa fazer antes disso?,O que é necessário para Carson diante disso?,O que é que o Carson precisa de fazer antes disto?,comprar um anel,compra de um anel,Compre um anel.,assistir ao casamento,comparecer ao casamento,Participar no casamento,Ignorar-me,ignore me,Ignora-me .,A
22288,"Depois de um longo dia no trabalho, e uma hora no ônibus, finalmente, Jan chegou em sua casa.","Depois de um longo dia de trabalho, e uma hora no ônibus, finalmente Jan chegou a sua","Depois de um longo dia de trabalho e uma hora no ônibus, Jan finalmente chegou em casa.",O que Jan precisa fazer antes disso?,O que é necessário para Jan antes disso?,O que é que a Jan precisa de fazer antes disto?,Sair do ônibus,desligar o ônibus,Saiam do autocarro.,Pegar um avião,toma um plano,apanhar um avião,Queria ter comida,quis obter alimentos,Queria comer .,A
22289,Addison voltou para casa naquela noite a tempo de ter uma boa noite de descanso antes de um longo dia de trabalho.,Addison retornou em casa à noite para obter um bom descanso noturno antes de um longo dia,Addison voltou para casa naquela noite a tempo de descansar bem antes de um longo dia de trabalho.,Porque é que a Addison fez isto?,Por que o Addison fez isso?,Porque é que a Addison fez isto?,Tome um banho,Tome um banho,Toma um duche.,fez isso para ser preparado,o que foi preparado para ser preparado,Fiz isto para estar preparado.,Vai para a cama,Ir ao leito,Vai para a cama.,B
22290,"Ash não foi convidado para a festa, mesmo que ele fosse supostamente um amigo do anfitrião.","Ash não foi convidado para o partido, embora fosse supostamente amigo do anfitrião.","O Ash não foi convidado para a festa, apesar de supostamente ser amigo do anfitrião.",Como Ash se sentiria depois?,Como se sentiria Ash depois?,Como é que o Ash se sentiria depois?,Perturbado por não ser convidado,débito em não ser convidado,Infeliz por não ter sido convidado.,ignorado,ignorado,ignorado,Amado,amado,Amado,A
22291,Robin entrou na festa de dança exclusiva com a permissão de Taylor para entrar.,Robin entrou na festa exclusiva de dança com a permissão de entrar em Taylor.,A Robin entrou na festa de dança exclusiva com a permissão da Taylor.,Porque é que a Robin fez isto?,Por que Robin fez isso?,Porque é que a Robin fez isto?,Faça parte da coroação popular,fazer parte da multidão,Faça parte da coroa popular,Dançando com Robin,dança com Robin,Dança com a Robin .,veja se os tampões de ouvido realmente funcionaram,ver se os plugues de orelha realmente funcionaram,ver se os tampões de ouvido realmente funcionaram,A
22292,Bella estava se candidatando à escola de enfermagem e pediu a Lee uma carta de recomendação.,Bella estava aplicando a escola de enfermagem e solicitou a Lee uma carta de recomendação.,A Bella estava a candidatar-se à escola de enfermagem e pediu à Lee uma carta de recomendação.,O que Bella precisava fazer antes disso?,O que a Bella precisou antes disso?,O que a Bella precisava de fazer antes disto?,Acabar de ir para a faculdade de medicina,terminar indo para a faculdade de medicina,Acabar de ir para a faculdade de medicina,dar a Lee uma entrevista de emprego,deram a Lee uma entrevista de trabalho,Dê a Lee uma entrevista de emprego.,fazer um bom trabalho para Lee para impressioná-los,fazer bons trabalhos para Lee para impressioná-los,Faça um bom trabalho para Lee impressioná-los .,C
22293,Jan contou uma história engraçada para os colegas de trabalho de Casey enquanto eles estavam no trabalho.,Jan contou uma história de graça aos colegas de Casey enquanto trabalhavam.,Jan contou uma história engraçada aos colegas de trabalho do Casey enquanto estavam no trabalho.,Por que Jan fez isso?,Por que o Jan fez isso?,Porque é que o Jan fez isto?,Compartilhe a história nas redes sociais,compartilhar a história nas mídias sociais,Compartilhe a história nas redes sociais,Fale com os colegas de trabalho,conversar com os colegas,falar com os colegas de trabalho,pedir mais detalhes sobre isso,solicitar mais detalhes sobre o assunto,pedir mais detalhes sobre isso,B
22294,Kai decidiu pedir a Casey instruções para o shopping quando ela não tinha certeza de como chegar lá.,Kai decidiu pedir a Casey para direção ao mall quando não tinha certeza de como chegar lá,O Kai decidiu pedir à Casey indicações para o centro comercial quando não sabia como lá chegar.,Como você descreveria Kai?,Como descreveria Kai?,Como descreveria o Kai?,anti-social,anti- social,Anti-social,Como uma pessoa inútil,Como uma pessoa sem utilidade,Como uma pessoa inútil.,Querendo fazer compras,querer comprar,Querendo fazer compras,C
22295,Cameron acenou com a mão para Casey quando Cameron viu Casey no restaurante inesperadamente.,Cameron fez a mão de Cameron para Casey quando Cameron viu a Casey no restaurante de forma,A Cameron acenou com a mão para o Casey quando a Cameron viu o Casey no restaurante inesperadamente.,Como você descreveria Cameron?,Como descrever Cameron?,Como descreveria a Cameron?,positivo por dentro,positividade,positivo no interior,uma pessoa intrometida,uma pessoa que não tenha sido submetida a tratamento,uma pessoa intrometida,uma pessoa sociável,uma pessoa sociável,uma pessoa sociável,C
22296,Austin se divertiu muito no parque de diversões naquele dia.,Austin tinha muita diversão no parque de diversão naquele dia.,Austin divertiu-se muito no parque de diversões naquele dia.,Como você descreveria Austin?,Como descreveria Austin?,Como descreveria o Austin?,Divertido amor,Função amorosa,Amando diversão,Montanhas-russas odiadas,Cachos-rolos de caça,Montanhas-russa odiadas,muito cansado,Muito cansado,muito cansado,A
22297,Kai sabia o que aconteceu com a câmera que estava quebrada no chão.,Kai sabia o que aconteceu com a câmera que foi quebrada no solo.,O Kai sabia o que aconteceu à câmara que estava partida no chão.,Como você descreveria Kai?,Como descreveria Kai?,Como descreveria o Kai?,Sentiu decepção,Sentir- se decepcionante,sentia-me desapontado.,uma pessoa inteligente,uma pessoa inteligente,Uma pessoa inteligente.,Sentiu-se chateado,Sentido de inquietação,sentia-se perturbado,B
22298,Jordan disse que a única coisa que eles queriam para o seu aniversário era uma viagem para a Disney World. Jesse levou Jordan para a Disney World.,"Jordan afirmou que a única coisa que desejava para o aniversário foi uma viagem ao mundo Disney, Jesse",A Jordan disse que a única coisa que queriam para o aniversário era uma viagem à Disney World.,O que vai acontecer com Jesse?,O que vai acontecer com Jesse?,O que vai acontecer ao Jesse?,Esqueça a viagem,esquecimento da viagem,Esqueça a viagem.,Aproveite a sua viagem,gozo sua viagem,Desfrutem da viagem.,Perdoado pela Jordânia,ser perdoado pela Jordânia,ser perdoado pela Jordan,B
22299,Jan trouxe Jesse ao médico para que Jesse pudesse fazer uma cirurgia de substituição do quadril.,Jan trouxe Jesse para o médico para que Jesse pudesse ter cirurgia de reposição de quadril.,Jan levou Jesse ao médico para que Jesse pudesse fazer uma cirurgia de substituição de quadril.,Como Jesse se sentiria como resultado?,Como Jesse sentiria como resultado?,Como Jesse se sentiria?,muito excitado,Muito excitado,Muito excitado.,muito assustado,Muito,Muito assustada.,generoso,generoso,generoso,B
22300,Jan colocou uma máscara de monstro assustador e pulou para fora do armário para assustar Kendall.,Jan colocou uma máscara de monstrus assustador e saltou do closet para salvar Kenda,Jan colocou uma máscara assustadora de monstro e saltou do armário para assustar Kendall.,O que Kendall vai querer fazer a seguir?,O que queremos por Kendall?,O que é que a Kendall vai querer fazer a seguir?,Experimente a máscara de Jan,tentar com a máscara de Jan,Tenta a máscara do Jan.,Clame por ajuda,choro,gritar por ajuda,Desligue todas as luzes da casa para escurecê-la,deslize todas as luzes em casa para o tornar escuro,Desligue todas as luzes da casa para ficar escuro,B
22301,"Quinn fez Alex endireitar-se e fez melhor, assim, turvá-lo ao redor.","Quinn fez com que Alex se apertado e melhor o fizesse, fazendo com que o","Quinn fez o Alex se arrumar e melhorar, mudando-o assim.",Como você descreveria Quinn?,Como descreveria Quinn?,Como descreveria o Quinn?,Um pouco intimidado,Pouco intimidado,Um pouco intimidado.,uma pessoa carinhosa,uma pessoa que cuida,uma pessoa carinhosa,embaraçado por sentar-se errado,vergonha de sentar-se,Envergonhado por estar sentado mal.,B
22302,austin ganhou o jogo do rei da colina na praia e governou o dia.,austin venceu o rei do jogo de morro na praia e governou o dia.,O Austin ganhou o King of the Hill na praia e dominou o dia.,O que Austin vai querer fazer a seguir?,O que queremos por Austin?,O que é que o Austin vai querer fazer a seguir?,Esfregue sua vitória nos rostos dos outros,rubra sua vitória nas faces de outrem,Esfregue a vitória na cara dos outros.,Aproveite sua vitória,gozo sua vitória,Desfrute da vitória dele.,Esqueça sua vitória,esquecimento sobre sua vitória,Esqueça a vitória dele.,B
