,context_1,context_2,context_3,question_1,question_2,question_3,answerA_1,answerA_2,answerA_3,answerB_1,answerB_2,answerB_3,answerC_1,answerC_2,answerC_3,correct
17734,Bailey decidiu tentar algo novo e comeu frutos do mar.,Bailey decidiu experimentar algo novo e comer marisco.,Bailey decidiu experimentar algo novo e comeu frutos do mar.,O que Bailey precisa fazer antes disso?,O que é necessário para Bailey antes disso?,O que é que a Bailey precisa de fazer antes disto?,tentar frutos do mar novos e diferentes,experimentar novos e diferentes frutos do mar,Experimente frutos do mar novos e diferentes,Dirija até um restaurante de frutos do mar,drive to a mar market restaurante,dirigir para um restaurante de frutos do mar,Ir para um restaurante chinês,ir a um restaurante chinês,ir a um restaurante chinês,B
17735,A Tracy sempre se esqueceu de levar o lixo até ao fim da entrada.,Tracy sempre se esqueceu de retirar o lixo do final da estrada.,A Tracy esquecia-se sempre de levar o lixo até ao fim da garagem.,Como você descreveria Tracy?,Como descreveria Tracy?,Como descreveria a Tracy?,Uma pessoa irresponsável,uma pessoa responsável,Uma pessoa irresponsável,uma pessoa meticulosa,uma pessoa meticulosa,uma pessoa meticulosa,uma pessoa cuidadosa,uma pessoa atenida,uma pessoa cuidadosa,A
17736,Sydney tinha um relaxante e tranquilo mesmo em casa. Ele decidiu terminar o dia com uma xícara de chá quente.,"Sydney tinha um relaxamento e silêncio mesmo em casa, decidiu encerrar o dia com um copo","Sydney teve uma noite tranquila e tranquila, mesmo em casa.",O que Sydney vai querer fazer a seguir?,O que queremos em seguida por Sydney?,O que é que a Sydney vai querer fazer a seguir?,Mais um copo,Tenha outro copo,Toma outra xícara.,necessário para escolher o chá,necessário para selecionar o chá,necessários para selecionar o chá,Ir para uma corrida,Procurar um emprego,Vai correr.,A
17737,"Taylor teve um longo dia no trabalho, então foi ao bar e tomou uma bebida forte.","Taylor tinha um longo dia de trabalho, foi ao bar e tomou uma bebida forte.","A Taylor teve um longo dia de trabalho, por isso foi ao bar e bebeu uma bebida forte.",O que Taylor precisa fazer antes disso?,O que é necessário para Taylor diante disso?,O que é que a Taylor precisa de fazer antes disto?,Jurar parar de beber,vow to stop drinking,voto de parar de beber,ir para casa,ir para casa,Vai para casa.,Selecione uma ordem,seleccionar uma ordem,Selecionar uma ordem,C
17738,Robin quebrou os óculos de Quinn quando ela tropeçou sobre a cadeira.,Robin quebrou os óculos de Quinn quando ela pulou na cadeira.,A Robin partiu os óculos da Quinn quando tropeçou na cadeira.,Como Robin se sentiria depois?,Como se sentiria Robin depois?,Como é que a Robin se sentiria depois?,nada,nada,Não é nada.,feliz,feliz,feliz,mau,ruins,mau,C
17739,"Os pés de Taylor ainda doem ao caminhar na floresta ontem, então Taylor decidiu tomar um banho quente e agradável.","Os pés de Taylor ainda dóiram de andar na madeira ontem, então Taylor","Os pés da Taylor ainda doem por andar na floresta ontem, por isso a Taylor decidiu tomar um banho quente.",Como Taylor se sentiria depois?,Como senti-lo-ia depois?,Como é que a Taylor se sentiria depois?,um pouco revigorado,um pouco,Um pouco refrescado.,dolorido e dolorido,úlcera e acufenos,dor e dor,um pouco desconfortável,Pouco confortável,Um pouco desconfortável.,A
17740,"Robin precisava de algo para fazer depois da escola, então Tracy pediu-lhe para se juntar ao clube.","Robin necessitou de alguma coisa depois da escola, então Tracy o estimulou","Robin precisava de algo para fazer depois da escola, então Tracy o pediu para se juntar ao clube.",O que vai acontecer com Tracy depois?,O que acontecerá com Tracy a seguir?,O que vai acontecer à Tracy a seguir?,Ir para o clube,ir ao clube,Vai ao clube.,Sair do clube,abandono do clube,sai do clube,ser gritado com,ser enrolado em,ser gritado,A
17741,"Robin estava tendo dificuldade em entender o ponto do livro, mas Jordan contribuiu para o entendimento de Robin.","Robin estava tendo um tempo difícil para chegar ao ponto da obra, mas Jordan contribuiu para a compreensão","Robin estava tendo dificuldade em entender o ponto do livro, mas Jordan contribuiu para a compreensão de Robin.",O que Robin vai querer fazer a seguir?,O que queremos por Robin?,O que vai querer fazer a seguir?,Repensar o livro,repensar o livro,Repensem o livro.,Repensar a Jordânia,repensar Jordan,Repensem Jordan.,Evite a Jordânia,Evite Jordânia,evitar a Jordânia,A
17742,"Skylar viu através da armadilha, mas não pôde deixar de dar ao diabo o seu devido.","Skylar viu através da armadilha, mas não conseguiu ajudar, mas deu o deus dele.","A Skylar viu através da armadilha, mas não pôde deixar de dar ao diabo o que lhe compete.",Como Skylar se sentiria depois?,Como senti-lo-ia depois?,Como é que a Skylar se sentiria depois?,Como perguntar como eles fizeram a armadilha,como perguntar como eles fizeram a armadilha,Como perguntar como eles fizeram a armadilha,Como se tornar amigo dele,como se tornar amigo com ele,como tornar-me amigo dele.,eles tiveram uma chamada próxima,os mesmos tiveram um contato fechado,Eles tiveram um telefonema por pouco,C
17743,Tracy construiu uma cabana para sua família visitar todas as férias de inverno.,Tracy construiu uma cabine para que sua família viesse visitar todos os dias de inverno.,A Tracy construiu uma cabana para a família visitar todas as férias de inverno.,Como Tracy se sentiria depois?,Como o Tracy sentiria depois?,Como é que a Tracy se sentiria depois?,desmotivado para terminar,desmotivado para terminar,Sem motivação para terminar,Orgulhoso de seu trabalho,orgulho de seu trabalho,orgulhosa do seu trabalho.,pronto para ler,pronta a ler,pronto para ler,B
17744,"Sasha era rude, então ela estendeu os assentos de Skylar às suas custas.",sasha foi rude de modo que estendeu os assentos do skylar a seu custo.,"A Sasha foi rude, por isso, ela estendeu os lugares da Skylar à sua custa.",Como você descreveria Sasha?,Como descreveria Sasha?,Como descreveria a Sasha?,educado,polido,educado,rude,rude,Desagradável,apologética,Pedidos,Desculpem.,B
17745,Alex colocou Tracy na cama e foi para o outro quarto.,Alex colocou Tracy para o leito e entrou na sala.,Alex colocou Tracy na cama e foi para o outro quarto.,O que Alex vai querer fazer a seguir?,O que queremos com Alex?,O que é que o Alex vai querer fazer a seguir?,Ligue a música alta,rotação em música alta,Ligue música alta,banhada Tracy,banhado Tracy,Tracy banhada,Desfrute da paz e tranquilidade,gozo a paz e o silêncio,Desfrute da paz e do silêncio,C
17746,Taylor estava planejando um grande evento para a cidade e teve que considerar a capacidade do público.,Taylor estava planejando um grande evento para a cidade e teve que considerar a capacidade do público.,Taylor estava a planear um grande evento para a cidade e teve de considerar a capacidade do público.,Como Taylor se sentiria depois?,Como senti-lo-ia depois?,Como é que a Taylor se sentiria depois?,Preguiçosa sobre o planejamento do evento,preguiça no planejamento do evento,preguiçoso em planear o evento,Enfatizada pelo planejamento do evento,ressaltado pelo planejamento do evento,- O que é que se passa?,Indeciso sobre o planejamento do evento,indeciso quanto ao planejamento do evento,indeciso sobre o planeamento do evento,B
17747,Taylor era uma boa enfermeira e através de seus esforços melhorou a condição do paciente.,"Taylor era uma boa enfermeira e, por meio de seus esforços, melhorou a condição do paciente","Taylor era uma boa enfermeira e, por meio de seus esforços, melhorou a condição do paciente.",Como Taylor se sentiria depois?,Como senti-lo-ia depois?,Como é que a Taylor se sentiria depois?,Satisfeito com o seu trabalho,satisfeito com seu trabalho,Satisfeita com o seu trabalho.,Perturbado e cansado,irritação e cansaço,Transtornado e cansado,grande pessoa,grande pessoa,Grande pessoa.,A
17748,Jordan impediu Kendall de cair como Kendall estava apenas aprendendo a andar.,"Jordan impediu que Kendall caíssesse, pois Kendall estava aprendendo a","A Jordan impediu que a Kendall caísse, quando ela estava a aprender a andar.",O que Kendall vai querer fazer a seguir?,O que queremos por Kendall?,O que é que a Kendall vai querer fazer a seguir?,Afaste-se dos pais,afastar- se dos pais,afastarem-se dos pais,Seja um adulto,ser um adulto,ser adulto,crawl em vez,em vez de,"- Não, não.",C
17749,Sasha chegou perto de Robin depois de empurrar seu caminho jogou a multidão ontem no jogo.,Sasha chegou perto de Robin após a sua trajetória jogou o ontem na partida.,A Sasha aproximou-se da Robin depois de a ter empurrado e atropelado a multidão ontem no jogo.,Como você descreveria Sasha?,Como descreveria Sasha?,Como descreveria a Sasha?,Preguiçosa,preguiça,preguiçoso,diligente,diligente,diligente,descuidada,carlosidade,descuidado,B
17750,"O Remy estava com fome, eles comeram num restaurante.","Remessa estava com fome, eles tinham alguma comida de restaurante.","O Remy estava com fome, eles compraram comida num restaurante.",O que Remy vai querer fazer a seguir?,O que queremos?,O que é que o Remy vai querer fazer a seguir?,Coma a comida imediatamente,comer a comida imediatamente,Come a comida imediatamente.,Compartilhe a comida em casa,partilhar a comida em casa,Compartilhar a comida em casa,Tem dinheiro para pagar a comida,Tem dinheiro para pagar a comida,Ter dinheiro para pagar a comida,A
17751,Addison colocou a língua em Riley para provocá-los ainda mais.,Addison agarra a língua de Riley para sê-lo mais ainda,A Addison enfiou a língua na Riley para provocá-los ainda mais.,Como você descreveria Addison?,Como descreveria Addison?,Como descreveria a Addison?,Bom em brincadeiras,bom nas pranks,bom em partidas .,um indivíduo bobo,um indivíduo com silly,Um indivíduo tolo.,Joker prático,bóias práticas,Brinquedo,B
17752,Austin comprou uma nova camisa e calças para o encontro desta noite.,Austin comprou uma nova camiseta e panelas para a noite de sua data.,O Austin comprou uma camisa nova e umas calças para o encontro desta noite.,Como Austin se sentiria depois?,Como se sentiria Austin depois?,Como é que o Austin se sentiria depois?,Ansioso para usar a roupa,ânimo para usar o vestuário,ansiosos para usar a roupa,Perturbado com a roupa,tonturas com o outfit,Estou chateado com a roupa.,hesitante sobre a roupa,hesitante em relação ao outfit,hesitante sobre a roupa,A
17753,"Ash estava ocupado ensinando os outros, e enviou um amigo para a loja em seu lugar.","Ash estava ocupado com as outras atividades, e enviou uma amiga para a loja em vez de.","Ash estava ocupado a ensinar os outros, e mandou um amigo para a loja.",O que os outros vão querer fazer a seguir?,O que queremos?,O que os Outros vão querer fazer a seguir?,Ouça o ensinamento de Ash,escutar o ensino de Ash,Ouve o ensinamento do Ash.,Discutir com Ash,Artigo 1.o,Discutir com Ash,Não se distraia,Não ser distraído,Não se distraia.,A
17754,"Depois de roubar o banco na rua, Addison foi pego pela polícia.","Após o assalto ao banco da rua, Addison foi capturado pela polícia.","Depois de roubar o banco na rua, Addison foi apanhada pela polícia.",O que acontecerá com Addison a seguir?,O que acontecerá com Addison a seguir?,O que vai acontecer à Addison a seguir?,Difícil de entender,De difícil compreensão,Difícil de entender.,ir para casa,ir para casa,Vai para casa.,ser preso,detenção,ser preso.,C
17755,Ash enviou um guarda-costas para proteger sua família depois de receber ameaças de morte.,Ash enviou uma guarda-corpo para proteger sua família após receber ameaças de morte.,Ash enviou um guarda-costas para proteger a família dele depois de receber ameaças de morte.,O que os outros vão querer fazer a seguir?,O que queremos?,O que os Outros vão querer fazer a seguir?,Mantenha-se protegido,án,Fique protegido.,Disparar os guarda-costas, fogo aos guardas,Disparem os guarda-costas.,Denunciar as ameaças à polícia,Relatório das ameaças para a polícia,Denunciar as ameaças à polícia,C
17756,"O Cameron foi à sala de tatuagem, fizeram a primeira tatuagem hoje.","Cameron foi para o tatuo parlor, e eles chegaram a fazer a primeira tatu","A Cameron foi ao salão de tatuagens, fizeram-lhe a primeira tatuagem.",Por que Cameron fez isso?,Por que Cameron fez isso?,Porque é que a Cameron fez isto?,Cuide da tatuagem,cuidar da tatuagem,Cuida da tatuagem .,Queria fazer uma declaração,quis fazer uma declaração,Queria fazer uma declaração.,Obter mais tatuagens,mais tatuagens,Faça mais tatuagens.,B
17757,Riley levou seu amigo para um restaurante para que eles pudessem surpreendê-los para o seu aniversário.,Riley levou a amizade para um restaurante para que pudesse surpresá-los para o seu,A Riley levou o amigo a um restaurante para que pudessem fazer-lhes uma surpresa de aniversário.,O que Riley vai querer fazer a seguir?,O que queremos com Riley?,O que é que a Riley vai querer fazer a seguir?,cantar feliz aniversário,cantar feliz ao nascer,Canta feliz aniversário,Entre no restaurante,entrar no restaurante,Entrem no restaurante.,Fique fora do restaurante,ficar fora do restaurante,Fique fora do restaurante.,B
17758,Remy envolveu os braços de Aubrey ao seu redor em um abraço amoroso e doce.,Remy envoltou os braços de Aubrey ao seu redor num acolhimento,O Remy envolveu os braços do Aubrey em volta dele num abraço amoroso e doce.,Como Aubrey se sentiria como resultado?,Como sentiria Aubrey como resultado?,Como se sentiria o Aubrey?,ptimo.,Muito,- Ótimo.,ptimo.,boa,- É bom.,Emocional,emocional,emocional,C
17759,Kai estava gritando e jogando uma birra porque ele não conseguiu uma barra de chocolate.,Kai gritava e jogava um tántrum porque não recebia uma barra de bala.,O Kai gritava e tinha uma crise de raiva porque não recebeu um chocolate.,Como Carson se sentiria depois?,Como senti-lo-ia depois?,Como é que o Carson se sentiria depois?,over,≥1/ 1. 000,- Está bem.,maduros,≥1/ 1. 000 a < 1/ 1. 000 a < 1/ 1.,maduro,Feliz com Kai,feliz com Kai,feliz com o Kai.,B
