,context_1,context_2,context_3,question_1,question_2,question_3,answerA_1,answerA_2,answerA_3,answerB_1,answerB_2,answerB_3,answerC_1,answerC_2,answerC_3,correct
2681,"Taylor tinha feito toda a preparação e cortar com antecedência, então quando era hora de começar a cozinhar, Taylor colocou os ingredientes na panela.","Taylor já havia feito todo o preparo e descolamento previamente, de modo que, quando","Taylor tinha feito toda a preparação e cortado com antecedência, então, quando chegou a hora de começar a cozinhar, Taylor colocou os ingredientes na panela.",O que Taylor precisa fazer antes disso?,O que é necessário para Taylor diante disso?,O que é que a Taylor precisa de fazer antes disto?,ir às compras de supermercado,go grocery Compras,ir às compras,Lave suas roupas,lavar as roupas,Lavar as roupas dele .,Continue cozinhando,manter o cozimento,Continue a cozinhar.,A
2682,Sydney nadou na piscina local onde ela estava na equipe de natação.,Sidney esvazia na piscina local onde estava na equipe de natação.,Sydney nadou na piscina local onde ela estava na equipe de natação.,O que Sydney vai querer fazer a seguir?,O que queremos em seguida por Sydney?,O que é que a Sydney vai querer fazer a seguir?,Nade com amigos,nado com amigos,nadar com amigos,Praticar natação,prática de natação,Prática de natação,obter um maiô,obter uma peça de nado,- Vai buscar um fato de banho .,B
2683,"Austin nunca tinha estado em um trem antes, então ele decidiu comprar um bilhete de trem para sua viagem.",Austin nunca havia feito um trem antes de decidir comprar um bilhete de trem para sua viagem.,"Austin nunca tinha estado num comboio antes, então ele decidiu comprar um bilhete de comboio para a viagem.",Por que Austin fez isso?,Por que o Austin?,Porque é que o Austin fez isto?,Gostou de viajar de carro,viagem semelhante por carro,Gostava de viajar de carro.,Queria experimentar um trem,quis experimentar um trem,Queria experimentar um comboio,Gostou de viajar de avião,viagem semelhante por plano,Gostava de viajar de avião.,B
2684,Kai viu o mal aos olhos de Remy quando eles foram para o final de seu debate programado.,"Kai viu o mal nos olhos de Remy, pois chegou ao fim de seu debate agendado",Kai viu o mal nos olhos do Remy quando eles se dirigiram ao final do seu debate programado.,O que Kai vai querer fazer a seguir?,O que o Kai quer fazer em seguida?,O que vai o Kai querer fazer a seguir?,Queria fazer as coisas direito,quis fazer as coisas bem,Queria fazer as coisas bem.,Apresentar Remy aos amigos,introdução Remy aos amigos,Apresente o Remy aos amigos.,Não associar com Remy,Não está associada a Remy,Não me associar com o Remy.,A
2685,Jan deixou as chaves de Riley para eles porque ela não podia dirigir.,Jan deixou as chaves de Riley para elas porque não conseguia dirigir.,"A Jan deixou as chaves da Riley para eles, porque ela não sabia conduzir.",Como você descreveria Jan?,Como descreveria Jan?,Como descreveria o Jan?,Como se ela estivesse desamparada,como ela é ajuizada,Como se ela fosse impotente.,Muito responsável,Muito responsável,Muito responsável.,Aprenda a conduzir,Aprenda a conduzir,Aprenda a conduzir,B
2686,Sasha tinha catapora e foi dito por seus pais para não se tocar onde as manchas estavam.,Sasha tinha varicela e foi avisada pelos pais para não tocarem em casa onde,Sasha tinha varicela e os pais disseram-lhe para não se tocar onde as manchas estavam.,Por que Sasha queria se tocar?,Por que Sasha quis tocar-se?,Porque é que o Sasha queria tocar-se?,arranhar os pontos,amarrilhas,raspar as manchas,não arranhar os pontos,Não arrancar as manchas,Não arranhe as manchas,tomar medicamento,Tomar medicamentos,tomar medicamentos,A
2687,"Remy teve uma dor de cabeça, então ele não pensou em nada.",remy teve uma cefaleia e não pensou em nada.,"O Remy tinha dor de cabeça, por isso não pensou em nada.",Como Remy se sentiria depois?,Como se sentiria depois de Remy?,Como é que o Remy se sentiria depois?,feliz,feliz,feliz,Encantado,desagradável,Encantado.,miserável,miserável,miserável,C
2688,Depois de sentir tonturas por 5 minutos Aubrey caiu instantaneamente no chão.,"Após sentir tonturas durante 5 minutos, Aubrey caiu instantaneamente no chão.","Depois de sentir tonturas durante 5 minutos, Aubrey caiu instantaneamente no chão.",O que Aubrey vai querer fazer a seguir?,O que queremos com Aubrey?,O que é que o Aubrey vai querer fazer a seguir?,ficar tonto,tonturas,ficar tonto,melhor,melhor,melhor,Seja odioso com quem ajuda,Seja oportuno para qualquer pessoa que ajude a,Seja odioso com quem ajuda,B
2689,O Casey comprou um ar condicionado e colocou-o na janela e ligou-o.,Casey comprou um ar condicionado e colocou-o na janela e o fez.,"A Casey comprou um ar condicionado, colocou-o na janela e ligou-o.",Porque é que o Casey fez isto?,Por que o Casey?,Porque fez o Casey isto?,ligar o ar condicionado,acondicionador de ar,Liga o ar condicionado .,estava se sentindo quente e necessário alívio,sentia-se aquecido e necessitava de alívio,Estava a sentir calor e precisava de alívio.,desembalar o ar condicionado,Caixa de ar,Descarregue o ar condicionado,B
2690,"Depois de dizer a seu chefe que ela estava doente, Sasha voltou para casa do trabalho para se preparar para o almoço com seus amigos.","Após contar a sua chefe, ela estava doente, Sasha retornou para casa de trabalho para se","Depois de dizer ao chefe que estava doente, Sasha voltou para casa do trabalho para se preparar para o almoço com os amigos.",Como você descreveria Sasha?,Como descreveria Sasha?,Como descreveria a Sasha?,Alguém que trabalha duro o tempo todo,Uma pessoa que trabalha muito tempo,Alguém que trabalha duro o tempo todo.,Alguém que não deve ser confiável,Algo que deve ser confiante,Alguém em quem não se deve confiar.,Vergonha,vertigens,vergonhoso,B
2691,Tracy cuidou de seus Ps e Qs em torno de todos os adultos na festa de aniversário.,Tracy mindou seus Ps e Qs em torno de todos os crescimentos na festa,A Tracy fez as perguntas que tinham com os adultos na festa de aniversário.,O que Tracy vai querer fazer a seguir?,O que queremos agora por Tracy?,O que é que a Tracy vai querer fazer a seguir?,espetar a tigela de soco,escorrer o frasco para injectáveis,Põe o punch na tigela .,Seja gentil com todas as crianças,ser bom para todas as crianças,Seja simpático com todos os miúdos .,fumaça atrás do celeiro,fumar atrás do açude,Fumo atrás do celeiro .,B
2692,Ash secretamente foi matar Addison por causa de seu coração mentiroso.,Ash matou secretamente Addison por causa do seu coração querido.,O Ash foi secretamente matar a Addison por causa do seu coração mentiroso e traiçoeiro.,Como você descreveria Ash?,Como descreveria Ash?,Como descreveria o Ash?,como eles vão entrar em apuros,como se encontra no problema,Como se eles tivessem problemas.,raivoso,irritação,irritado,virtuoso,virtuosa,virtuosos,B
2693,O professor de Taylor diz que a história sempre encontra uma maneira de se repetir. Taylor fica fascinado pela história.,"O professor de Taylor diz que a história sempre encontra uma maneira de se repetir, e o estudante",A professora de Taylor diz que a história sempre encontra uma maneira de se repetir.,Por que Taylor fez isso?,Por que Taylor fez isso?,Porque é que a Taylor fez isto?,"aprender com o passado, além de como isso afeta o futuro","aprender a partir do passado, além de como ele afeta o futuro","Aprender do passado, além de como isso afeta o futuro.",Aprenda com o futuro para entender como mudar o passado,aprende-se a partir do futuro a entender como se altera o passado,Aprender do futuro para entender como mudar o passado,aprender o futuro enquanto muda a história passada dele,aprender o futuro ao mesmo tempo em que altera a história passada dele,Aprender o futuro enquanto mudamos a história passada dele.,A
2694,"Carson manteve Tracy viva em suporte de vida, desde que o seguro o permitisse.",Carson mantinha Tracy vivo em suporte de vida desde que o seguro o permitisse.,Carson manteve a Tracy viva em aparelho de vida enquanto o seguro o permitia.,O que Carson precisa fazer antes disso?,O que é necessário para Carson diante disso?,O que é que o Carson precisa de fazer antes disto?,Tenha um seguro decente,ter algum seguro decente,ter um seguro decente,morrer,óbito,morrer,Ter um seguro expirado,ter algum seguro expirado,ter algum seguro expirado,A
2695,"Em seu trabalho como enfermeira de Jesse, Kai serviu bem as necessidades de Jesse.","Em seu trabalho como enfermeira de rua, Kai serviu bem às necessidades de Jesse.","No trabalho de enfermeira de Jesse, Kai cuidava bem das necessidades dele.",Como você descreveria Kai?,Como descreveria Kai?,Como descreveria o Kai?,Bom no seu trabalho,bem no seu trabalho,bons no trabalho,Uma enfermeira horrível,uma enfermeira péssima,Uma enfermeira horrível.,Ruim no seu trabalho,mal-estar no trabalho,maus no trabalho,A
2696,Sasha disse a Quinn para encontrá-los no parque para falar sobre o grande jogo esta noite.,Sasha contou Quinn para conhecê-los no parque para falar sobre o grande jogo,Sasha disse ao Quinn para se encontrarem no parque para falar do grande jogo desta noite.,O que vai acontecer com Sasha?,O que acontecerá com Sasha?,O que vai acontecer com o Sasha?,Conheça Sasha no parque,Reunião Sasha no parque,Encontre o Sasha no parque.,Orgulha-te,orgulha,orgulhoso,Preguiçosa,preguiça,preguiçoso,B
2697,Alex cabeça o que seria dito na cerimônia no dia seguinte e tornou-se ainda mais nervoso.,Alex cabe o que seria dito na cerimônia no dia seguinte e ficou mais nervoso.,Alex pensou no que seria dito na cerimônia no dia seguinte e ficou ainda mais nervoso.,Como Alex se sentiria depois?,Como se sentiria Alex depois?,Como se sentiria o Alex depois?,Como pular para fora na cerimônia,como sair na cerimônia,Como saltar a cerimónia.,Com medo de assistir à cerimônia,vergonha de comparecer à cerimônia,Com medo de ir à cerimónia.,Como ter alguém cobrindo seu turno,como ter uma pessoa de seu turno de trabalho,Como ter alguém a cobrir o turno dele.,A
2698,Ash ajudou Kai a organizar as coisas em ordem depois que o tornado varreu a casa de Kai.,Ash ajudou a Kai a organizar as coisas em ordem após o tornado varrer por meio da,Ash ajudou o Kai a pôr as coisas em ordem depois do tornado ter varrido a casa do Kai.,Como Ash se sentiria depois?,Como se sentiria Ash depois?,Como é que o Ash se sentiria depois?,Mais caótico,mais caótico,mais caótico,Obrigado pela ajuda,gratidão pela ajuda,Agradeço a ajuda.,Raiva com Kai,náusea com Kai,zangado com o Kai.,B
2699,"Quando Bailey soube que Aubrey foi rejeitado pela faculdade, Bailey se ofereceu para passar a noite com Aubrey e comprar sua refeição.","Quando Bailey aprendeu que Aubrey foi rejeitado pelo colégio, Bailey ofereceu passar a noite com A","Quando Bailey soube que Aubrey tinha sido rejeitada pela faculdade, Bailey ofereceu-se para passar a noite com Aubrey e pagar a refeição.",O que vai acontecer com Bailey?,O que acontecerá com Bailey?,O que vai acontecer com a Bailey?,melhor,melhor,melhor,Ganhe uma experiência inestimável para ajudar um amigo,ganho de experiência inestimável para ajudar um amigo,ganhar experiência inestimável para ajudar um amigo,"Obrigado, Bailey",Agradecer a Bailey,Obrigado Bailey .,B
2700,"Depois de um ano conversando com ela na internet, Skylar conheceu Alex pela primeira vez.","Após um ano conversando com ela na internet Skylar, conheceu Alex pela primeira vez.","Depois de um ano a falar com ela na internet, a Skylar conheceu a Alex pela primeira vez.",Por que Skylar fez isso?,Por que o Skylar fez isso?,Porque é que a Skylar fez isto?,Peça a Alex para cozinhar para ele,Pedir a Alex para cozinhar para ele,Peça ao Alex para cozinhar para ele.,Vai para o shopping,vai ao mall,Vai ao centro comercial,Pergunta como Alex se parece pessoalmente,pergunta o que Alex parece ser pessoalmente,Perguntou-se como é que o Alex era em pessoa.,C
2701,Cameron aumentou a compreensão do paciente e os ajudou a melhorar.,Cameron aumentou o entendimento do paciente e o ajudou a melhorar.,Cameron fez com que o paciente entendesse e o ajudasse a melhorar.,Como Cameron se sentiria depois?,Como se sentiria Cameron depois?,Como se sentiria a Cameron depois?,"Bom, eles fizeram bem",Bom eles fizeram bom,Ainda bem que se portaram bem.,Gratidão,gratidão,Agradecido,Como se pudessem fazer o bem,Como poderiam fazer bem,Como se pudessem fazer bem,A
2702,Robin encontrou humor em palavras e assim começou sua carreira como comediante engraçado e bem sucedido.,Robin encontrou humor nas palavras e assim iniciou sua carreira como uma humorista e sucessoosa.,Robin encontrou humor nas palavras e assim começou sua carreira como uma comediante engraçada e bem sucedida.,O que acontecerá com os outros?,O que acontecerá com os outros?,O que acontecerá aos Outros?,Rir,risos,Rindo,entediada,prurido,Aborrecido.,Continue contando piadas,continuar a contar piadas,Continua a contar piadas.,A
2703,Riley estava chorando e acidentalmente chorou em seu copo de cerveja.,Riley chorava e chorava acidentalmente em seu copo de cerveja.,"A Riley estava a chorar e, acidentalmente, chorou no copo de cerveja.",Como Riley se sentiria depois?,Como se sentiria Riley depois?,Como é que a Riley se sentiria depois?,Envergonhado,Ashamed,Envergonhado.,Alegre,Feliz,Alegre,Um turbilhão de emoções,um encadeamento de emoções,um turbilhão de emoções,C
2704,Riley desafiou todas as regras depois que o mestre avisou cuidadosamente sobre coisas para não fazer.,Riley desafiava todas as regras após o mestre alertou cuidadosamente as coisas para não fazer,O Riley desafiou todas as regras depois de o mestre os ter avisado cuidadosamente sobre coisas que não deviam fazer.,Como você descreveria Riley?,Como descreveria Riley?,Como descreveria a Riley?,um leitor,um leitor,um leitor,desobediente,desobediente,desobediente,bonitão,riz,Bonito.,B
2705,Jordan beijou as mãos de Skylar enquanto as segurava no cinema.,Jordan beijou as mãos de Skylar enquanto as segurava nos filmes.,A Jordan beijou as mãos da Skylar enquanto as segurava no cinema.,Como Jordan se sentiria depois?,Como a Jordânia se sentiria depois?,Como se sentiria Jordan depois disso?,Como beijar Skylar,como beijar Skylar,Como beijar a Skylar.,Amado,amado,Amado,afecção,afecção,afeto,C
2706,Jesse comeu um monte de comida caseira em sua cozinha na mesa.,Jesse come muito comida caseira na cozinha.,"A Jesse comeu muita comida caseira na cozinha dela, na mesa.",O que Jesse precisa fazer antes disso?,O que é necessário para Jesse antes disso?,O que é que o Jesse precisa de fazer antes disto?,despeje água,água corrente,derramar água,Limpe a mesa,limpar a mesa,Limpa a mesa.,comprar comida,compra de alimentos,comprar comida,C
