,MarianMT,Unicamp_T5,NLLB_1.3b,num_tokens,best_ranked
17049,85,60,95,46,NLLB_1.3b
17050,85,90,95,42,NLLB_1.3b
17051,75,60,80,28,NLLB_1.3b
17052,85,70,90,28,NLLB_1.3b
17053,75,60,85,23,NLLB_1.3b
17054,65,40,90,31,NLLB_1.3b
17055,85,70,90,36,NLLB_1.3b
17056,70,60,75,33,NLLB_1.3b
17057,85,70,90,19,NLLB_1.3b
17058,85,75,90,35,NLLB_1.3b
17059,70,60,80,26,NLLB_1.3b
17060,75,50,60,28,MarianMT
17061,85,70,90,34,NLLB_1.3b
17062,80,70,90,29,NLLB_1.3b
17063,60,40,80,36,NLLB_1.3b
17064,85,70,95,35,NLLB_1.3b
17065,80,60,90,38,NLLB_1.3b
17066,85,90,95,40,NLLB_1.3b
17067,75,50,80,28,NLLB_1.3b
17068,85,90,80,35,Unicamp_T5
17069,85,60,90,46,NLLB_1.3b
17070,85,90,95,41,NLLB_1.3b
17071,60,40,20,24,MarianMT
17072,85,90,95,40,NLLB_1.3b
17073,85,70,90,30,NLLB_1.3b
17074,80,70,90,28,NLLB_1.3b
17075,85,90,75,22,Unicamp_T5
17076,85,70,90,32,NLLB_1.3b
17077,75,65,80,28,NLLB_1.3b
17078,75,85,90,27,NLLB_1.3b
17079,70,60,80,33,NLLB_1.3b
17080,90,80,95,21,NLLB_1.3b
17081,85,50,90,35,NLLB_1.3b
17082,85,80,90,28,NLLB_1.3b
17083,85,70,90,27,NLLB_1.3b
17084,75,60,90,30,NLLB_1.3b
17085,75,60,80,37,NLLB_1.3b
17086,85,70,90,26,NLLB_1.3b
17087,75,50,90,42,NLLB_1.3b
17088,85,70,90,28,NLLB_1.3b
17089,85,90,75,28,Unicamp_T5
17090,60,30,80,38,NLLB_1.3b
17091,85,70,90,24,NLLB_1.3b
17092,40,10,60,26,NLLB_1.3b
17093,85,70,90,32,NLLB_1.3b
17094,70,80,90,29,NLLB_1.3b
17095,75,50,80,56,NLLB_1.3b
17096,75,60,80,33,NLLB_1.3b
17097,70,75,80,27,NLLB_1.3b
17098,75,65,80,30,NLLB_1.3b
17099,70,50,80,36,NLLB_1.3b
17100,70,60,80,24,NLLB_1.3b
17101,80,70,90,25,NLLB_1.3b
17102,75,50,85,29,NLLB_1.3b
17103,85,60,90,35,NLLB_1.3b
17104,70,75,80,34,NLLB_1.3b
17105,65,55,40,39,MarianMT
17106,85,70,90,35,NLLB_1.3b
17107,75,50,60,30,MarianMT
17108,85,60,90,35,NLLB_1.3b
17109,80,50,85,24,NLLB_1.3b
17110,85,90,95,29,NLLB_1.3b
17111,75,80,60,26,Unicamp_T5
17112,75,40,85,24,NLLB_1.3b
17113,75,60,85,34,NLLB_1.3b
17114,85,75,90,36,NLLB_1.3b
17115,70,60,80,26,NLLB_1.3b
17116,50,60,70,24,NLLB_1.3b
17117,90,80,95,35,NLLB_1.3b
17118,70,60,80,24,NLLB_1.3b
17119,90,85,95,19,NLLB_1.3b
17120,85,70,90,33,NLLB_1.3b
17121,85,70,90,32,NLLB_1.3b
17122,60,75,80,29,NLLB_1.3b
17123,60,75,80,28,NLLB_1.3b
17124,70,50,80,28,NLLB_1.3b
17125,75,80,90,26,NLLB_1.3b
17126,85,75,90,32,NLLB_1.3b
17127,70,60,80,23,NLLB_1.3b
17128,85,70,90,26,NLLB_1.3b
17129,85,70,90,37,NLLB_1.3b
17130,70,50,80,34,NLLB_1.3b
17131,90,75,85,28,MarianMT
17132,85,70,90,42,NLLB_1.3b
17133,65,75,80,34,NLLB_1.3b
17134,80,85,70,29,Unicamp_T5
17135,75,80,90,35,NLLB_1.3b
17136,75,80,85,37,NLLB_1.3b
17137,85,90,80,26,Unicamp_T5
17138,65,70,85,35,NLLB_1.3b
17139,60,40,70,34,NLLB_1.3b
17140,85,90,80,55,Unicamp_T5
17141,70,50,80,24,NLLB_1.3b
17142,70,80,90,36,NLLB_1.3b
17143,85,40,90,34,NLLB_1.3b
17144,85,75,60,26,MarianMT
17145,85,70,90,30,NLLB_1.3b
17146,85,90,85,22,Unicamp_T5
17147,70,40,90,40,NLLB_1.3b
17148,75,60,80,25,NLLB_1.3b
17149,60,40,80,38,NLLB_1.3b
17150,50,60,70,23,NLLB_1.3b
17151,75,60,50,33,MarianMT
17152,75,50,80,35,NLLB_1.3b
17153,90,85,80,35,MarianMT
17154,75,80,90,39,NLLB_1.3b
17155,70,50,90,48,NLLB_1.3b
17156,80,70,85,25,NLLB_1.3b
17157,80,70,60,36,MarianMT
17158,70,50,85,34,NLLB_1.3b
17159,60,40,75,27,NLLB_1.3b
17160,75,50,80,51,NLLB_1.3b
17161,85,90,95,31,NLLB_1.3b
17162,70,50,80,28,NLLB_1.3b
17163,70,60,80,33,NLLB_1.3b
17164,85,70,90,29,NLLB_1.3b
17165,85,70,90,23,NLLB_1.3b
17166,80,20,90,33,NLLB_1.3b
17167,75,50,85,22,NLLB_1.3b
17168,85,70,95,32,NLLB_1.3b
17169,60,20,70,17,NLLB_1.3b
17170,85,70,90,33,NLLB_1.3b
17171,85,70,90,31,NLLB_1.3b
17172,85,70,90,41,NLLB_1.3b
17173,45,20,75,28,NLLB_1.3b
17174,75,60,80,39,NLLB_1.3b
17175,79,90,85,31,Unicamp_T5
17176,85,90,80,31,Unicamp_T5
17177,75,50,80,26,NLLB_1.3b
17178,65,40,80,28,NLLB_1.3b
17179,85,80,90,39,NLLB_1.3b
17180,85,70,90,24,NLLB_1.3b
17181,88,70,90,22,NLLB_1.3b
17182,85,70,90,47,NLLB_1.3b
17183,85,90,80,35,Unicamp_T5
17184,60,75,85,29,NLLB_1.3b
17185,85,90,90,27,Unicamp_T5
17186,95,90,85,25,MarianMT
17187,75,80,85,20,NLLB_1.3b
17188,75,80,65,37,Unicamp_T5
17189,85,70,90,37,NLLB_1.3b
17190,75,60,85,35,NLLB_1.3b
17191,85,75,90,31,NLLB_1.3b
17192,85,90,70,30,Unicamp_T5
17193,85,70,80,35,MarianMT
17194,75,80,85,43,NLLB_1.3b
17195,85,70,90,26,NLLB_1.3b
17196,85,70,90,30,NLLB_1.3b
17197,85,70,80,38,MarianMT
17198,85,60,90,43,NLLB_1.3b
17199,70,80,90,22,NLLB_1.3b
17200,85,70,90,33,NLLB_1.3b
17201,85,70,90,25,NLLB_1.3b
17202,90,75,85,41,MarianMT
17203,80,20,70,24,MarianMT
17204,85,90,95,53,NLLB_1.3b
17205,85,50,95,45,NLLB_1.3b
17206,75,80,90,23,NLLB_1.3b
17207,75,60,80,39,NLLB_1.3b
17208,85,70,90,23,NLLB_1.3b
17209,75,80,65,31,Unicamp_T5
17210,85,70,90,42,NLLB_1.3b
17211,85,70,95,38,NLLB_1.3b
17212,70,60,80,34,NLLB_1.3b
17213,85,75,90,27,NLLB_1.3b
17214,75,60,85,36,NLLB_1.3b
17215,85,40,95,45,NLLB_1.3b
17216,75,60,80,27,NLLB_1.3b
17217,70,80,60,31,Unicamp_T5
17218,85,70,75,31,MarianMT
17219,85,70,90,25,NLLB_1.3b
17220,85,70,90,29,NLLB_1.3b
17221,85,50,90,36,NLLB_1.3b
17222,60,30,75,25,NLLB_1.3b
17223,90,60,95,30,NLLB_1.3b
17224,85,70,90,31,NLLB_1.3b
17225,75,60,85,38,NLLB_1.3b
17226,70,65,85,43,NLLB_1.3b
17227,75,60,85,49,NLLB_1.3b
17228,85,70,90,26,NLLB_1.3b
17229,85,70,90,25,NLLB_1.3b
17230,85,70,90,30,NLLB_1.3b
17231,70,40,90,35,NLLB_1.3b
17232,85,70,90,32,NLLB_1.3b
17233,85,70,90,33,NLLB_1.3b
17234,65,70,80,29,NLLB_1.3b
17235,90,80,95,33,NLLB_1.3b
17236,85,70,90,28,NLLB_1.3b
17237,70,50,90,39,NLLB_1.3b
17238,75,65,80,31,NLLB_1.3b
17239,85,70,90,36,NLLB_1.3b
17240,70,80,90,34,NLLB_1.3b
17241,75,80,85,21,NLLB_1.3b
17242,85,90,95,31,NLLB_1.3b
17243,70,60,80,27,NLLB_1.3b
17244,85,80,90,22,NLLB_1.3b
17245,65,75,50,45,Unicamp_T5
17246,85,75,90,26,NLLB_1.3b
17247,75,60,85,29,NLLB_1.3b
17248,85,70,90,44,NLLB_1.3b
17249,75,40,80,44,NLLB_1.3b
17250,85,90,80,36,Unicamp_T5
17251,85,90,95,33,NLLB_1.3b
17252,85,70,90,25,NLLB_1.3b
17253,70,50,80,26,NLLB_1.3b
17254,85,40,90,31,NLLB_1.3b
17255,80,50,70,33,MarianMT
17256,70,60,80,29,NLLB_1.3b
17257,70,65,75,29,NLLB_1.3b
17258,70,60,80,28,NLLB_1.3b
17259,85,70,90,43,NLLB_1.3b
17260,65,50,80,27,NLLB_1.3b
17261,85,70,90,37,NLLB_1.3b
17262,80,60,90,28,NLLB_1.3b
17263,85,70,90,31,NLLB_1.3b
17264,80,70,85,22,NLLB_1.3b
17265,90,85,95,38,NLLB_1.3b
17266,85,70,90,34,NLLB_1.3b
17267,75,60,85,26,NLLB_1.3b
17268,65,50,80,32,NLLB_1.3b
17269,75,80,60,42,Unicamp_T5
17270,85,60,95,62,NLLB_1.3b
17271,75,60,90,39,NLLB_1.3b
17272,85,70,90,31,NLLB_1.3b
17273,75,80,90,29,NLLB_1.3b
17274,70,50,90,29,NLLB_1.3b
17275,70,20,50,29,MarianMT
17276,80,85,90,29,NLLB_1.3b
17277,85,70,80,24,MarianMT
17278,85,75,90,37,NLLB_1.3b
17279,80,60,90,28,NLLB_1.3b
17280,75,85,80,34,Unicamp_T5
17281,85,80,90,29,NLLB_1.3b
17282,85,70,90,26,NLLB_1.3b
17283,80,60,90,23,NLLB_1.3b
17284,70,80,90,24,NLLB_1.3b
17285,85,75,90,26,NLLB_1.3b
17286,70,50,80,36,NLLB_1.3b
17287,70,60,55,31,MarianMT
17288,85,70,90,27,NLLB_1.3b
17289,75,60,85,32,NLLB_1.3b
17290,70,50,80,23,NLLB_1.3b
17291,70,50,80,34,NLLB_1.3b
17292,85,60,90,35,NLLB_1.3b
17293,90,70,85,27,MarianMT
17294,85,80,70,23,MarianMT
17295,85,70,90,29,NLLB_1.3b
17296,85,90,95,32,NLLB_1.3b
17297,75,80,85,33,NLLB_1.3b
17298,75,50,80,27,NLLB_1.3b
17299,85,75,90,33,NLLB_1.3b
17300,60,50,70,25,NLLB_1.3b
17301,85,70,95,37,NLLB_1.3b
17302,85,70,90,30,NLLB_1.3b
17303,85,75,90,30,NLLB_1.3b
17304,70,50,80,46,NLLB_1.3b
17305,85,70,90,25,NLLB_1.3b
17306,85,60,90,23,NLLB_1.3b
17307,90,87,95,38,NLLB_1.3b
17308,70,80,60,26,Unicamp_T5
17309,85,70,90,19,NLLB_1.3b
17310,70,80,85,22,NLLB_1.3b
17311,85,70,80,29,MarianMT
17312,80,70,90,22,NLLB_1.3b
17313,75,60,80,26,NLLB_1.3b
17314,70,80,85,15,NLLB_1.3b
17315,85,75,65,20,MarianMT
17316,85,70,90,32,NLLB_1.3b
17317,85,90,95,33,NLLB_1.3b
17318,85,70,90,40,NLLB_1.3b
17319,75,80,85,31,NLLB_1.3b
17320,70,40,80,18,NLLB_1.3b
17321,85,70,90,41,NLLB_1.3b
17322,70,60,80,30,NLLB_1.3b
17323,85,70,90,26,NLLB_1.3b
17324,75,60,85,39,NLLB_1.3b
17325,70,60,75,28,NLLB_1.3b
17326,90,80,95,31,NLLB_1.3b
17327,90,75,95,32,NLLB_1.3b
17328,70,50,80,37,NLLB_1.3b
17329,70,85,60,37,Unicamp_T5
17330,80,60,90,52,NLLB_1.3b
17331,70,20,80,34,NLLB_1.3b
17332,85,70,90,31,NLLB_1.3b
17333,75,80,70,20,Unicamp_T5
17334,75,60,85,26,NLLB_1.3b
17335,85,60,95,35,NLLB_1.3b
17336,85,70,90,23,NLLB_1.3b
17337,60,20,80,38,NLLB_1.3b
17338,70,80,75,24,Unicamp_T5
17339,75,60,80,33,NLLB_1.3b
17340,85,75,90,24,NLLB_1.3b
17341,85,40,90,35,NLLB_1.3b
17342,50,20,75,25,NLLB_1.3b
17343,85,70,90,32,NLLB_1.3b
17344,85,70,75,35,MarianMT
17345,90,85,75,32,MarianMT
17346,80,75,90,31,NLLB_1.3b
17347,85,75,80,26,MarianMT
17348,85,90,95,39,NLLB_1.3b
17349,70,50,85,21,NLLB_1.3b
17350,70,50,80,45,NLLB_1.3b
17351,85,75,90,31,NLLB_1.3b
17352,85,70,90,47,NLLB_1.3b
17353,85,60,75,29,MarianMT
17354,75,60,85,22,NLLB_1.3b
17355,75,65,80,28,NLLB_1.3b
17356,70,50,85,35,NLLB_1.3b
17357,75,50,80,24,NLLB_1.3b
17358,70,85,60,27,Unicamp_T5
17359,80,70,90,30,NLLB_1.3b
17360,70,60,75,53,NLLB_1.3b
17361,75,60,80,29,NLLB_1.3b
17362,85,70,90,24,NLLB_1.3b
17363,40,20,60,23,NLLB_1.3b
17364,60,75,80,39,NLLB_1.3b
17365,85,70,90,32,NLLB_1.3b
17366,75,80,70,28,Unicamp_T5
17367,75,60,85,35,NLLB_1.3b
17368,70,50,90,26,NLLB_1.3b
17369,85,60,90,27,NLLB_1.3b
17370,70,50,85,33,NLLB_1.3b
17371,85,70,90,36,NLLB_1.3b
17372,85,70,90,30,NLLB_1.3b
17373,70,60,80,35,NLLB_1.3b
17374,85,70,90,28,NLLB_1.3b
17375,75,60,80,35,NLLB_1.3b
17376,90,95,85,19,Unicamp_T5
17377,70,60,80,31,NLLB_1.3b
17378,80,60,90,33,NLLB_1.3b
17379,70,40,85,31,NLLB_1.3b
17380,70,80,90,27,NLLB_1.3b
17381,85,90,95,22,NLLB_1.3b
17382,80,60,90,30,NLLB_1.3b
17383,85,80,90,39,NLLB_1.3b
17384,75,60,85,41,NLLB_1.3b
17385,90,85,95,28,NLLB_1.3b
17386,70,80,90,19,NLLB_1.3b
17387,85,75,90,26,NLLB_1.3b
17388,85,80,90,24,NLLB_1.3b
17389,75,60,80,33,NLLB_1.3b
17390,65,50,75,32,NLLB_1.3b
17391,70,80,85,28,NLLB_1.3b
17392,65,40,75,25,NLLB_1.3b
17393,85,75,90,31,NLLB_1.3b
17394,88,85,90,28,NLLB_1.3b
17395,85,70,90,40,NLLB_1.3b
17396,70,50,85,30,NLLB_1.3b
17397,60,40,75,26,NLLB_1.3b
17398,70,50,80,42,NLLB_1.3b
17399,80,70,90,33,NLLB_1.3b
17400,60,70,50,40,Unicamp_T5
17401,85,88,95,29,NLLB_1.3b
17402,75,40,85,31,NLLB_1.3b
17403,80,70,60,21,MarianMT
17404,75,60,85,32,NLLB_1.3b
17405,65,10,80,29,NLLB_1.3b
17406,75,80,70,22,Unicamp_T5
17407,75,80,50,29,Unicamp_T5
17408,65,50,70,27,NLLB_1.3b
17409,85,75,80,18,MarianMT
17410,70,50,80,37,NLLB_1.3b
17411,85,70,90,31,NLLB_1.3b
17412,85,70,60,48,MarianMT
17413,85,70,90,34,NLLB_1.3b
17414,90,80,95,28,NLLB_1.3b
17415,70,85,90,31,NLLB_1.3b
17416,85,70,90,43,NLLB_1.3b
17417,70,45,60,32,MarianMT
17418,85,70,90,25,NLLB_1.3b
17419,65,45,80,27,NLLB_1.3b
17420,70,50,85,40,NLLB_1.3b
17421,85,90,95,37,NLLB_1.3b
17422,85,70,90,37,NLLB_1.3b
17423,75,60,85,31,NLLB_1.3b
17424,85,60,75,37,MarianMT
17425,60,50,40,28,MarianMT
17426,80,85,90,22,NLLB_1.3b
17427,75,55,80,35,NLLB_1.3b
17428,85,90,95,28,NLLB_1.3b
17429,90,80,95,29,NLLB_1.3b
17430,80,60,70,27,MarianMT
17431,85,75,90,35,NLLB_1.3b
17432,85,80,90,30,NLLB_1.3b
17433,75,80,65,43,Unicamp_T5
17434,80,60,85,31,NLLB_1.3b
17435,80,90,70,32,Unicamp_T5
17436,70,80,60,39,Unicamp_T5
17437,95,85,100,20,NLLB_1.3b
17438,65,50,40,28,MarianMT
17439,85,70,90,25,NLLB_1.3b
17440,85,90,60,27,Unicamp_T5
17441,85,70,90,24,NLLB_1.3b
17442,85,70,90,30,NLLB_1.3b
17443,85,90,75,31,Unicamp_T5
17444,75,60,80,34,NLLB_1.3b
17445,85,70,90,44,NLLB_1.3b
17446,90,80,85,36,MarianMT
17447,85,70,90,25,NLLB_1.3b
17448,70,60,75,23,NLLB_1.3b
17449,85,60,90,39,NLLB_1.3b
17450,80,65,90,40,NLLB_1.3b
17451,75,85,90,26,NLLB_1.3b
17452,75,80,90,24,NLLB_1.3b
17453,85,70,90,32,NLLB_1.3b
17454,75,60,70,27,MarianMT
17455,70,60,80,25,NLLB_1.3b
17456,75,80,90,36,NLLB_1.3b
17457,85,70,90,39,NLLB_1.3b
17458,85,70,90,26,NLLB_1.3b
17459,85,70,95,43,NLLB_1.3b
17460,60,40,75,38,NLLB_1.3b
17461,85,70,90,36,NLLB_1.3b
17462,85,70,90,37,NLLB_1.3b
17463,65,70,80,23,NLLB_1.3b
17464,85,70,90,39,NLLB_1.3b
17465,60,20,40,21,MarianMT
17466,65,70,80,27,NLLB_1.3b
17467,85,70,90,28,NLLB_1.3b
17468,75,90,80,37,Unicamp_T5
17469,85,70,90,33,NLLB_1.3b
17470,90,95,85,27,Unicamp_T5
17471,85,70,60,23,MarianMT
17472,50,40,30,31,MarianMT
17473,75,50,80,27,NLLB_1.3b
17474,75,60,80,18,NLLB_1.3b
17475,90,80,85,25,MarianMT
17476,75,60,80,30,NLLB_1.3b
17477,85,40,90,38,NLLB_1.3b
17478,75,70,80,25,NLLB_1.3b
17479,80,65,90,25,NLLB_1.3b
17480,75,60,85,28,NLLB_1.3b
17481,85,70,90,27,NLLB_1.3b
17482,80,70,90,27,NLLB_1.3b
17483,85,70,90,19,NLLB_1.3b
17484,72,45,88,21,NLLB_1.3b
17485,85,70,90,36,NLLB_1.3b
17486,85,75,90,34,NLLB_1.3b
17487,85,80,90,23,NLLB_1.3b
17488,85,70,90,29,NLLB_1.3b
17489,70,50,60,24,MarianMT
17490,70,60,75,31,NLLB_1.3b
17491,75,65,80,40,NLLB_1.3b
17492,70,50,80,27,NLLB_1.3b
17493,70,60,80,32,NLLB_1.3b
17494,70,75,80,32,NLLB_1.3b
17495,85,40,90,31,NLLB_1.3b
17496,70,40,85,31,NLLB_1.3b
17497,85,70,90,21,NLLB_1.3b
17498,70,40,80,46,NLLB_1.3b
17499,70,60,50,25,MarianMT
17500,75,80,90,35,NLLB_1.3b
17501,70,75,80,27,NLLB_1.3b
17502,85,90,80,34,Unicamp_T5
17503,75,60,85,43,NLLB_1.3b
17504,90,85,88,31,MarianMT
17505,75,60,85,28,NLLB_1.3b
17506,75,40,90,37,NLLB_1.3b
17507,85,70,90,36,NLLB_1.3b
17508,70,80,90,26,NLLB_1.3b
17509,70,60,80,25,NLLB_1.3b
17510,70,60,80,35,NLLB_1.3b
17511,85,60,90,34,NLLB_1.3b
17512,85,70,90,31,NLLB_1.3b
17513,72,40,85,20,NLLB_1.3b
17514,80,70,90,30,NLLB_1.3b
17515,65,40,80,27,NLLB_1.3b
17516,85,75,90,24,NLLB_1.3b
17517,70,60,85,42,NLLB_1.3b
17518,70,50,85,23,NLLB_1.3b
17519,85,75,90,32,NLLB_1.3b
17520,85,70,80,24,MarianMT
17521,75,60,85,34,NLLB_1.3b
17522,60,30,45,28,MarianMT
17523,85,90,90,29,Unicamp_T5
17524,75,60,85,24,NLLB_1.3b
17525,85,75,90,30,NLLB_1.3b
17526,70,50,80,32,NLLB_1.3b
17527,85,70,90,23,NLLB_1.3b
17528,75,60,85,29,NLLB_1.3b
17529,70,40,80,34,NLLB_1.3b
17530,75,60,90,29,NLLB_1.3b
17531,85,90,75,27,Unicamp_T5
17532,75,60,85,36,NLLB_1.3b
17533,85,70,90,35,NLLB_1.3b
17534,90,85,95,28,NLLB_1.3b
17535,75,85,60,31,Unicamp_T5
17536,90,85,80,32,MarianMT
17537,75,60,85,31,NLLB_1.3b
17538,85,70,90,28,NLLB_1.3b
17539,85,80,90,24,NLLB_1.3b
17540,85,75,80,28,MarianMT
17541,70,60,80,24,NLLB_1.3b
17542,85,75,90,37,NLLB_1.3b
17543,85,80,90,29,NLLB_1.3b
17544,85,70,90,28,NLLB_1.3b
17545,70,60,80,31,NLLB_1.3b
17546,65,75,80,27,NLLB_1.3b
17547,70,50,85,24,NLLB_1.3b
17548,85,90,80,31,Unicamp_T5
17549,85,70,90,26,NLLB_1.3b
17550,70,75,80,35,NLLB_1.3b
17551,70,50,80,28,NLLB_1.3b
17552,70,40,80,34,NLLB_1.3b
17553,85,75,90,34,NLLB_1.3b
17554,80,90,85,28,Unicamp_T5
17555,75,80,85,29,NLLB_1.3b
17556,85,70,90,26,NLLB_1.3b
17557,65,40,80,30,NLLB_1.3b
17558,75,60,80,40,NLLB_1.3b
17559,70,60,80,30,NLLB_1.3b
17560,80,70,90,42,NLLB_1.3b
17561,85,90,75,29,Unicamp_T5
17562,85,65,75,26,MarianMT
17563,80,30,90,27,NLLB_1.3b
17564,75,60,85,36,NLLB_1.3b
17565,85,70,90,37,NLLB_1.3b
17566,70,85,90,33,NLLB_1.3b
17567,80,90,95,16,NLLB_1.3b
17568,70,50,80,26,NLLB_1.3b
17569,80,70,90,35,NLLB_1.3b
17570,70,50,80,29,NLLB_1.3b
17571,85,70,90,34,NLLB_1.3b
17572,70,80,85,42,NLLB_1.3b
17573,85,70,90,29,NLLB_1.3b
17574,85,90,80,25,Unicamp_T5
17575,75,45,80,31,NLLB_1.3b
17576,85,70,90,28,NLLB_1.3b
17577,85,70,90,32,NLLB_1.3b
17578,70,50,80,24,NLLB_1.3b
17579,85,70,90,40,NLLB_1.3b
17580,85,90,80,21,Unicamp_T5
17581,85,70,90,33,NLLB_1.3b
17582,70,60,80,25,NLLB_1.3b
17583,70,50,80,19,NLLB_1.3b
17584,85,70,90,18,NLLB_1.3b
17585,85,60,90,34,NLLB_1.3b
17586,80,70,90,31,NLLB_1.3b
17587,85,70,90,34,NLLB_1.3b
17588,70,60,80,24,NLLB_1.3b
17589,85,70,90,35,NLLB_1.3b
17590,80,70,85,34,NLLB_1.3b
17591,75,50,85,36,NLLB_1.3b
17592,90,80,85,29,MarianMT
17593,75,50,85,29,NLLB_1.3b
17594,75,60,85,30,NLLB_1.3b
17595,85,75,90,32,NLLB_1.3b
17596,60,40,75,23,NLLB_1.3b
17597,85,60,90,36,NLLB_1.3b
17598,85,70,60,25,MarianMT
17599,65,50,70,21,NLLB_1.3b
17600,70,60,80,35,NLLB_1.3b
17601,85,70,80,30,MarianMT
17602,85,90,95,28,NLLB_1.3b
17603,80,70,90,24,NLLB_1.3b
17604,80,60,85,26,NLLB_1.3b
17605,85,90,90,32,Unicamp_T5
17606,65,45,75,30,NLLB_1.3b
17607,70,55,80,27,NLLB_1.3b
17608,75,40,85,30,NLLB_1.3b
17609,70,85,60,39,Unicamp_T5
17610,85,50,70,21,MarianMT
17611,85,70,90,25,NLLB_1.3b
17612,70,65,80,40,NLLB_1.3b
17613,65,50,75,33,NLLB_1.3b
17614,75,60,80,29,NLLB_1.3b
17615,70,50,80,21,NLLB_1.3b
17616,85,70,60,41,MarianMT
17617,85,75,90,34,NLLB_1.3b
17618,85,90,95,35,NLLB_1.3b
17619,85,90,92,29,NLLB_1.3b
17620,65,40,75,23,NLLB_1.3b
17621,60,40,70,33,NLLB_1.3b
17622,85,70,90,39,NLLB_1.3b
17623,85,70,90,30,NLLB_1.3b
17624,85,70,90,32,NLLB_1.3b
17625,75,50,90,38,NLLB_1.3b
17626,85,70,90,32,NLLB_1.3b
17627,85,80,90,21,NLLB_1.3b
17628,85,70,90,35,NLLB_1.3b
17629,90,80,85,37,MarianMT
17630,70,50,80,28,NLLB_1.3b
17631,90,75,85,25,MarianMT
17632,70,50,85,34,NLLB_1.3b
17633,50,60,70,18,NLLB_1.3b
17634,85,90,80,30,Unicamp_T5
17635,75,70,80,33,NLLB_1.3b
17636,75,60,85,37,NLLB_1.3b
17637,80,70,85,36,NLLB_1.3b
17638,85,75,90,44,NLLB_1.3b
17639,88,76,92,31,NLLB_1.3b
17640,75,50,80,30,NLLB_1.3b
17641,80,40,70,20,MarianMT
17642,70,60,80,34,NLLB_1.3b
17643,85,70,90,31,NLLB_1.3b
17644,70,40,85,26,NLLB_1.3b
17645,85,75,90,41,NLLB_1.3b
17646,85,70,80,29,MarianMT
17647,75,60,80,25,NLLB_1.3b
17648,75,70,80,30,NLLB_1.3b
17649,75,50,85,34,NLLB_1.3b
17650,75,60,85,30,NLLB_1.3b
17651,80,70,85,27,NLLB_1.3b
17652,90,70,95,26,NLLB_1.3b
17653,85,70,90,29,NLLB_1.3b
17654,80,85,90,26,NLLB_1.3b
17655,80,70,90,23,NLLB_1.3b
17656,75,80,70,35,Unicamp_T5
17657,75,60,80,37,NLLB_1.3b
17658,75,60,85,36,NLLB_1.3b
17659,80,50,90,36,NLLB_1.3b
17660,70,80,90,19,NLLB_1.3b
17661,85,80,90,29,NLLB_1.3b
17662,85,70,80,28,MarianMT
17663,72,58,80,32,NLLB_1.3b
17664,60,40,75,38,NLLB_1.3b
17665,70,85,60,28,Unicamp_T5
17666,90,60,85,31,MarianMT
17667,85,70,95,29,NLLB_1.3b
17668,70,60,80,37,NLLB_1.3b
17669,65,75,70,29,Unicamp_T5
17670,90,80,95,37,NLLB_1.3b
17671,85,70,90,38,NLLB_1.3b
17672,85,70,90,30,NLLB_1.3b
17673,75,80,70,22,Unicamp_T5
17674,85,60,90,17,NLLB_1.3b
17675,80,40,90,31,NLLB_1.3b
17676,80,60,85,27,NLLB_1.3b
17677,85,70,90,30,NLLB_1.3b
17678,75,60,50,19,MarianMT
17679,85,50,90,29,NLLB_1.3b
17680,85,70,90,31,NLLB_1.3b
17681,85,70,90,26,NLLB_1.3b
17682,65,75,60,22,Unicamp_T5
17683,75,60,90,35,NLLB_1.3b
17684,75,80,90,34,NLLB_1.3b
17685,65,50,70,25,NLLB_1.3b
17686,70,50,80,32,NLLB_1.3b
17687,90,80,95,21,NLLB_1.3b
17688,85,75,90,31,NLLB_1.3b
17689,90,85,95,28,NLLB_1.3b
17690,70,60,80,32,NLLB_1.3b
17691,40,30,50,21,NLLB_1.3b
17692,90,80,100,47,NLLB_1.3b
17693,70,60,80,21,NLLB_1.3b
17694,70,50,80,32,NLLB_1.3b
17695,85,90,95,63,NLLB_1.3b
17696,85,90,95,34,NLLB_1.3b
17697,85,75,90,28,NLLB_1.3b
17698,70,60,80,31,NLLB_1.3b
17699,70,40,60,32,MarianMT
17700,75,40,85,42,NLLB_1.3b
17701,70,40,80,23,NLLB_1.3b
17702,75,60,80,37,NLLB_1.3b
17703,85,80,95,31,NLLB_1.3b
17704,85,90,95,27,NLLB_1.3b
17705,75,30,85,22,NLLB_1.3b
17706,65,50,75,24,NLLB_1.3b
17707,70,80,90,24,NLLB_1.3b
17708,75,70,85,28,NLLB_1.3b
17709,85,90,95,34,NLLB_1.3b
17710,75,50,85,31,NLLB_1.3b
17711,70,60,80,37,NLLB_1.3b
17712,80,70,90,27,NLLB_1.3b
17713,85,75,90,29,NLLB_1.3b
17714,85,75,90,43,NLLB_1.3b
17715,65,50,80,26,NLLB_1.3b
17716,70,75,80,24,NLLB_1.3b
17717,85,70,90,41,NLLB_1.3b
17718,85,80,90,30,NLLB_1.3b
17719,75,60,85,31,NLLB_1.3b
17720,85,90,95,27,NLLB_1.3b
17721,75,60,85,38,NLLB_1.3b
17722,85,70,90,32,NLLB_1.3b
17723,75,80,70,33,Unicamp_T5
17724,75,80,85,26,NLLB_1.3b
17725,75,10,85,33,NLLB_1.3b
17726,75,60,85,27,NLLB_1.3b
17727,85,90,75,25,Unicamp_T5
